,Option Code,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Volume.1,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,ASK,Unnamed: 22,Unnamed: 23,Exp,Strike
372,SPY201009C225,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,111.8,111.51,111.99,,,9 OCT 20,225.0
373,SPY201009C230,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,106.8,106.51,106.99,,,9 OCT 20,230.0
374,SPY201009C235,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,101.8,101.51,101.99,,,9 OCT 20,235.0
375,SPY201009C240,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,96.8,96.51,96.99,,,9 OCT 20,240.0
376,SPY201009C245,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.045,0.0,--,91.8,91.52,91.99,,,9 OCT 20,245.0
377,SPY201009C250,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.03,0.0,--,86.8,86.53,87.01,,,9 OCT 20,250.0
378,SPY201009C255,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,81.8,81.52,82.0,,,9 OCT 20,255.0
379,SPY201009C260,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,76.8,76.52,77.0,,,9 OCT 20,260.0
380,SPY201009C265,73.57,<empty>,5,100.00%,0.00%,<empty>,0.0,0.0,0.0,5,5,-0.04,0.0,--,71.8,71.52,72.0,,,9 OCT 20,265.0
381,SPY201009C270,54.35,<empty>,2,100.00%,0.00%,<empty>,0.0,0.0,0.0,2,0,-0.035,0.0,--,66.8,66.53,67.0,,,9 OCT 20,270.0
382,SPY201009C275,49.86,-4.64,1,100.00%,0.00%,<empty>,0.0,0.0,0.0,1,1,-0.03,0.0,--,61.8,61.53,62.01,,,9 OCT 20,275.0
383,SPY201009C280,50.59,-3.58,1,100.00%,0.00%,<empty>,0.0,0.0,0.0,1,3,-0.03,0.0,--,56.8,56.53,57.01,,,9 OCT 20,280.0
384,SPY201009C285,50.37,+11.87,1,100.00%,0.00%,<empty>,0.0,0.0,0.0,1,2,-0.01,0.0,--,51.8,51.55,52.03,,,9 OCT 20,285.0
385,SPY201009C290,44.92,<empty>,4,100.00%,0.00%,<empty>,0.0,0.0,0.0,4,7,-0.015,0.0,--,46.8,46.55,47.02,,,9 OCT 20,290.0
386,SPY201009C293,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.01,0.0,--,43.8,43.55,44.03,,,9 OCT 20,293.0
387,SPY201009C294,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.005,0.0,--,42.8,42.56,43.03,,,9 OCT 20,294.0
388,SPY201009C295,43.59,+1.90,1,100.00%,0.00%,<empty>,0.0,0.0,0.0,1,0,0.0,0.0,0.00%,41.8,41.56,42.04,,,9 OCT 20,295.0
389,SPY201009C296,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,0.0,0.0,0.00%,40.8,40.56,41.04,,,9 OCT 20,296.0
390,SPY201009C297,0.0,0,<empty>,96.00%,4.00%,7.84%,0.01,-0.02,0.04,<empty>,2,0.02,0.0,44.53%,39.8,39.58,40.06,,,9 OCT 20,297.0
391,SPY201009C298,0.0,0,<empty>,96.06%,3.94%,7.74%,0.01,-0.02,0.04,<empty>,0,0.015,0.0,43.21%,38.8,38.58,39.05,,,9 OCT 20,298.0
392,SPY201009C299,34.33,+5.42,1,95.94%,4.06%,7.97%,0.01,-0.03,0.04,1,14,0.03,0.0,42.35%,37.8,37.59,38.07,,,9 OCT 20,299.0
393,SPY201009C300,38.17,0,0,95.99%,4.01%,7.87%,0.01,-0.03,0.04,0,22,0.025,0.0,41.05%,36.8,36.59,37.06,,,9 OCT 20,300.0
394,SPY201009C301,37.17,0,0,95.91%,4.09%,8.04%,0.01,-0.04,0.04,0,26,0.035,0.0,40.10%,35.8,35.6,36.07,,,9 OCT 20,301.0
395,SPY201009C302,35.04,0,0,95.81%,4.19%,8.23%,0.01,-0.05,0.04,0,2,0.045,0.0,39.15%,34.8,34.61,35.08,,,9 OCT 20,302.0
396,SPY201009C303,34.05,0,0,95.71%,4.29%,8.43%,0.01,-0.05,0.04,0,10,0.055,0.0,38.22%,33.8,33.62,34.09,,,9 OCT 20,303.0
397,SPY201009C304,22.6,+2.04,1,95.60%,4.40%,8.65%,0.01,-0.07,0.04,1,7,0.065,0.0,37.29%,32.8,32.63,33.1,,,9 OCT 20,304.0
398,SPY201009C305,29.36,+6.83,6,95.47%,4.53%,8.89%,0.01,-0.08,0.05,6,41,0.075,0.0,36.38%,31.8,31.64,32.11,,,9 OCT 20,305.0
399,SPY201009C306,22.82,+3.89,3,95.13%,4.87%,9.56%,0.02,-0.08,0.05,3,15,0.105,0.0,35.90%,30.8,30.67,31.14,,,9 OCT 20,306.0
400,SPY201009C307,26.58,-1.79,1,95.09%,4.91%,9.65%,0.02,-0.08,0.05,1,5,0.105,0.0,34.78%,29.8,29.67,30.14,,,9 OCT 20,307.0
401,SPY201009C308,0.0,0,<empty>,94.82%,5.18%,10.18%,0.02,-0.08,0.05,<empty>,0,0.125,0.0,34.08%,28.8,28.69,29.16,,,9 OCT 20,308.0
402,SPY201009C309,26.06,0,0,94.47%,5.53%,10.86%,0.02,-0.08,0.05,0,48,0.15,0.0,33.48%,27.8,27.72,28.18,,,9 OCT 20,309.0
403,SPY201009C310,26.47,+2.92,1,94.11%,5.89%,11.56%,0.02,-0.08,0.05,1,84,0.175,0.01,32.86%,26.8,26.74,27.21,,,9 OCT 20,310.0
404,SPY201009C311,24.23,0,0,93.68%,6.32%,12.41%,0.03,-0.09,0.06,0,21,0.205,0.01,32.31%,25.8,25.77,26.24,,,9 OCT 20,311.0
405,SPY201009C312,25.14,+8.88,1,93.17%,6.83%,13.41%,0.03,-0.09,0.06,1,17,0.24,0.01,31.82%,24.8,24.81,25.27,,,9 OCT 20,312.0
406,SPY201009C313,24.15,+3.51,3,92.59%,7.41%,14.54%,0.03,-0.09,0.06,3,22,0.28,0.01,31.36%,23.8,23.85,24.31,,,9 OCT 20,313.0
407,SPY201009C314,23.48,+6.76,2,91.89%,8.11%,15.92%,0.03,-0.1,0.07,2,42,0.33,0.01,31.00%,22.8,22.9,23.36,,,9 OCT 20,314.0
408,SPY201009C315,22.28,0,0,91.17%,8.83%,17.32%,0.04,-0.11,0.07,0,"6,052",0.38,0.01,30.58%,21.8,21.95,22.41,,,9 OCT 20,315.0
409,SPY201009C316,19.95,+.88,2,90.39%,9.61%,18.85%,0.04,-0.11,0.08,2,38,0.435,0.01,30.16%,20.8,21.01,21.46,,,9 OCT 20,316.0
410,SPY201009C317,21.41,+1.44,1,89.54%,10.46%,20.52%,0.04,-0.12,0.09,1,85,0.495,0.01,29.73%,19.8,20.07,20.52,,,9 OCT 20,317.0
411,SPY201009C318,18.27,0,0,88.71%,11.29%,22.13%,0.04,-0.13,0.09,0,105,0.55,0.01,29.19%,18.8,19.26,19.44,,,9 OCT 20,318.0
412,SPY201009C319,18.89,+1.51,1,87.68%,12.32%,24.15%,0.04,-0.13,0.1,1,233,0.625,0.01,28.79%,17.8,18.34,18.51,,,9 OCT 20,319.0
413,SPY201009C320,17.63,-1.31,17,86.49%,13.51%,26.46%,0.05,-0.14,0.11,17,380,0.715,0.01,28.47%,16.8,17.43,17.6,,,9 OCT 20,320.0
414,SPY201009C321,17.0,+3.96,5,85.21%,14.79%,28.96%,0.05,-0.15,0.11,5,226,0.815,0.02,28.14%,15.8,16.53,16.7,,,9 OCT 20,321.0
415,SPY201009C322,15.72,+.63,4,83.82%,16.18%,31.65%,0.05,-0.16,0.12,4,509,0.925,0.02,27.80%,14.8,15.65,15.8,,,9 OCT 20,322.0
416,SPY201009C323,14.77,+2.25,6,82.38%,17.62%,34.47%,0.05,-0.17,0.13,6,468,1.04,0.02,27.42%,13.8,14.77,14.91,,,9 OCT 20,323.0
417,SPY201009C324,13.6,-1.05,4,80.72%,19.28%,37.69%,0.05,-0.18,0.14,4,710,1.18,0.02,27.12%,12.8,13.91,14.05,,,9 OCT 20,324.0
418,SPY201009C325,13.47,+1.11,106,79.01%,20.99%,41.02%,0.05,-0.19,0.14,106,874,1.325,0.02,26.76%,11.8,13.06,13.19,,,9 OCT 20,325.0
419,SPY201009C326,12.51,+.86,47,77.17%,22.83%,44.59%,0.05,-0.2,0.15,47,978,1.485,0.02,26.39%,10.8,12.22,12.35,,,9 OCT 20,326.0
420,SPY201009C327,10.84,-1.49,16,75.17%,24.83%,48.46%,0.05,-0.21,0.16,16,664,1.665,0.02,26.05%,9.8,11.41,11.52,,,9 OCT 20,327.0
421,SPY201009C328,10.21,+1.57,334,73.05%,26.95%,52.57%,0.05,-0.22,0.17,334,644,1.86,0.02,25.69%,8.8,10.61,10.71,,,9 OCT 20,328.0
422,SPY201009C329,10.2,+2.12,668,70.78%,29.22%,56.95%,0.05,-0.23,0.18,668,912,2.075,0.03,25.33%,7.8,9.82,9.93,,,9 OCT 20,329.0
423,SPY201009C330,9.18,+1.86,975,68.37%,31.63%,61.60%,0.05,-0.24,0.18,975,"2,074",2.31,0.03,24.96%,6.8,9.06,9.16,,,9 OCT 20,330.0
424,SPY201009C331,8.6,+1.95,640,65.81%,34.19%,66.54%,0.05,-0.25,0.19,640,"1,205",2.57,0.03,24.61%,5.8,8.32,8.42,,,9 OCT 20,331.0
425,SPY201009C332,7.26,+1.14,585,63.12%,36.88%,71.69%,0.05,-0.25,0.2,585,"1,331",2.845,0.03,24.21%,4.8,7.6,7.69,,,9 OCT 20,332.0
426,SPY201009C333,7.22,+1.80,88,60.27%,39.73%,77.16%,0.05,-0.25,0.2,88,"2,862",3.155,0.03,23.86%,3.8,6.91,7.0,,,9 OCT 20,333.0
427,SPY201009C334,6.58,+1.77,217,57.30%,42.70%,82.85%,0.04,-0.26,0.21,217,"2,203",3.485,0.03,23.46%,2.8,6.24,6.33,,,9 OCT 20,334.0
428,SPY201009C335,5.64,+1.34,"1,773",54.18%,45.82%,88.80%,0.04,-0.26,0.21,"1,773","3,498",3.85,0.03,23.10%,1.8,5.61,5.69,,,9 OCT 20,335.0
429,SPY201009C336,5.39,+1.57,"2,815",50.94%,49.06%,94.97%,0.04,-0.26,0.21,"2,815","2,545",4.26,0.03,22.80%,0.8,5.03,5.09,,,9 OCT 20,336.0
430,SPY201009C337,4.5,+1.16,"4,653",47.61%,52.39%,98.58%,0.04,-0.25,0.21,"4,653","2,766",4.49,0.03,22.44%,0.0,4.46,4.52,,,9 OCT 20,337.0
431,SPY201009C338,3.97,+1.02,"3,262",44.21%,55.79%,91.42%,0.04,-0.25,0.21,"3,262","4,145",3.96,0.03,22.10%,0.0,3.94,3.98,,,9 OCT 20,338.0
432,SPY201009C339,3.7,+1.19,"2,044",40.77%,59.23%,84.20%,0.03,-0.24,0.21,"2,044","2,384",3.47,0.03,21.80%,0.0,3.45,3.49,,,9 OCT 20,339.0
433,SPY201009C340,3.15,+1.00,"8,035",37.32%,62.68%,76.99%,0.03,-0.24,0.2,"8,035","27,177",3.02,0.03,21.51%,0.0,3.0,3.04,,,9 OCT 20,340.0
434,SPY201009C341,2.8,+.95,"1,197",33.92%,66.08%,69.89%,0.03,-0.23,0.2,"1,197","2,160",2.615,0.03,21.27%,0.0,2.6,2.63,,,9 OCT 20,341.0
435,SPY201009C342,2.23,+.60,"4,678",30.60%,69.40%,62.98%,0.03,-0.22,0.19,"4,678","23,100",2.25,0.03,21.05%,0.0,2.23,2.27,,,9 OCT 20,342.0
436,SPY201009C343,1.96,+.62,500,27.40%,72.60%,56.34%,0.02,-0.2,0.18,500,"1,917",1.925,0.03,20.86%,0.0,1.91,1.94,,,9 OCT 20,343.0
437,SPY201009C344,1.68,+.50,"2,116",24.37%,75.63%,50.06%,0.02,-0.19,0.17,"2,116","1,813",1.64,0.03,20.71%,0.0,1.62,1.66,,,9 OCT 20,344.0
438,SPY201009C345,1.42,+.45,"3,315",21.49%,78.51%,44.11%,0.02,-0.18,0.16,"3,315","3,247",1.385,0.03,20.55%,0.0,1.37,1.4,,,9 OCT 20,345.0
439,SPY201009C346,1.24,+.15,"1,030",18.91%,81.09%,38.77%,0.02,-0.16,0.15,"1,030","1,163",1.175,0.03,20.50%,0.0,1.16,1.19,,,9 OCT 20,346.0
440,SPY201009C347,1.04,+.36,568,16.47%,83.53%,33.74%,0.01,-0.15,0.14,568,851,0.985,0.02,20.41%,0.0,0.97,1.0,,,9 OCT 20,347.0
441,SPY201009C348,0.85,+.27,533,14.33%,85.67%,29.33%,0.01,-0.13,0.12,533,"1,371",0.83,0.02,20.40%,0.0,0.82,0.84,,,9 OCT 20,348.0
442,SPY201009C349,0.7,+.21,730,12.44%,87.56%,25.43%,0.01,-0.12,0.11,730,"1,975",0.7,0.02,20.43%,0.0,0.69,0.71,,,9 OCT 20,349.0
443,SPY201009C350,0.62,+.20,"6,798",10.70%,89.30%,21.88%,0.01,-0.11,0.1,"6,798","38,338",0.585,0.02,20.43%,0.0,0.57,0.6,,,9 OCT 20,350.0
444,SPY201009C351,0.48,+.01,948,9.21%,90.79%,18.80%,0.01,-0.1,0.09,948,"1,244",0.49,0.02,20.48%,0.0,0.48,0.5,,,9 OCT 20,351.0
445,SPY201009C352,0.44,+.14,444,7.89%,92.11%,16.11%,0.01,-0.09,0.08,444,"1,934",0.41,0.01,20.55%,0.0,0.4,0.42,,,9 OCT 20,352.0
446,SPY201009C353,0.36,+.10,155,6.83%,93.17%,13.94%,0.01,-0.08,0.07,155,472,0.35,0.01,20.72%,0.0,0.34,0.36,,,9 OCT 20,353.0
447,SPY201009C354,0.32,+.06,"1,406",5.80%,94.20%,11.82%,0.01,-0.07,0.06,"1,406",620,0.29,0.01,20.76%,0.0,0.28,0.3,,,9 OCT 20,354.0
448,SPY201009C355,0.26,+.08,509,4.97%,95.03%,10.14%,0.0,-0.06,0.06,509,"7,189",0.245,0.01,20.91%,0.0,0.24,0.25,,,9 OCT 20,355.0
449,SPY201009C356,0.22,+.02,133,4.31%,95.69%,8.77%,0.0,-0.06,0.05,133,289,0.21,0.01,21.12%,0.0,0.2,0.22,,,9 OCT 20,356.0
450,SPY201009C357,0.18,+.01,190,3.73%,96.27%,7.59%,0.0,-0.05,0.05,190,254,0.18,0.01,21.33%,0.0,0.17,0.19,,,9 OCT 20,357.0
451,SPY201009C358,0.13,+.01,28,3.23%,96.77%,6.58%,0.0,-0.04,0.04,28,281,0.155,0.01,21.55%,0.0,0.15,0.16,,,9 OCT 20,358.0
452,SPY201009C359,0.12,+.02,37,2.75%,97.25%,5.59%,0.0,-0.04,0.04,37,195,0.13,0.01,21.68%,0.0,0.12,0.14,,,9 OCT 20,359.0
453,SPY201009C360,0.12,+.03,243,2.43%,97.57%,4.94%,0.0,-0.04,0.03,243,"9,575",0.115,0.01,22.00%,0.0,0.11,0.12,,,9 OCT 20,360.0
454,SPY201009C361,0.1,+.02,"2,371",2.04%,97.96%,4.15%,0.0,-0.03,0.03,"2,371",759,0.095,0.0,22.07%,0.0,0.09,0.1,,,9 OCT 20,361.0
455,SPY201009C362,0.07,0,447,1.82%,98.18%,3.69%,0.0,-0.03,0.03,447,"1,282",0.085,0.0,22.42%,0.0,0.08,0.09,,,9 OCT 20,362.0
456,SPY201009C363,0.07,+.01,76,1.60%,98.40%,3.26%,0.0,-0.03,0.02,76,767,0.075,0.0,22.72%,0.0,0.07,0.08,,,9 OCT 20,363.0
457,SPY201009C364,0.06,-.02,137,1.39%,98.61%,2.83%,0.0,-0.02,0.02,137,455,0.065,0.0,22.95%,0.0,0.06,0.07,,,9 OCT 20,364.0
458,SPY201009C365,0.05,0,736,1.19%,98.81%,2.42%,0.0,-0.02,0.02,736,"1,001",0.055,0.0,23.10%,0.0,0.05,0.06,,,9 OCT 20,365.0
459,SPY201009C366,0.04,0,841,0.99%,99.01%,2.01%,0.0,-0.02,0.02,841,255,0.045,0.0,23.15%,0.0,0.04,0.05,,,9 OCT 20,366.0
460,SPY201009C367,0.04,0,"6,947",0.96%,99.04%,1.95%,0.0,-0.02,0.02,"6,947","18,200",0.045,0.0,23.80%,0.0,0.04,0.05,,,9 OCT 20,367.0
461,SPY201009C368,0.04,0,53,0.77%,99.23%,1.56%,0.0,-0.01,0.01,53,204,0.035,0.0,23.71%,0.0,0.03,0.04,,,9 OCT 20,368.0
462,SPY201009C369,0.03,-.01,35,0.75%,99.25%,1.52%,0.0,-0.01,0.01,35,237,0.035,0.0,24.33%,0.0,0.03,0.04,,,9 OCT 20,369.0
463,SPY201009C370,0.02,-.01,92,0.56%,99.44%,1.14%,0.0,-0.01,0.01,92,"5,070",0.025,0.0,24.04%,0.0,0.02,0.03,,,9 OCT 20,370.0
464,SPY201009C371,0.03,0,52,0.55%,99.45%,1.11%,0.0,-0.01,0.01,52,214,0.025,0.0,24.63%,0.0,0.02,0.03,,,9 OCT 20,371.0
465,SPY201009C372,0.03,+.01,79,0.53%,99.47%,1.08%,0.0,-0.01,0.01,79,184,0.025,0.0,25.20%,0.0,0.02,0.03,,,9 OCT 20,372.0
466,SPY201009C373,0.02,0,188,0.52%,99.48%,1.05%,0.0,-0.01,0.01,188,156,0.025,0.0,25.79%,0.0,0.02,0.03,,,9 OCT 20,373.0
467,SPY201009C374,0.02,0,166,0.50%,99.50%,1.02%,0.0,-0.01,0.01,166,"9,071",0.025,0.0,26.38%,0.0,0.02,0.03,,,9 OCT 20,374.0
468,SPY201009C375,0.02,0,197,0.33%,99.67%,0.67%,0.0,-0.01,0.01,197,507,0.015,0.0,25.60%,0.0,0.01,0.02,,,9 OCT 20,375.0
469,SPY201009C376,0.02,+.01,15,0.32%,99.68%,0.65%,0.0,-0.01,0.01,15,43,0.015,0.0,26.14%,0.0,0.01,0.02,,,9 OCT 20,376.0
470,SPY201009C377,0.02,+.01,76,0.31%,99.69%,0.63%,0.0,-0.01,0.01,76,100,0.015,0.0,26.68%,0.0,0.01,0.02,,,9 OCT 20,377.0
471,SPY201009C378,0.01,-.13,7,0.30%,99.70%,0.62%,0.0,-0.01,0.01,7,33,0.015,0.0,27.22%,0.0,0.01,0.02,,,9 OCT 20,378.0
472,SPY201009C379,0.01,-.03,20,0.30%,99.70%,0.60%,0.0,-0.01,0.01,20,43,0.015,0.0,27.77%,0.0,0.01,0.02,,,9 OCT 20,379.0
473,SPY201009C380,0.01,0,25,0.29%,99.71%,0.59%,0.0,-0.01,0.01,25,317,0.015,0.0,28.32%,0.0,0.01,0.02,,,9 OCT 20,380.0
474,SPY201009C381,0.01,-.01,10,0.29%,99.71%,0.58%,0.0,-0.01,0.01,10,8,0.015,0.0,28.86%,0.0,0.01,0.02,,,9 OCT 20,381.0
475,SPY201009C382,0.01,0,55,0.27%,99.73%,0.55%,0.0,-0.01,0.01,55,52,0.015,0.0,29.31%,0.0,0.01,0.02,,,9 OCT 20,382.0
476,SPY201009C383,0.01,0,10,0.27%,99.73%,0.55%,0.0,-0.01,0.01,10,7,0.015,0.0,29.88%,0.0,0.01,0.02,,,9 OCT 20,383.0
477,SPY201009C384,0.01,0,17,0.27%,99.73%,0.54%,0.0,-0.01,0.01,17,11,0.015,0.0,30.44%,0.0,0.01,0.02,,,9 OCT 20,384.0
478,SPY201009C385,0.01,-.01,80,0.10%,99.90%,0.21%,0.0,0.0,0.0,80,144,0.005,0.0,28.09%,0.0,0.0,0.01,,,9 OCT 20,385.0
479,SPY201009C386,0.13,-.25,1,0.26%,99.74%,0.53%,0.0,-0.01,0.0,1,6,0.015,0.0,31.62%,0.0,0.01,0.02,,,9 OCT 20,386.0
480,SPY201009C387,0.01,-.02,15,0.26%,99.74%,0.52%,0.0,-0.01,0.0,15,11,0.015,0.0,32.12%,0.0,0.01,0.02,,,9 OCT 20,387.0
481,SPY201009C388,0.05,-.08,3,0.25%,99.75%,0.51%,0.0,-0.01,0.0,3,5,0.015,0.0,32.63%,0.0,0.01,0.02,,,9 OCT 20,388.0
482,SPY201009C389,0.01,-.06,10,0.25%,99.75%,0.50%,0.0,-0.01,0.0,10,0,0.015,0.0,33.15%,0.0,0.01,0.02,,,9 OCT 20,389.0
483,SPY201009C390,0.02,-.02,5,0.24%,99.76%,0.49%,0.0,-0.01,0.0,5,185,0.015,0.0,33.67%,0.0,0.01,0.02,,,9 OCT 20,390.0
484,SPY201009C391,0.01,-.02,20,0.23%,99.77%,0.47%,0.0,-0.01,0.0,20,5,0.015,0.0,34.11%,0.0,0.01,0.02,,,9 OCT 20,391.0
485,SPY201009C392,0.01,-.03,10,0.23%,99.77%,0.47%,0.0,-0.01,0.0,10,5,0.015,0.0,34.66%,0.0,0.01,0.02,,,9 OCT 20,392.0
486,SPY201009C393,0.01,<empty>,15,0.23%,99.77%,0.47%,0.0,-0.01,0.0,15,0,0.015,0.0,35.31%,0.0,0.01,0.02,,,9 OCT 20,393.0
487,SPY201009C395,0.01,-.01,"1,968",0.22%,99.78%,0.45%,0.0,-0.01,0.0,"1,968",252,0.015,0.0,36.28%,0.0,0.01,0.02,,,9 OCT 20,395.0
488,SPY201009C400,0.01,0,20,0.08%,99.92%,0.17%,0.0,0.0,0.0,20,408,0.005,0.0,35.27%,0.0,0.0,0.01,,,9 OCT 20,400.0
489,SPY201009C405,0.01,-.02,4,0.08%,99.92%,0.15%,0.0,0.0,0.0,4,52,0.005,0.0,37.58%,0.0,0.0,0.01,,,9 OCT 20,405.0
490,SPY201009C410,0.01,-.01,10,0.07%,99.93%,0.14%,0.0,0.0,0.0,10,232,0.005,0.0,39.84%,0.0,0.0,0.01,,,9 OCT 20,410.0
491,SPY201009C415,0.01,-.01,957,0.07%,99.93%,0.14%,0.0,0.0,0.0,957,"1,165",0.005,0.0,42.07%,0.0,0.0,0.01,,,9 OCT 20,415.0
492,SPY201009C420,0.01,0,1,0.06%,99.94%,0.13%,0.0,0.0,0.0,1,568,0.005,0.0,44.26%,0.0,0.0,0.01,,,9 OCT 20,420.0
493,SPY201009C425,0.01,0,240,0.06%,99.94%,0.12%,0.0,0.0,0.0,240,306,0.005,0.0,46.41%,0.0,0.0,0.01,,,9 OCT 20,425.0
494,SPY201012C170,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,166.8,166.5,167.0,,,12 OCT 20,170.0
495,SPY201012C175,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,161.8,161.51,162.01,,,12 OCT 20,175.0
496,SPY201012C180,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,156.8,156.51,157.01,,,12 OCT 20,180.0
497,SPY201012C185,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,151.8,151.51,152.01,,,12 OCT 20,185.0
498,SPY201012C190,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,146.8,146.51,147.01,,,12 OCT 20,190.0
499,SPY201012C195,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,141.8,141.51,142.01,,,12 OCT 20,195.0
500,SPY201012C200,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,136.8,136.51,137.01,,,12 OCT 20,200.0
501,SPY201012C205,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,131.8,131.51,132.01,,,12 OCT 20,205.0
502,SPY201012C210,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,126.8,126.5,127.0,,,12 OCT 20,210.0
503,SPY201012C215,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,121.8,121.5,122.0,,,12 OCT 20,215.0
504,SPY201012C220,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,116.8,116.51,116.99,,,12 OCT 20,220.0
505,SPY201012C225,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.05,0.0,--,111.8,111.51,111.99,,,12 OCT 20,225.0
506,SPY201012C230,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.045,0.0,--,106.8,106.52,106.99,,,12 OCT 20,230.0
507,SPY201012C235,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.03,0.0,--,101.8,101.53,102.01,,,12 OCT 20,235.0
508,SPY201012C240,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,96.8,96.52,97.0,,,12 OCT 20,240.0
509,SPY201012C245,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,91.8,91.52,92.0,,,12 OCT 20,245.0
510,SPY201012C250,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.04,0.0,--,86.8,86.52,87.0,,,12 OCT 20,250.0
511,SPY201012C255,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.02,0.0,--,81.8,81.54,82.02,,,12 OCT 20,255.0
512,SPY201012C260,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.03,0.0,--,76.8,76.53,77.01,,,12 OCT 20,260.0
513,SPY201012C265,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.03,0.0,--,71.8,71.53,72.01,,,12 OCT 20,265.0
514,SPY201012C270,66.65,<empty>,2,100.00%,0.00%,<empty>,0.0,0.0,0.0,2,0,-0.025,0.0,--,66.8,66.54,67.01,,,12 OCT 20,270.0
515,SPY201012C275,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.02,0.0,--,61.8,61.54,62.02,,,12 OCT 20,275.0
516,SPY201012C280,0.0,0,<empty>,100.00%,0.00%,<empty>,0.0,0.0,0.0,<empty>,0,-0.01,0.0,--,56.8,56.55,57.03,,,12 OCT 20,280.0
517,SPY201012C285,57.22,<empty>,2,100.00%,0.00%,<empty>,0.0,0.0,0.0,2,0,0.0,0.0,0.00%,51.8,51.56,52.04,,,12 OCT 20,285.0
518,SPY201012C290,0.0,0,<empty>,95.95%,4.05%,7.94%,0.01,-0.02,0.05,<empty>,0,0.015,0.0,45.95%,46.8,46.58,47.05,,,12 OCT 20,290.0
519,SPY201012C295,0.0,0,<empty>,95.86%,4.14%,8.12%,0.01,-0.04,0.05,<empty>,0,0.04,0.0,40.99%,41.8,41.6,42.08,,,12 OCT 20,295.0
520,SPY201012C300,30.09,+3.49,5,95.52%,4.48%,8.80%,0.02,-0.08,0.05,5,21,0.085,0.0,36.62%,36.8,36.65,37.12,,,12 OCT 20,300.0
521,SPY201012C305,28.44,+9.44,2,94.61%,5.39%,10.59%,0.03,-0.07,0.06,2,4,0.17,0.0,33.12%,31.8,31.74,32.2,,,12 OCT 20,305.0
