Strike,BID,ASK,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,expire_days,expire_price,target
250,0.01,0.02,0.03,-0.06,1,0.18,99.82,0.36,0.0,-0.01,0.0,22,0.015,0.0,72.65,0.0,8,336.61,0
265,0.01,0.02,0.05,-0.01,8,0.21,99.79,0.41,0.0,-0.01,0.0,75,0.015,0.0,61.2,0.0,8,336.61,0
270,0.01,0.02,0.04,-0.05,13,0.22,99.78,0.43,0.0,-0.01,0.0,247,0.015,0.0,57.35,0.0,8,336.61,0
275,0.02,0.03,0.02,-0.02,6,0.35,99.65,0.68,0.0,-0.01,0.0,190,0.025,0.0,56.31,0.0,8,336.61,0
280,0.02,0.03,0.02,-0.06,3,0.37,99.63,0.72,0.0,-0.01,0.0,53,0.025,0.0,52.53,0.0,8,336.61,0
285,0.03,0.04,0.04,-0.01,5,0.5,99.5,0.99,0.0,-0.02,0.01,642,0.035,0.0,50.44,0.0,8,336.61,0
290,0.03,0.04,0.04,-0.01,1,0.53,99.47,1.05,0.0,-0.02,0.01,178,0.035,0.0,46.58,0.0,8,336.61,0
300,0.05,0.06,0.05,-0.05,11,0.87,99.13,1.72,0.0,-0.02,0.01,470,0.055,0.0,41.11,0.0,8,336.61,0
306,0.07,0.08,0.08,-0.02,25,1.21,98.79,2.4,0.0,-0.03,0.02,263,0.075,0.0,37.9,0.0,8,336.61,0
307,0.07,0.08,0.08,-0.05,3,1.23,98.77,2.44,0.0,-0.03,0.02,219,0.075,0.0,37.1,0.0,8,336.61,0
308,0.08,0.09,0.44,-0.34,88,1.38,98.62,2.74,0.0,-0.03,0.02,142,0.085,0.0,36.91,0.0,8,336.61,0
309,0.08,0.09,0.1,-0.05,11,1.41,98.59,2.78,0.0,-0.03,0.02,63,0.085,0.0,36.1,0.0,8,336.61,0
310,0.09,0.1,0.1,-0.05,11,1.56,98.44,3.09,0.0,-0.03,0.02,830,0.095,0.0,35.84,0.0,8,336.61,0
311,0.09,0.1,0.12,-0.01,1,1.58,98.42,3.13,0.0,-0.03,0.02,105,0.095,0.0,34.99,0.0,8,336.61,0
313,0.1,0.11,0.11,-0.02,7,1.77,98.23,3.52,0.0,-0.04,0.02,509,0.105,0.0,33.86,0.0,8,336.61,0
315,0.12,0.13,0.12,-0.06,128,2.11,97.89,4.17,0.0,-0.04,0.03,10695,0.125,0.0,33.06,0.0,8,336.61,0
316,0.12,0.13,0.13,-0.02,2,2.15,97.85,4.26,0.0,-0.04,0.03,60,0.125,0.0,32.22,0.0,8,336.61,0
317,0.13,0.14,0.14,-0.06,4,2.32,97.68,4.6,0.0,-0.04,0.03,609,0.135,0.0,31.75,0.0,8,336.61,0
318,0.14,0.15,0.15,-0.14,1,2.5,97.5,4.96,0.0,-0.05,0.03,119,0.145,0.0,31.25,0.0,8,336.61,0
319,0.15,0.16,0.16,-0.03,7,2.69,97.31,5.32,0.0,-0.05,0.03,477,0.155,0.0,30.72,0.0,8,336.61,0
320,0.16,0.17,0.17,-0.01,10,2.88,97.12,5.7,0.0,-0.05,0.03,1224,0.165,0.0,30.17,0.0,8,336.61,0
321,0.17,0.18,0.19,-0.06,20,3.07,96.93,6.09,0.0,-0.05,0.04,477,0.175,0.0,29.59,0.0,8,336.61,0
328,0.28,0.29,0.33,0.03,23,5.2,94.8,10.32,0.0,-0.07,0.06,273,0.285,0.01,25.69,0.0,8,336.61,0
329,0.3,0.32,0.33,-0.09,4,5.67,94.33,11.25,0.0,-0.08,0.06,500,0.31,0.01,25.18,0.0,8,336.61,0
330,0.33,0.34,0.36,-0.05,47,6.16,93.84,12.23,-0.01,-0.08,0.06,1036,0.335,0.01,24.62,0.0,8,336.61,0
332,0.39,0.4,0.39,-0.16,6,7.33,92.67,14.55,-0.01,-0.09,0.07,697,0.395,0.01,23.51,0.0,8,336.61,0
333,0.43,0.44,0.42,-0.18,21,8.08,91.92,16.02,-0.01,-0.1,0.08,643,0.435,0.01,23.02,0.0,8,336.61,0
334,0.47,0.48,0.51,-0.16,50,8.85,91.15,17.56,-0.01,-0.1,0.08,1069,0.475,0.01,22.47,0.0,8,336.61,0
335,0.51,0.53,0.57,-0.17,192,9.72,90.28,19.28,-0.01,-0.11,0.09,1417,0.52,0.01,21.93,0.0,8,336.61,0
336,0.57,0.59,0.63,-0.14,8,10.8,89.2,21.42,-0.01,-0.11,0.1,421,0.58,0.02,21.47,0.0,8,336.61,0
337,0.62,0.64,0.63,-0.18,66,11.81,88.19,23.44,-0.01,-0.12,0.11,1050,0.63,0.02,20.85,0.0,8,336.61,0
338,0.69,0.71,0.68,-0.04,19,13.1,86.9,25.99,-0.01,-0.13,0.11,938,0.7,0.02,20.35,0.0,8,336.61,1
339,0.77,0.79,0.76,-0.27,13,14.55,85.45,28.88,-0.01,-0.13,0.12,1059,0.78,0.02,19.86,0.0,8,336.61,1
340,0.86,0.87,0.87,-0.31,320,16.14,83.86,32.02,-0.01,-0.14,0.13,1567,0.865,0.02,19.32,0.0,8,336.61,1
341,0.96,0.98,0.96,-0.19,170,17.99,82.01,35.7,-0.02,-0.15,0.14,878,0.97,0.02,18.83,0.0,8,336.61,1
342,1.08,1.09,1.1,-0.31,45,20.03,79.97,39.75,-0.02,-0.15,0.15,417,1.085,0.03,18.32,0.0,8,336.61,1
343,1.21,1.23,1.13,-0.44,45,22.36,77.64,44.36,-0.02,-0.16,0.16,930,1.22,0.03,17.82,0.0,8,336.61,1
344,1.4,1.42,1.33,-0.05,6,25.23,74.77,50.05,-0.02,-0.17,0.17,268,1.41,0.03,17.54,0.0,8,336.61,1
345,1.53,1.55,1.53,-0.45,365,27.81,72.19,55.17,-0.02,-0.17,0.18,1065,1.54,0.04,16.78,0.0,8,336.61,1
346,1.79,1.82,1.83,-0.37,480,31.43,68.57,62.34,-0.03,-0.18,0.19,1096,1.805,0.04,16.61,0.0,8,336.61,1
347,1.97,1.99,2.06,-0.23,324,34.72,65.28,68.88,-0.03,-0.18,0.2,384,1.98,0.04,15.82,0.0,8,336.61,1
348,2.32,2.34,2.28,-0.53,286,39.02,60.98,77.38,-0.03,-0.19,0.21,1601,2.33,0.04,15.73,0.0,8,336.61,1
349,2.56,2.58,2.6,-0.25,301,43.15,56.85,85.57,-0.04,-0.18,0.22,739,2.57,0.05,14.93,0.0,8,336.61,1
350,2.93,2.96,3.07,-0.42,641,47.91,52.09,94.99,-0.04,-0.18,0.22,2817,2.945,0.05,14.56,0.0,8,336.61,1
175,0.0,0.01,0.01,-0.01,500,0.06,99.94,0.11,0.0,0.0,0.0,511,0.005,0.0,118.91,0.0,10,331.0,0
180,0.0,0.01,0.01,0.0,10,0.06,99.94,0.11,0.0,0.0,0.0,11,0.005,0.0,114.3,0.0,10,331.0,0
185,0.0,0.01,0.01,0.0,1,0.06,99.94,0.11,0.0,0.0,0.0,3142,0.005,0.0,109.82,0.0,10,331.0,0
190,0.0,0.01,0.02,-0.01,6615,0.06,99.94,0.11,0.0,0.0,0.0,6788,0.005,0.0,105.46,0.0,10,331.0,0
195,0.0,0.01,0.02,-0.01,25,0.06,99.94,0.11,0.0,0.0,0.0,51,0.005,0.0,101.2,0.0,10,331.0,0
215,0.0,0.01,0.02,-0.01,50,0.06,99.94,0.12,0.0,0.0,0.0,364,0.005,0.0,85.17,0.0,10,331.0,0
220,0.01,0.02,0.02,0.0,50,0.16,99.84,0.32,0.0,-0.01,0.0,296,0.015,0.0,88.82,0.0,10,331.0,0
225,0.01,0.02,0.01,-0.03,20,0.17,99.83,0.33,0.0,-0.01,0.0,38,0.015,0.0,84.89,0.0,10,331.0,0
240,0.01,0.02,0.04,0.0,60,0.18,99.82,0.35,0.0,-0.01,0.0,515,0.015,0.0,73.37,0.0,10,331.0,0
245,0.01,0.02,0.05,-0.01,3,0.18,99.82,0.36,0.0,-0.01,0.0,31,0.015,0.0,69.5,0.0,10,331.0,0
265,0.03,0.04,0.04,0.0,6,0.42,99.58,0.83,0.0,-0.01,0.01,2554,0.035,0.0,59.97,0.0,10,331.0,0
270,0.03,0.04,0.04,-0.01,17,0.44,99.56,0.87,0.0,-0.01,0.01,42262,0.035,0.0,56.35,0.0,10,331.0,0
280,0.05,0.06,0.06,-0.02,25,0.69,99.31,1.37,0.0,-0.02,0.01,1318,0.055,0.0,51.66,0.0,10,331.0,0
285,0.06,0.07,0.06,-0.03,8,0.83,99.17,1.64,0.0,-0.02,0.01,26629,0.065,0.0,48.91,0.0,10,331.0,0
290,0.08,0.09,0.09,-0.03,18,1.09,98.91,2.14,0.0,-0.03,0.01,2328,0.085,0.0,46.76,0.0,10,331.0,0
295,0.1,0.11,0.11,-0.04,103,1.36,98.64,2.68,0.0,-0.03,0.02,799,0.105,0.0,44.21,0.0,10,331.0,0
298,0.11,0.12,0.26,-0.13,1,1.52,98.48,2.99,0.0,-0.03,0.02,7845,0.115,0.0,42.45,0.0,10,331.0,0
299,0.12,0.13,0.16,-0.19,1,1.64,98.36,3.23,0.0,-0.04,0.02,1346,0.125,0.0,42.17,0.0,10,331.0,0
300,0.12,0.13,0.12,-0.05,213,1.66,98.34,3.28,0.0,-0.04,0.02,5898,0.125,0.0,41.4,0.0,10,331.0,0
302,0.13,0.14,0.17,-0.14,4,1.81,98.19,3.57,0.0,-0.04,0.02,1250,0.135,0.0,40.3,0.0,10,331.0,0
303,0.14,0.15,0.15,-0.01,1,1.94,98.06,3.83,0.0,-0.04,0.02,11794,0.145,0.0,39.94,0.0,10,331.0,0
304,0.15,0.16,0.16,-0.05,1,2.07,97.93,4.08,0.0,-0.04,0.03,1765,0.155,0.0,39.55,0.0,10,331.0,0
306,0.16,0.17,0.21,-0.13,1,2.23,97.77,4.41,0.0,-0.05,0.03,885,0.165,0.0,38.34,0.0,10,331.0,0
308,0.18,0.19,0.19,-0.02,6,2.51,97.49,4.95,0.0,-0.05,0.03,1942,0.185,0.0,37.42,0.0,10,331.0,0
309,0.18,0.19,0.21,0.0,1,2.54,97.46,5.03,0.0,-0.05,0.03,1073,0.185,0.0,36.6,0.0,10,331.0,0
310,0.19,0.2,0.21,-0.02,87,2.69,97.31,5.31,0.0,-0.05,0.03,64186,0.195,0.0,36.11,0.0,10,331.0,0
311,0.2,0.21,0.22,-0.02,5,2.84,97.16,5.61,0.0,-0.05,0.04,400,0.205,0.0,35.59,0.0,10,331.0,0
312,0.21,0.22,0.22,-0.06,137,2.99,97.01,5.91,0.0,-0.05,0.04,2218,0.215,0.0,35.06,0.0,10,331.0,0
313,0.22,0.23,0.25,-0.03,5,3.15,96.85,6.22,0.0,-0.06,0.04,224,0.225,0.0,34.52,0.0,10,331.0,0
315,0.25,0.26,0.26,-0.09,29,3.57,96.43,7.06,0.0,-0.06,0.04,17847,0.255,0.0,33.6,0.0,10,331.0,0
316,0.26,0.27,0.27,-0.02,44,3.74,96.26,7.4,0.0,-0.06,0.04,642,0.265,0.0,32.99,0.0,10,331.0,0
317,0.28,0.29,0.3,-0.08,3,4.02,95.98,7.94,0.0,-0.07,0.05,987,0.285,0.0,32.59,0.0,10,331.0,0
318,0.29,0.31,0.3,-0.04,3,4.25,95.75,8.4,0.0,-0.07,0.05,1448,0.3,0.0,32.05,0.0,10,331.0,0
319,0.31,0.32,0.35,-0.06,15,4.49,95.51,8.88,0.0,-0.07,0.05,1520,0.315,0.0,31.49,0.0,10,331.0,0
320,0.32,0.34,0.35,-0.09,61,4.73,95.27,9.37,0.0,-0.07,0.06,18455,0.33,0.0,30.91,0.0,10,331.0,0
322,0.36,0.38,0.4,-0.01,15,5.35,94.65,10.59,-0.01,-0.08,0.06,1722,0.37,0.01,29.86,0.0,10,331.0,0
323,0.39,0.4,0.38,-0.03,13,5.73,94.27,11.33,-0.01,-0.08,0.06,1397,0.395,0.01,29.37,0.0,10,331.0,0
324,0.41,0.42,0.44,0.01,2,6.06,93.94,11.99,-0.01,-0.09,0.07,1451,0.415,0.01,28.78,0.0,10,331.0,0
325,0.44,0.45,0.45,-0.13,159,6.51,93.49,12.87,-0.01,-0.09,0.07,11178,0.445,0.01,28.31,0.0,10,331.0,0
326,0.48,0.49,0.5,-0.11,45,7.06,92.94,13.97,-0.01,-0.09,0.08,1130,0.485,0.01,27.93,0.0,10,331.0,0
327,0.5,0.51,0.56,-0.01,11,7.44,92.56,14.72,-0.01,-0.1,0.08,2200,0.505,0.01,27.26,0.0,10,331.0,0
328,0.55,0.56,0.56,-0.14,17,8.12,91.88,16.07,-0.01,-0.1,0.09,1524,0.555,0.01,26.93,0.0,10,331.0,0
329,0.57,0.59,0.58,-0.08,2,8.58,91.42,16.98,-0.01,-0.1,0.09,11504,0.58,0.01,26.26,0.0,10,331.0,0
330,0.61,0.62,0.62,-0.18,336,9.16,90.84,18.13,-0.01,-0.11,0.09,17685,0.615,0.01,25.67,0.0,10,331.0,0
331,0.67,0.68,0.66,-0.18,50,9.99,90.01,19.78,-0.01,-0.11,0.1,1986,0.675,0.01,25.31,0.0,10,331.0,0
332,0.72,0.74,0.76,-0.15,204,10.8,89.2,21.38,-0.01,-0.12,0.11,2221,0.73,0.01,24.84,0.0,10,331.0,1
333,0.76,0.77,0.8,-0.21,85,11.46,88.54,22.69,-0.01,-0.12,0.11,3378,0.765,0.01,24.14,0.0,10,331.0,1
334,0.84,0.85,0.79,-0.29,15,12.55,87.45,24.85,-0.01,-0.13,0.12,1906,0.845,0.01,23.79,0.0,10,331.0,1
335,0.9,0.91,0.88,-0.24,819,13.5,86.5,26.74,-0.01,-0.13,0.13,11708,0.905,0.01,23.22,0.0,10,331.0,1
336,0.95,0.97,0.91,-0.3,254,14.46,85.54,28.63,-0.01,-0.14,0.13,2368,0.96,0.02,22.57,0.0,10,331.0,1
337,1.03,1.05,0.99,-0.05,46,15.67,84.33,31.04,-0.02,-0.14,0.14,4063,1.04,0.02,22.05,0.0,10,331.0,1
338,1.12,1.13,1.15,-0.29,245,16.98,83.02,33.62,-0.02,-0.15,0.15,2252,1.125,0.02,21.51,0.0,10,331.0,1
339,1.22,1.23,1.24,0.03,344,18.47,81.53,36.57,-0.02,-0.15,0.16,5697,1.225,0.02,21.01,0.0,10,331.0,1
340,1.36,1.38,1.37,-0.34,678,20.34,79.66,40.28,-0.02,-0.16,0.17,20466,1.37,0.02,20.7,0.0,10,331.0,1
341,1.47,1.49,1.51,-0.32,226,22.04,77.96,43.64,-0.02,-0.16,0.18,4681,1.48,0.02,20.11,0.0,10,331.0,1
342,1.62,1.64,1.64,-0.33,283,24.09,75.91,47.71,-0.02,-0.17,0.19,1862,1.63,0.03,19.66,0.0,10,331.0,1
343,1.74,1.76,1.8,-0.35,189,26.06,73.94,51.61,-0.03,-0.17,0.19,1452,1.75,0.03,18.97,0.0,10,331.0,1
344,1.92,1.94,1.94,-0.4,304,28.5,71.5,56.45,-0.03,-0.17,0.2,5716,1.93,0.03,18.5,0.0,10,331.0,1
345,2.11,2.13,2.21,-0.4,850,31.13,68.87,61.64,-0.03,-0.18,0.21,5162,2.12,0.03,17.98,0.0,10,331.0,1
346,2.32,2.36,2.36,-0.45,306,34.03,65.97,67.4,-0.04,-0.18,0.22,7936,2.34,0.03,17.49,0.0,10,331.0,1
347,2.58,2.61,2.69,-0.39,306,37.24,62.76,73.73,-0.04,-0.18,0.23,3733,2.595,0.04,17.04,0.0,10,331.0,1
348,2.88,2.9,2.91,-0.53,1028,40.72,59.28,80.62,-0.04,-0.18,0.23,3252,2.89,0.04,16.63,0.0,10,331.0,1
349,3.29,3.32,3.22,-0.62,770,44.6,55.4,88.26,-0.05,-0.18,0.24,3595,3.305,0.04,16.58,0.0,10,331.0,1
350,3.56,3.59,3.56,-0.7,2598,48.42,51.58,95.83,-0.05,-0.18,0.24,6680,3.575,0.04,15.78,0.0,10,331.0,1
200,0.0,0.01,0.02,0.0,1,0.06,99.94,0.11,0.0,0.0,0.0,101,0.005,0.0,86.03,0.0,13,334.2208,0
205,0.0,0.01,0.01,-0.01,25,0.06,99.94,0.12,0.0,0.0,0.0,109,0.005,0.0,82.44,0.0,13,334.2208,0
210,0.01,0.02,0.01,-0.01,5,0.16,99.84,0.31,0.0,-0.01,0.0,203,0.015,0.0,86.2,0.0,13,334.2208,0
230,0.01,0.02,0.03,-0.02,1,0.17,99.83,0.33,0.0,-0.01,0.0,71,0.015,0.0,71.67,0.0,13,334.2208,0
235,0.01,0.02,0.06,0.02,6,0.17,99.83,0.34,0.0,-0.01,0.0,7,0.015,0.0,68.29,0.0,13,334.2208,0
245,0.02,0.03,0.08,-0.04,2,0.28,99.72,0.55,0.0,-0.01,0.0,5,0.025,0.0,64.61,0.0,13,334.2208,0
260,0.04,0.05,0.04,-0.03,8,0.5,99.5,0.98,0.0,-0.01,0.01,296,0.045,0.0,57.96,0.0,13,334.2208,0
265,0.04,0.05,0.05,-0.01,20,0.52,99.48,1.02,0.0,-0.01,0.01,83,0.045,0.0,54.57,0.0,13,334.2208,0
275,0.06,0.07,0.06,-0.04,1,0.76,99.24,1.49,0.0,-0.02,0.01,139,0.065,0.0,50.01,0.0,13,334.2208,0
280,0.08,0.09,0.09,-0.02,16,0.98,99.02,1.93,0.0,-0.02,0.01,171,0.085,0.0,48.19,0.0,13,334.2208,0
300,0.18,0.19,0.21,-0.03,5,2.23,97.77,4.41,0.0,-0.04,0.03,1942,0.185,0.0,38.86,0.0,13,334.2208,0
306,0.24,0.25,0.57,0.16,52,2.99,97.01,5.91,0.0,-0.05,0.04,322,0.245,0.0,36.18,0.0,13,334.2208,0
308,0.26,0.27,0.56,0.04,2,3.27,96.73,6.45,0.0,-0.05,0.04,39,0.265,0.0,35.18,0.0,13,334.2208,0
309,0.27,0.28,0.29,-0.09,2,3.41,96.59,6.73,0.0,-0.05,0.05,288,0.275,0.0,34.66,0.0,13,334.2208,0
310,0.28,0.29,0.3,-0.05,38,3.55,96.45,7.02,0.0,-0.06,0.05,683,0.285,0.0,34.12,0.0,13,334.2208,0
311,0.3,0.31,0.31,-0.04,1,3.79,96.21,7.49,0.0,-0.06,0.05,167,0.305,0.0,33.78,0.0,13,334.2208,0
312,0.31,0.33,0.35,-0.01,30,3.99,96.01,7.88,0.0,-0.06,0.05,142,0.32,0.0,33.31,0.0,13,334.2208,0
314,0.34,0.36,0.44,-0.02,1,4.4,95.6,8.69,-0.01,-0.06,0.06,64,0.35,0.0,32.33,0.0,13,334.2208,0
318,0.42,0.43,0.45,-0.05,11,5.42,94.58,10.71,-0.01,-0.07,0.07,70,0.425,0.0,30.41,0.0,13,334.2208,0
320,0.46,0.47,0.5,-0.03,25,6.0,94.0,11.85,-0.01,-0.08,0.07,1369,0.465,0.01,29.37,0.0,13,334.2208,0
322,0.51,0.52,0.55,-0.01,30,6.7,93.3,13.24,-0.01,-0.08,0.08,146,0.515,0.01,28.39,0.0,13,334.2208,0
323,0.55,0.57,0.55,-0.04,4,7.24,92.76,14.3,-0.01,-0.09,0.09,210,0.56,0.01,28.1,0.0,13,334.2208,0
324,0.57,0.59,0.64,0.04,1,7.57,92.43,14.97,-0.01,-0.09,0.09,137,0.58,0.01,27.49,0.0,13,334.2208,0
325,0.61,0.63,0.74,0.03,5,8.09,91.91,15.99,-0.01,-0.09,0.1,830,0.62,0.01,27.08,0.0,13,334.2208,0
328,0.74,0.75,0.79,-0.14,1,9.78,90.22,19.33,-0.01,-0.1,0.11,873,0.745,0.01,25.7,0.0,13,334.2208,0
330,0.83,0.84,0.82,-0.22,81,11.05,88.95,21.86,-0.01,-0.11,0.12,1603,0.835,0.01,24.68,0.0,13,334.2208,0
331,0.88,0.89,0.95,-0.03,13,11.77,88.23,23.27,-0.01,-0.11,0.13,732,0.885,0.01,24.17,0.0,13,334.2208,0
332,0.94,0.96,0.98,-0.1,7,12.62,87.38,24.96,-0.02,-0.11,0.14,302,0.95,0.01,23.74,0.0,13,334.2208,0
333,1.0,1.02,0.99,-0.12,9,13.47,86.53,26.64,-0.02,-0.12,0.14,3130,1.01,0.01,23.23,0.0,13,334.2208,0
334,1.06,1.08,1.14,-0.2,24,14.35,85.65,28.39,-0.02,-0.12,0.15,767,1.07,0.01,22.68,0.0,13,334.2208,0
335,1.15,1.17,1.13,-0.1,53,15.5,84.5,30.65,-0.02,-0.12,0.16,1220,1.16,0.01,22.29,0.0,13,334.2208,0
336,1.23,1.25,1.27,-0.24,67,16.61,83.39,32.84,-0.02,-0.13,0.16,639,1.24,0.02,21.79,0.0,13,334.2208,1
338,1.43,1.46,1.35,-0.23,9,19.28,80.72,38.13,-0.02,-0.14,0.18,738,1.445,0.02,20.9,0.0,13,334.2208,1
339,1.55,1.58,1.55,-0.08,16,20.8,79.2,41.15,-0.03,-0.14,0.19,291,1.565,0.02,20.47,0.0,13,334.2208,1
340,1.65,1.67,1.71,-0.29,35,22.24,77.76,44.0,-0.03,-0.14,0.2,2153,1.66,0.02,19.85,0.0,13,334.2208,1
341,1.79,1.81,1.79,-0.23,33,24.03,75.97,47.54,-0.03,-0.15,0.21,136,1.8,0.02,19.4,0.0,13,334.2208,1
342,1.97,2.0,2.05,-0.29,6,26.14,73.86,51.71,-0.03,-0.15,0.22,268,1.985,0.02,19.09,0.0,13,334.2208,1
343,2.11,2.15,2.03,-0.06,9,28.12,71.88,55.63,-0.04,-0.15,0.23,450,2.13,0.03,18.52,0.0,13,334.2208,1
344,2.35,2.38,2.21,-0.25,40,30.63,69.37,60.58,-0.04,-0.16,0.24,999,2.365,0.03,18.27,0.0,13,334.2208,1
345,2.57,2.6,2.4,-0.66,96,33.15,66.85,65.56,-0.04,-0.16,0.25,1730,2.585,0.03,17.86,0.0,13,334.2208,1
346,2.75,2.78,2.76,-0.52,134,35.65,64.35,70.51,-0.05,-0.16,0.25,347,2.765,0.03,17.2,0.0,13,334.2208,1
347,3.01,3.04,2.87,-0.61,271,38.58,61.42,76.3,-0.05,-0.16,0.26,820,3.025,0.03,16.77,0.0,13,334.2208,1
348,3.3,3.34,3.2,-0.67,46,41.75,58.25,82.54,-0.05,-0.16,0.27,1027,3.32,0.03,16.36,0.0,13,334.2208,1
349,3.63,3.66,3.49,-0.78,22,45.12,54.88,89.2,-0.06,-0.16,0.27,685,3.645,0.04,15.96,0.0,13,334.2208,1
350,4.0,4.04,3.98,-0.69,781,48.7,51.3,96.27,-0.06,-0.16,0.27,1067,4.02,0.04,15.61,0.0,13,334.2208,1
215,0.01,0.02,0.02,-0.05,30,0.16,99.84,0.32,0.0,-0.01,0.0,32,0.015,0.0,77.21,0.0,15,338.52,0
220,0.01,0.02,0.02,-0.04,60,0.16,99.84,0.32,0.0,0.0,0.0,22,0.015,0.0,73.64,0.0,15,338.52,0
225,0.02,0.03,0.05,0.01,500,0.25,99.75,0.5,0.0,-0.01,0.0,528,0.025,0.0,73.55,0.0,15,338.52,0
230,0.02,0.03,0.04,-0.01,1,0.26,99.74,0.51,0.0,-0.01,0.0,45,0.025,0.0,70.16,0.0,15,338.52,0
235,0.03,0.04,0.08,-0.05,5,0.35,99.65,0.69,0.0,-0.01,0.01,2,0.035,0.0,69.01,0.0,15,338.52,0
250,0.05,0.06,0.06,-0.05,25,0.55,99.45,1.08,0.0,-0.01,0.01,174,0.055,0.0,61.97,0.0,15,338.52,0
260,0.07,0.08,0.12,-0.11,13,0.76,99.24,1.49,0.0,-0.02,0.01,26,0.075,0.0,57.36,0.0,15,338.52,0
265,0.08,0.09,0.08,-0.05,6,0.87,99.13,1.71,0.0,-0.02,0.01,26,0.085,0.0,54.85,0.0,15,338.52,0
270,0.1,0.11,0.1,-0.04,6,1.07,98.93,2.1,0.0,-0.02,0.02,150,0.105,0.0,52.9,0.0,15,338.52,0
290,0.22,0.23,0.23,-0.01,195,2.31,97.69,4.53,0.0,-0.04,0.03,176,0.225,0.0,44.37,0.0,15,338.52,0
295,0.27,0.28,0.28,-0.07,2,2.83,97.17,5.57,0.0,-0.05,0.04,268,0.275,0.0,42.23,0.0,15,338.52,0
300,0.33,0.34,0.36,-0.07,1,3.47,96.53,6.83,0.0,-0.06,0.05,575,0.335,0.0,40.03,0.0,15,338.52,0
304,0.39,0.4,0.45,-0.21,175,4.12,95.88,8.11,-0.01,-0.06,0.06,55,0.395,0.0,38.27,0.0,15,338.52,0
305,0.41,0.42,0.41,-0.05,2,4.32,95.68,8.51,-0.01,-0.07,0.06,526,0.415,0.0,37.89,0.0,15,338.52,0
307,0.43,0.45,0.45,-0.19,4,4.63,95.37,9.12,-0.01,-0.07,0.06,44,0.44,0.0,36.82,0.0,15,338.52,0
308,0.45,0.47,0.48,-0.02,82,4.85,95.15,9.55,-0.01,-0.07,0.07,644,0.46,0.0,36.39,0.0,15,338.52,0
310,0.5,0.51,0.54,-0.02,1,5.33,94.67,10.5,-0.01,-0.08,0.07,515,0.505,0.0,35.55,0.0,15,338.52,0
313,0.56,0.57,0.59,0.07,1,6.03,93.97,11.89,-0.01,-0.08,0.08,1205,0.565,0.0,34.07,0.0,15,338.52,0
315,0.61,0.62,0.65,-0.01,1,6.61,93.39,13.02,-0.01,-0.09,0.08,257,0.615,0.0,33.13,0.0,15,338.52,0
317,0.67,0.69,0.69,0.01,5,7.31,92.69,14.41,-0.01,-0.09,0.09,318,0.68,0.01,32.29,0.0,15,338.52,0
320,0.76,0.77,0.76,-0.07,8,8.34,91.66,16.44,-0.01,-0.1,0.1,1664,0.765,0.01,30.76,0.0,15,338.52,0
323,0.88,0.9,0.86,-0.56,3,9.74,90.26,19.21,-0.01,-0.11,0.12,876,0.89,0.01,29.43,0.0,15,338.52,0
324,0.92,0.93,0.93,-0.12,12,10.19,89.81,20.09,-0.01,-0.11,0.12,1123,0.925,0.01,28.88,0.0,15,338.52,0
325,0.97,0.99,0.96,-0.03,15,10.78,89.22,21.27,-0.02,-0.11,0.13,3530,0.98,0.01,28.48,0.0,15,338.52,0
326,1.02,1.04,1.02,-0.08,5,11.36,88.64,22.41,-0.02,-0.11,0.13,592,1.03,0.01,28.01,0.0,15,338.52,0
327,1.08,1.09,1.04,0.02,8,11.99,88.01,23.65,-0.02,-0.12,0.14,735,1.085,0.01,27.55,0.0,15,338.52,0
329,1.2,1.21,1.15,-1.17,2,13.36,86.64,26.36,-0.02,-0.12,0.15,399,1.205,0.01,26.61,0.0,15,338.52,0
330,1.25,1.27,1.22,-1.2,23,14.05,85.95,27.73,-0.02,-0.13,0.15,1556,1.26,0.01,26.07,0.0,15,338.52,0
331,1.34,1.35,1.38,0.05,58,14.95,85.05,29.5,-0.02,-0.13,0.16,434,1.345,0.01,25.69,0.0,15,338.52,0
332,1.42,1.44,1.39,-0.23,227,15.88,84.12,31.33,-0.02,-0.13,0.17,346,1.43,0.01,25.27,0.0,15,338.52,0
333,1.48,1.5,1.53,-0.11,66,16.68,83.32,32.92,-0.02,-0.13,0.17,271,1.49,0.01,24.67,0.0,15,338.52,0
334,1.57,1.59,1.52,-0.3,149,17.7,82.3,34.92,-0.03,-0.14,0.18,806,1.58,0.01,24.21,0.0,15,338.52,0
335,1.67,1.69,1.63,-0.05,48,18.8,81.2,37.11,-0.03,-0.14,0.19,868,1.68,0.01,23.77,0.0,15,338.52,0
337,1.88,1.9,1.83,-0.24,7,21.19,78.81,41.82,-0.03,-0.15,0.2,416,1.89,0.02,22.8,0.0,15,338.52,0
338,2.03,2.05,2.0,-0.17,8,22.68,77.32,44.76,-0.03,-0.15,0.21,487,2.04,0.02,22.47,0.0,15,338.52,0
339,2.13,2.16,2.27,0.08,1,24.0,76.0,47.36,-0.04,-0.15,0.22,398,2.145,0.02,21.88,0.0,15,338.52,0
340,2.28,2.3,2.34,-0.36,68,25.57,74.43,50.46,-0.04,-0.15,0.23,17856,2.29,0.02,21.42,0.0,15,338.52,0
