Stock quote and option quote for SPY on 9/1/20 11:25:55

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
350.51,Y,+1.20,350.51,Z,350.52,Q,2 x 14,"19,223,846",350.21,351.40,349.24

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
100,1.56%,81.89,1.366,Q,6/19/20,351.30,218.26,"947,430,000",1.008

Theo parameters
Theo date,Theo stock price,Theo volatility
12/30/20, 0.00$, 0.00%

2 SEP 20  (1)  100 (Weeklys)
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200904C369,.02,C,+.01,64,0.60%,99.40%,1.21%,.00,0,-.01,.01,64,885,.015,.00,19.64%,0,.01,P,.02,W,,,4 SEP 20,369,18.35,Z,18.55,Q,SPY200904P369,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.04,.00,--,18.49,,
SPY200904C370,.01,Z,-.01,17,0.24%,99.76%,0.47%,.00,0,.00,.00,17,"1,165",.005,.00,18.36%,0,0,J,.01,W,,,4 SEP 20,370,19.38,Z,19.59,C,SPY200904P370,20.20,Z,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,22,-.005,.00,--,19.49,,
SPY200904C371,.01,C,0,0,0.23%,99.77%,0.45%,.00,0,.00,.00,0,285,.005,.00,19.19%,0,0,Z,.01,Z,,,4 SEP 20,371,20.23,I,20.36,I,SPY200904P371,22.05,Q,<empty>,4,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,4,2,-.195,.00,--,20.49,,
SPY200904C372,.01,P,0,0,0.22%,99.78%,0.44%,.00,0,.00,.00,0,337,.005,.00,20.01%,0,0,Z,.01,W,,,4 SEP 20,372,21.22,Q,21.39,Q,SPY200904P372,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.185,.00,--,21.49,,
SPY200904C373,.01,P,0,0,0.36%,99.64%,0.72%,.00,0,-.01,.00,0,13,.01,.00,22.21%,0,.01,Z,.01,W,,,4 SEP 20,373,22.23,Z,22.42,Z,SPY200904P373,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.165,.00,--,22.49,,
SPY200904C374,0, ,0,<empty>,0.20%,99.80%,0.40%,.00,0,.00,.00,<empty>,0,.005,.00,21.63%,0,0,A,.01,X,,,4 SEP 20,374,23.17,Q,23.41,Q,SPY200904P374,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.20,.00,--,23.49,,
SPY200904C375,.01,C,0,0,0.19%,99.81%,0.39%,.00,0,.00,.00,0,294,.005,.00,22.44%,0,0,X,.01,X,,,4 SEP 20,375,24.18,Q,24.43,Q,SPY200904P375,24.50,Z,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,168,-.185,.00,--,24.49,,
SPY200904C380,.01,N,0,0,0.16%,99.84%,0.33%,.00,0,.00,.00,0,427,.005,.00,26.39%,0,0,Z,.01,W,,,4 SEP 20,380,29.24,Q,29.38,Q,SPY200904P380,30.84,M,<empty>,20,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,20,12,-.18,.00,--,29.49,,
SPY200904C385,.01,H,0,10,0.14%,99.86%,0.29%,.00,0,.00,.00,10,920,.005,.00,30.23%,0,0,Z,.01,W,,,4 SEP 20,385,34.40,Q,34.57,Z,SPY200904P385,34.59,Z,-1.76,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,71,-.005,.00,--,34.49,,
SPY200904C390,.01,M,-.01,38,0.13%,99.87%,0.25%,.00,0,.00,.00,38,264,.005,.00,33.99%,0,0,B,.01,W,,,4 SEP 20,390,39.39,Q,39.50,Q,SPY200904P390,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.045,.00,--,39.49,,
SPY200904C395,.02,M,+.01,11,0.11%,99.89%,0.23%,.00,0,.00,.00,11,980,.005,.00,37.66%,0,0,Z,.01,W,,,4 SEP 20,395,44.41,Z,44.55,Q,SPY200904P395,72.36,E,<empty>,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,0,-.01,.00,--,44.49,,
SPY200904C400,.02,M,<empty>,13,0.10%,99.90%,0.21%,.00,0,.00,.00,13,98,.005,.00,41.25%,0,0,M,.01,W,,,4 SEP 20,400,49.35,Q,49.54,Q,SPY200904P400,49.73,C,0,0,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,0,151,-.045,.00,--,49.49,,
SPY200904C405,.01,M,<empty>,2,0.09%,99.91%,0.19%,.00,0,.00,.00,2,2,.005,.00,44.78%,0,0,Z,.01,W,,,4 SEP 20,405,54.38,Q,54.59,Q,SPY200904P405,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.005,.00,--,54.49,,
SPY200904C410,0, ,0,<empty>,0.09%,99.91%,0.18%,.00,0,.00,.00,<empty>,0,.005,.00,48.23%,0,0,Z,.01,W,,,4 SEP 20,410,59.38,Q,59.59,Q,SPY200904P410,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,5,-.005,.00,--,59.49,,
SPY200904C415,0, ,0,<empty>,0.08%,99.92%,0.16%,.00,0,.00,.00,<empty>,0,.005,.00,51.62%,0,0,Z,.01,W,,,4 SEP 20,415,64.44,Q,64.55,Q,SPY200904P415,0, ,0,<empty>,96.99%,3.01%,6.13%,-.01,0,.00,.04,<empty>,0,.005,.00,88.02%,64.49,,
SPY200904C420,0, ,0,<empty>,0.08%,99.92%,0.15%,.00,0,.00,.00,<empty>,0,.005,.00,54.96%,0,0,Z,.01,W,,,4 SEP 20,420,69.44,Q,69.55,Q,SPY200904P420,0, ,0,<empty>,96.94%,3.06%,6.24%,-.01,0,.00,.05,<empty>,0,.005,.00,94.83%,69.49,,

8 SEP 20  (7)  100
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200908C180,0, ,0,<empty>,99.26%,0.74%,1.42%,.04,0,-.05,.01,<empty>,0,.105,.00,175.34%,170.51,170.45,Z,170.78,Z,,,8 SEP 20,180,0,J,.01,W,SPY200908P180,.04,Q,-.02,30,0.06%,99.94%,0.11%,.00,0,.00,.00,30,33,.005,.00,134.03%,0,,
SPY200908C185,0, ,0,<empty>,99.26%,0.74%,1.43%,.04,0,-.05,.01,<empty>,0,.105,.00,168.64%,165.51,165.45,Z,165.78,Z,,,8 SEP 20,185,0,J,.01,W,SPY200908P185,.04,C,<empty>,1,0.06%,99.94%,0.11%,.00,0,.00,.00,1,502,.005,.00,128.78%,0,,
SPY200908C190,0, ,0,<empty>,99.25%,0.75%,1.44%,.04,0,-.05,.01,<empty>,0,.105,.00,162.10%,160.51,160.45,Z,160.78,Z,,,8 SEP 20,190,0,J,.01,W,SPY200908P190,.01,W,0,14,0.06%,99.94%,0.11%,.00,0,.00,.00,14,317,.005,.00,123.66%,0,,
SPY200908C195,0, ,0,<empty>,99.27%,0.73%,1.41%,.04,0,-.05,.01,<empty>,0,.10,.00,154.92%,155.51,155.45,I,155.77,X,,,8 SEP 20,195,0,J,.01,W,SPY200908P195,.02,W,-.05,50,0.06%,99.94%,0.11%,.00,0,.00,.00,50,103,.005,.00,118.67%,0,,
SPY200908C200,0, ,0,<empty>,98.66%,1.34%,2.58%,.04,0,-.09,.01,<empty>,0,.21,.00,162.44%,150.51,150.57,W,150.87,I,,,8 SEP 20,200,0,J,.01,W,SPY200908P200,.01,X,-.01,100,0.06%,99.94%,0.11%,.00,0,.00,.00,100,102,.005,.00,113.81%,0,,
SPY200908C205,0, ,0,<empty>,98.56%,1.44%,2.76%,.04,0,-.09,.01,<empty>,0,.225,.00,157.32%,145.51,145.57,W,145.90,I,,,8 SEP 20,205,0,J,.01,W,SPY200908P205,.02,A,0,50,0.06%,99.94%,0.12%,.00,0,.00,.00,50,301,.005,.00,109.05%,0,,
SPY200908C210,0, ,0,<empty>,99.15%,0.85%,1.64%,.05,0,-.05,.01,<empty>,0,.115,.00,138.98%,140.51,140.46,I,140.79,I,,,8 SEP 20,210,0,J,.01,W,SPY200908P210,.01,P,-.11,"7,681",0.06%,99.94%,0.12%,.00,0,.00,.00,"7,681","7,762",.005,.00,104.41%,0,,
SPY200908C215,0, ,0,<empty>,99.11%,0.89%,1.73%,.05,0,-.05,.01,<empty>,0,.12,.00,133.78%,135.51,135.47,W,135.79,I,,,8 SEP 20,215,0,J,.01,W,SPY200908P215,.01,Q,0,32,0.06%,99.94%,0.12%,.00,0,.00,.00,32,73,.005,.00,99.87%,0,,
SPY200908C220,0, ,0,<empty>,99.19%,0.81%,1.58%,.05,0,-.05,.01,<empty>,0,.105,.00,126.07%,130.51,130.45,Z,130.78,Z,,,8 SEP 20,220,0,J,.01,W,SPY200908P220,.01,P,-.01,30,0.06%,99.94%,0.12%,.00,0,.00,.00,30,302,.005,.00,95.43%,0,,
SPY200908C225,0, ,0,<empty>,99.17%,0.83%,1.61%,.05,0,-.05,.01,<empty>,0,.105,.00,120.51%,125.51,125.45,Z,125.78,Z,,,8 SEP 20,225,0,J,.01,W,SPY200908P225,.01,W,-.01,24,0.06%,99.94%,0.13%,.00,0,.00,.00,24,294,.005,.00,91.08%,0,,
SPY200908C230,0, ,0,<empty>,100.00%,0.00%,0.00%,.05,<empty>,.00,.00,<empty>,0,-.015,.00,--,120.51,120.35,Q,120.64,Q,,,8 SEP 20,230,0,B,.01,W,SPY200908P230,.01,Q,0,0,0.07%,99.93%,0.13%,.00,0,.00,.00,0,328,.005,.00,86.81%,0,,
SPY200908C235,0, ,0,<empty>,98.64%,1.36%,2.64%,.05,0,-.08,.01,<empty>,0,.185,.00,117.68%,115.51,115.54,Q,115.85,Q,,,8 SEP 20,235,0,J,.01,W,SPY200908P235,.05,I,-.04,3,0.07%,99.93%,0.13%,.00,0,.00,.00,3,35,.005,.00,82.64%,0,,
SPY200908C240,0, ,0,<empty>,98.61%,1.39%,2.70%,.05,0,-.08,.01,<empty>,10,.185,.00,112.10%,110.51,110.54,Q,110.85,Q,,,8 SEP 20,240,0,J,.01,W,SPY200908P240,.01,W,0,0,0.07%,99.93%,0.14%,.00,0,.00,.00,0,83,.005,.00,78.54%,0,,
SPY200908C245,0, ,0,<empty>,98.58%,1.42%,2.77%,.05,0,-.08,.01,<empty>,2,.185,.00,106.62%,105.51,105.54,Q,105.85,Q,,,8 SEP 20,245,0,M,.01,W,SPY200908P245,.01,M,0,0,0.07%,99.93%,0.14%,.00,0,.00,.00,0,608,.005,.00,74.52%,0,,
SPY200908C250,0, ,0,<empty>,98.93%,1.07%,2.09%,.05,0,-.05,.01,<empty>,10,.125,.00,96.26%,100.51,100.48,Q,100.79,Q,,,8 SEP 20,250,0,J,.01,W,SPY200908P250,.01,C,-.10,10,0.07%,99.93%,0.14%,.00,0,.00,.00,10,65,.005,.00,70.57%,0,,
SPY200908C255,0, ,0,<empty>,98.90%,1.10%,2.15%,.06,0,-.05,.01,<empty>,10,.125,.00,91.18%,95.51,95.48,Q,95.79,Q,,,8 SEP 20,255,0,Q,.01,W,SPY200908P255,.02,P,-.03,4,0.08%,99.92%,0.15%,.00,0,.00,.00,4,464,.005,.00,66.70%,0,,
SPY200908C260,74.64,C,+2.53,1,99.55%,0.45%,0.88%,.06,0,-.02,.01,1,1,.04,.00,75.65%,90.51,90.41,I,90.69,Q,,,8 SEP 20,260,0,P,.01,W,SPY200908P260,.03,M,-.01,1,0.08%,99.92%,0.15%,.00,0,.00,.00,1,275,.005,.00,62.88%,0,,
SPY200908C265,69.67,C,+2.26,1,98.82%,1.18%,2.30%,.06,0,-.05,.01,1,1,.125,.00,81.26%,85.51,85.48,Q,85.79,Q,,,8 SEP 20,265,.01,W,.02,W,SPY200908P265,.02,E,0,0,0.21%,99.79%,0.41%,.00,0,-.01,.00,0,147,.015,.00,64.91%,0,,
SPY200908C270,0, ,0,<empty>,99.15%,0.85%,1.67%,.06,0,-.04,.01,<empty>,1,.08,.00,72.29%,80.51,80.44,Q,80.74,Q,,,8 SEP 20,270,.01,W,.02,W,SPY200908P270,.02,X,0,0,0.22%,99.78%,0.43%,.00,0,-.01,.00,0,137,.015,.00,60.83%,0,,
SPY200908C275,0, ,0,<empty>,98.65%,1.35%,2.65%,.06,0,-.06,.01,<empty>,1,.135,.00,72.37%,75.51,75.49,Q,75.80,Q,,,8 SEP 20,275,.01,W,.02,W,SPY200908P275,.01,X,-.02,2,0.23%,99.77%,0.45%,.00,0,-.01,.00,2,234,.015,.00,56.94%,0,,
SPY200908C280,54.93,N,+.48,10,98.59%,1.41%,2.77%,.06,0,-.06,.01,10,7,.135,.00,67.62%,70.51,70.49,Q,70.80,Q,,,8 SEP 20,280,.01,W,.02,W,SPY200908P280,.02,E,0,0,0.24%,99.76%,0.47%,.00,0,-.01,.00,0,183,.015,.00,53.00%,0,,
SPY200908C285,0, ,0,<empty>,99.18%,0.82%,1.63%,.06,0,-.03,.01,<empty>,13,.065,.00,57.28%,65.51,65.45,Q,65.70,I,,,8 SEP 20,285,.02,P,.03,W,SPY200908P285,.08,X,-.03,610,0.38%,99.62%,0.75%,.00,0,-.01,.00,610,331,.025,.00,51.65%,0,,
SPY200908C290,44.88,C,+4.98,1,99.08%,0.92%,1.82%,.06,0,-.03,.01,1,4,.07,.00,53.46%,60.51,60.46,Q,60.70,Q,,,8 SEP 20,290,.02,W,.03,W,SPY200908P290,.05,M,0,0,0.40%,99.60%,0.80%,.00,0,-.01,.01,0,"1,547",.025,.00,47.69%,0,,
SPY200908C295,54.00,I,+6.61,1,99.02%,0.98%,1.93%,.06,0,-.03,.01,1,10,.07,.00,49.14%,55.51,55.46,Q,55.70,Q,,,8 SEP 20,295,.02,W,.03,W,SPY200908P295,.02,C,-.03,9,0.43%,99.57%,0.85%,.00,0,-.01,.01,9,426,.025,.00,43.80%,0,,
SPY200908C300,49.06,I,+5.66,1,98.78%,1.22%,2.41%,.06,0,-.04,.01,1,20,.085,.00,46.01%,50.51,50.47,Q,50.72,Q,,,8 SEP 20,300,.03,W,.04,W,SPY200908P300,.03,E,-.03,99,0.60%,99.40%,1.20%,.00,0,-.02,.01,99,"1,418",.035,.00,41.40%,0,,
SPY200908C301,46.65,J,+5.64,1,98.76%,1.24%,2.44%,.07,0,-.04,.01,1,1,.085,.00,45.14%,49.51,49.48,Q,49.71,Q,,,8 SEP 20,301,.03,P,.04,Z,SPY200908P301,.07,X,0,0,0.61%,99.39%,1.21%,.00,0,-.02,.01,0,26,.035,.00,40.59%,0,,
SPY200908C302,0, ,0,<empty>,98.63%,1.37%,2.70%,.07,0,-.04,.02,<empty>,0,.095,.00,44.94%,48.51,48.48,Q,48.73,Q,,,8 SEP 20,302,.03,W,.04,W,SPY200908P302,.04,P,-.01,18,0.61%,99.39%,1.22%,.00,0,-.02,.01,18,441,.035,.00,39.74%,0,,
SPY200908C303,0, ,0,<empty>,98.61%,1.39%,2.74%,.07,0,-.04,.02,<empty>,0,.095,.00,44.06%,47.51,47.48,Q,47.73,Z,,,8 SEP 20,303,.04,P,.05,W,SPY200908P303,.06,C,0,0,0.77%,99.23%,1.52%,.00,0,-.02,.01,0,"1,086",.045,.00,40.10%,0,,
SPY200908C304,30.69,C,<empty>,12,98.59%,1.41%,2.78%,.07,0,-.04,.02,12,12,.095,.00,43.19%,46.51,46.48,Q,46.73,Q,,,8 SEP 20,304,.04,Z,.05,W,SPY200908P304,.06,W,0,0,0.78%,99.22%,1.55%,.00,0,-.02,.01,0,416,.045,.00,39.33%,0,,
SPY200908C305,44.71,I,+3.72,1,99.21%,0.79%,1.56%,.07,0,-.02,.01,1,44,.045,.00,38.46%,45.51,45.41,Q,45.70,Q,,,8 SEP 20,305,.04,Z,.05,X,SPY200908P305,.06,Q,+.01,2,0.80%,99.20%,1.58%,.00,0,-.02,.01,2,538,.045,.00,38.53%,0,,
SPY200908C306,0, ,0,<empty>,98.43%,1.57%,3.10%,.07,0,-.04,.02,<empty>,2,.105,.00,42.03%,44.51,44.48,Q,44.75,I,,,8 SEP 20,306,.04,W,.05,W,SPY200908P306,.09,W,0,0,0.81%,99.19%,1.61%,.00,0,-.02,.01,0,115,.045,.00,37.73%,0,,
SPY200908C307,31.70,N,<empty>,1,98.47%,1.53%,3.02%,.07,0,-.04,.02,1,5,.10,.00,40.84%,43.51,43.48,Q,43.74,Q,,,8 SEP 20,307,.04,W,.05,W,SPY200908P307,.05,E,-.02,2,0.82%,99.18%,1.62%,.00,0,-.02,.01,2,747,.045,.00,36.88%,0,,
SPY200908C308,40.03,I,<empty>,1,98.50%,1.50%,2.97%,.07,0,-.04,.02,1,6,.095,.00,39.71%,42.51,42.48,Q,42.73,Q,,,8 SEP 20,308,.04,W,.05,W,SPY200908P308,.10,I,0,0,0.84%,99.16%,1.66%,.00,0,-.02,.01,0,473,.045,.00,36.10%,0,,
SPY200908C309,0, ,0,<empty>,98.41%,1.59%,3.14%,.07,0,-.04,.02,<empty>,14,.10,.00,39.12%,41.51,41.48,Q,41.74,Z,,,8 SEP 20,309,.05,P,.06,W,SPY200908P309,.05,C,-.03,1,1.00%,99.00%,1.98%,.00,0,-.02,.01,1,132,.055,.00,36.18%,0,,
SPY200908C310,40.12,W,0,0,98.33%,1.67%,3.32%,.07,0,-.04,.02,0,202,.105,.00,38.52%,40.51,40.49,Q,40.74,Q,,,8 SEP 20,310,.05,W,.06,X,SPY200908P310,.06,C,0,0,1.02%,98.98%,2.01%,.00,0,-.02,.01,0,"1,651",.055,.00,35.36%,0,,
SPY200908C311,38.46,X,-1.16,50,98.30%,1.70%,3.36%,.07,0,-.04,.02,50,9,.105,.00,37.62%,39.51,39.49,Q,39.74,Q,,,8 SEP 20,311,.05,W,.06,W,SPY200908P311,.09,C,0,0,1.03%,98.97%,2.05%,.00,0,-.02,.01,0,55,.055,.00,34.54%,0,,
SPY200908C312,38.23,I,0,0,98.81%,1.19%,2.36%,.07,0,-.03,.01,0,16,.065,.00,34.41%,38.51,38.42,Q,38.73,Q,,,8 SEP 20,312,.05,W,.06,W,SPY200908P312,.09,A,0,0,1.05%,98.95%,2.09%,.00,0,-.02,.01,0,555,.055,.00,33.72%,0,,
SPY200908C313,36.47,I,+10.32,5,98.23%,1.77%,3.50%,.07,0,-.04,.02,5,16,.105,.00,35.89%,37.51,37.49,Q,37.74,Q,,,8 SEP 20,313,.06,Z,.07,W,SPY200908P313,.06,C,-.04,3,1.22%,98.78%,2.43%,.00,0,-.03,.01,3,53,.065,.00,33.62%,0,,
SPY200908C314,36.68,I,0,0,98.01%,1.99%,3.95%,.07,0,-.04,.02,0,6,.12,.00,35.71%,36.51,36.49,Q,36.77,I,,,8 SEP 20,314,.06,W,.07,W,SPY200908P314,.07,Q,-.05,20,1.25%,98.75%,2.48%,.00,0,-.03,.02,20,109,.065,.00,32.80%,0,,
SPY200908C315,35.60,Z,0,0,97.41%,2.59%,5.12%,.07,0,-.06,.03,0,49,.165,.00,36.59%,35.51,35.54,Z,35.81,I,,,8 SEP 20,315,.06,X,.07,W,SPY200908P315,.08,A,-.02,731,1.27%,98.73%,2.53%,.00,0,-.03,.02,731,442,.065,.00,31.97%,0,,
SPY200908C316,33.08,I,+5.63,1,97.93%,2.07%,4.11%,.07,0,-.04,.02,1,10,.12,.00,33.93%,34.51,34.50,Q,34.76,Q,,,8 SEP 20,316,.07,W,.08,W,SPY200908P316,.08,C,-.06,1,1.45%,98.55%,2.88%,.00,0,-.03,.02,1,554,.075,.00,31.74%,0,,
SPY200908C317,32.50,X,+.53,50,98.46%,1.54%,3.06%,.07,0,-.03,.02,50,49,.08,.00,31.12%,33.51,33.43,Q,33.75,Q,,,8 SEP 20,317,.07,W,.08,W,SPY200908P317,.14,C,0,0,1.48%,98.52%,2.93%,.00,0,-.03,.02,0,192,.075,.00,30.88%,0,,
SPY200908C318,33.48,M,+1.13,1,97.70%,2.30%,4.55%,.07,0,-.05,.03,1,64,.13,.00,32.56%,32.51,32.51,Q,32.77,Q,,,8 SEP 20,318,.08,P,.09,X,SPY200908P318,.10,Q,-.03,8,1.66%,98.34%,3.30%,.00,0,-.03,.02,8,528,.085,.00,30.57%,0,,
SPY200908C319,32.47,M,+1.13,1,97.52%,2.48%,4.92%,.07,0,-.05,.03,1,51,.14,.00,32.03%,31.51,31.50,Q,31.80,Q,,,8 SEP 20,319,.08,W,.09,W,SPY200908P319,.13,Q,0,0,1.70%,98.30%,3.37%,.00,0,-.03,.02,0,468,.085,.00,29.71%,0,,
SPY200908C320,31.15,A,+1.21,11,97.40%,2.60%,5.16%,.07,0,-.05,.03,11,135,.145,.00,31.30%,30.51,30.51,Q,30.80,Q,,,8 SEP 20,320,.09,W,.10,W,SPY200908P320,.10,C,0,72,1.89%,98.11%,3.76%,.00,0,-.04,.02,72,"2,327",.095,.00,29.33%,0,,
SPY200908C321,18.90,I,+2.48,5,97.41%,2.59%,5.13%,.07,0,-.05,.03,5,21,.14,.00,30.21%,29.51,29.51,Q,29.79,Q,,,8 SEP 20,321,.09,W,.10,W,SPY200908P321,.11,I,-.04,23,1.95%,98.05%,3.86%,.00,0,-.04,.02,23,497,.095,.00,28.49%,0,,
SPY200908C322,28.79,C,+7.58,1,97.21%,2.79%,5.54%,.07,0,-.05,.03,1,73,.15,.00,29.63%,28.51,28.51,Q,28.81,Q,,,8 SEP 20,322,.10,W,.11,W,SPY200908P322,.11,B,-.04,78,2.15%,97.85%,4.27%,.00,0,-.04,.02,78,916,.105,.00,28.04%,0,,
SPY200908C323,27.70,N,0,0,96.93%,3.07%,6.09%,.07,0,-.06,.03,0,197,.165,.00,29.19%,27.51,27.58,Q,27.77,Q,,,8 SEP 20,323,.11,W,.12,X,SPY200908P323,.13,N,-.03,3,2.36%,97.64%,4.69%,.00,0,-.04,.03,3,710,.115,.00,27.55%,0,,
SPY200908C324,26.75,I,0,0,96.71%,3.29%,6.52%,.07,0,-.06,.04,0,293,.175,.00,28.55%,26.51,26.54,Q,26.83,Q,,,8 SEP 20,324,.12,W,.13,W,SPY200908P324,.22,E,0,0,2.58%,97.42%,5.12%,.00,0,-.04,.03,0,461,.125,.00,27.02%,0,,
SPY200908C325,26.06,E,+.75,10,96.41%,3.59%,7.12%,.07,0,-.06,.04,10,357,.19,.01,28.03%,25.51,25.55,Q,25.85,Q,,,8 SEP 20,325,.13,P,.14,X,SPY200908P325,.15,W,-.06,4,2.80%,97.20%,5.57%,.00,0,-.05,.03,4,"1,023",.135,.00,26.45%,0,,
SPY200908C326,23.83,C,+3.22,1,96.39%,3.61%,7.17%,.07,0,-.06,.04,1,378,.185,.01,26.96%,24.51,24.54,Q,24.85,Q,,,8 SEP 20,326,.14,W,.15,W,SPY200908P326,.18,I,-.04,110,3.04%,96.96%,6.03%,.00,0,-.05,.03,110,274,.145,.00,25.86%,0,,
SPY200908C327,23.59,C,0,0,95.08%,4.92%,9.76%,.07,0,-.08,.05,0,290,.275,.01,28.04%,23.51,23.64,Q,23.93,Q,,,8 SEP 20,327,.15,W,.16,P,SPY200908P327,.22,C,0,0,3.28%,96.72%,6.51%,.00,0,-.05,.04,0,511,.155,.01,25.23%,0,,
SPY200908C328,22.58,C,0,0,95.60%,4.40%,8.73%,.07,0,-.07,.05,0,557,.225,.01,26.00%,22.51,22.57,Q,22.90,Q,,,8 SEP 20,328,.17,Z,.18,W,SPY200908P328,.18,W,-.02,7,3.69%,96.31%,7.32%,.00,0,-.06,.04,7,684,.175,.01,24.83%,0,,
SPY200908C329,20.91,C,+.65,1,95.39%,4.61%,9.14%,.07,0,-.07,.05,1,923,.23,.01,25.13%,21.51,21.57,Q,21.91,Q,,,8 SEP 20,329,.19,X,.20,W,SPY200908P329,.20,W,-.06,4,4.11%,95.89%,8.16%,.00,0,-.06,.04,4,426,.195,.01,24.37%,0,,
SPY200908C330,20.75,A,-.09,10,94.82%,5.18%,10.27%,.07,0,-.08,.05,10,909,.26,.01,24.75%,20.51,20.62,Q,20.92,Q,,,8 SEP 20,330,.21,X,.22,W,SPY200908P330,.22,A,-.11,165,4.54%,95.46%,9.02%,.00,0,-.07,.05,165,"13,690",.215,.01,23.85%,0,,
SPY200908C331,19.94,D,+.36,6,94.80%,5.20%,10.33%,.07,0,-.07,.05,6,229,.25,.01,23.56%,19.51,19.60,Q,19.92,Q,,,8 SEP 20,331,.23,X,.24,Z,SPY200908P331,.26,W,+.01,2,5.00%,95.00%,9.92%,.00,0,-.07,.05,2,391,.235,.01,23.28%,0,,
SPY200908C332,18.79,C,-.22,1,93.11%,6.89%,13.67%,.07,0,-.10,.07,1,543,.36,.01,24.41%,18.51,18.73,Q,19.01,Q,,,8 SEP 20,332,.25,X,.26,W,SPY200908P332,.25,C,-.15,9,5.47%,94.53%,10.86%,.00,0,-.07,.05,9,900,.255,.01,22.66%,0,,
SPY200908C333,18.39,D,+.42,1,93.34%,6.66%,13.23%,.07,0,-.09,.06,1,192,.325,.01,22.81%,17.51,17.66,Q,18.01,Q,,,8 SEP 20,333,.29,W,.30,W,SPY200908P333,.30,I,-.12,11,6.26%,93.74%,12.43%,.00,0,-.08,.06,11,579,.295,.01,22.34%,0,,
SPY200908C334,17.58,P,+.56,4,92.47%,7.53%,14.95%,.07,0,-.09,.07,4,366,.37,.01,22.42%,16.51,16.73,Q,17.03,Q,,,8 SEP 20,334,.32,W,.33,W,SPY200908P334,.31,C,-.17,95,6.93%,93.07%,13.76%,-.01,0,-.09,.07,95,662,.325,.01,21.77%,0,,
SPY200908C335,16.65,Z,+.80,4,91.90%,8.10%,16.08%,.07,0,-.10,.07,4,"1,787",.39,.01,21.62%,15.51,15.80,Q,16.00,Q,,,8 SEP 20,335,.36,P,.37,W,SPY200908P335,.39,I,-.15,33,7.77%,92.23%,15.43%,-.01,0,-.09,.07,33,"2,647",.365,.01,21.29%,0,,
SPY200908C336,15.40,P,+.46,26,90.33%,9.67%,19.20%,.07,0,-.11,.09,26,620,.485,.01,21.70%,14.51,14.85,Q,15.14,Q,,,8 SEP 20,336,.40,Z,.41,W,SPY200908P336,.44,C,-.01,93,8.65%,91.35%,17.19%,-.01,0,-.10,.08,93,910,.405,.01,20.74%,0,,
SPY200908C337,14.16,C,+.05,3,89.60%,10.40%,20.65%,.07,0,-.11,.09,3,582,.51,.02,20.84%,13.51,13.95,I,14.09,Q,,,8 SEP 20,337,.45,P,.46,Z,SPY200908P337,.42,W,-.23,64,9.71%,90.29%,19.29%,-.01,0,-.11,.09,64,797,.455,.02,20.23%,0,,
