Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200807C260,54.45,I,+.77,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,2,-1.495,.00,--,66.47,64.80,Q,65.15,Q,,,7 AUG 20,260,.04,W,.05,W,SPY200807P260,.05,D,+.01,11,0.62%,99.38%,1.23%,.00,0,-.02,.01,11,"29,779",.045,.00,64.60%,0,,
SPY200807C265,59.18,I,<empty>,6,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,6,0,-1.485,.00,--,61.47,59.81,Q,60.16,Q,,,7 AUG 20,265,.05,W,.06,W,SPY200807P265,.06,N,+.01,9,0.77%,99.23%,1.51%,.00,0,-.03,.01,9,"12,338",.055,.00,61.03%,0,,
SPY200807C270,51.06,E,+3.71,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,5,-1.475,.00,--,56.47,54.82,Q,55.17,Q,,,7 AUG 20,270,.06,W,.07,W,SPY200807P270,.08,I,+.01,35,0.93%,99.07%,1.83%,.00,0,-.03,.01,35,"23,058",.065,.00,57.27%,0,,
SPY200807C274,49.76,I,+2.45,6,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,6,10,-1.46,.00,--,52.47,50.81,Q,51.21,Q,,,7 AUG 20,274,.07,W,.08,W,SPY200807P274,.08,C,-.02,11,1.10%,98.90%,2.16%,.00,0,-.04,.01,11,958,.075,.00,54.29%,0,,
SPY200807C275,47.11,Q,-2.86,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,2,-1.465,.00,--,51.47,49.83,Q,50.18,Q,,,7 AUG 20,275,.07,W,.08,W,SPY200807P275,.08,P,-.01,271,1.11%,98.89%,2.19%,.00,0,-.04,.01,271,"24,505",.075,.00,53.29%,0,,
SPY200807C276,45.21,A,-1.40,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,1,-1.455,.00,--,50.47,48.82,Q,49.21,Q,,,7 AUG 20,276,.08,P,.09,W,SPY200807P276,.11,Q,+.01,12,1.24%,98.76%,2.45%,.00,0,-.04,.01,12,738,.085,.00,53.14%,0,,
SPY200807C277,47.02,I,-.79,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,3,-1.455,.00,--,49.47,47.84,Q,48.19,Q,,,7 AUG 20,277,.08,W,.09,W,SPY200807P277,.10,I,+.01,"3,526",1.26%,98.74%,2.49%,.00,0,-.04,.01,"3,526","1,824",.085,.00,52.14%,0,,
SPY200807C278,45.63,I,+16.06,3,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,3,100,-1.455,.00,--,48.47,46.84,Q,47.19,Q,,,7 AUG 20,278,.08,W,.09,W,SPY200807P278,.10,P,0,6,1.27%,98.73%,2.51%,.00,0,-.04,.01,6,"2,891",.085,.00,51.09%,0,,
SPY200807C279,41.88,I,-2.51,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,101,-1.455,.00,--,47.47,45.84,Q,46.19,Q,,,7 AUG 20,279,.09,P,.10,W,SPY200807P279,.09,W,-.02,83,1.41%,98.59%,2.78%,.00,0,-.04,.01,83,"1,711",.095,.00,50.84%,0,,
SPY200807C280,41.91,C,+.50,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,94,-1.43,.00,--,46.47,44.85,Q,45.23,Q,,,7 AUG 20,280,.09,W,.10,W,SPY200807P280,.12,M,+.03,116,1.43%,98.57%,2.82%,.00,0,-.04,.01,116,"2,037",.095,.00,49.82%,0,,
SPY200807C281,42.40,C,-2.70,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,10,-1.445,.00,--,45.47,43.85,Q,44.20,Q,,,7 AUG 20,281,.09,W,.10,W,SPY200807P281,.16,N,+.06,18,1.45%,98.55%,2.86%,.00,0,-.04,.01,18,"1,066",.095,.00,48.81%,0,,
SPY200807C282,36.78,I,+9.56,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,1,-1.445,.00,--,44.47,42.85,Q,43.20,Q,,,7 AUG 20,282,.10,P,.11,W,SPY200807P282,.12,P,-.01,2,1.59%,98.41%,3.14%,.00,0,-.05,.02,2,783,.105,.00,48.46%,0,,
SPY200807C283,40.22,E,+13.65,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,2,-1.435,.00,--,43.47,41.86,Q,42.21,Q,,,7 AUG 20,283,.10,W,.11,W,SPY200807P283,.18,Z,0,26,1.61%,98.39%,3.19%,.00,0,-.05,.02,26,783,.105,.00,47.44%,0,,
SPY200807C284,41.31,E,+14.33,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,68,-1.435,.00,--,42.47,40.86,Q,41.21,Q,,,7 AUG 20,284,.11,P,.12,W,SPY200807P284,.13,Q,-.03,426,1.76%,98.24%,3.47%,.00,0,-.05,.02,426,861,.115,.00,47.02%,0,,
SPY200807C285,40.47,C,+4.15,8,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,8,43,-1.425,.00,--,41.47,39.87,Q,40.22,Q,,,7 AUG 20,285,.11,W,.12,W,SPY200807P285,.14,C,+.02,312,1.79%,98.21%,3.53%,.00,0,-.05,.02,312,"4,737",.115,.00,45.99%,0,,
SPY200807C286,38.07,N,+2.54,4,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,4,17,-1.425,.00,--,40.47,38.87,Q,39.22,Q,,,7 AUG 20,286,.12,Z,.13,W,SPY200807P286,.20,A,+.08,10,1.94%,98.06%,3.83%,.00,0,-.05,.02,10,663,.125,.00,45.51%,0,,
SPY200807C287,36.34,N,+2.38,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,2,-1.415,.00,--,39.47,37.88,Q,38.23,Q,,,7 AUG 20,287,.12,W,.13,W,SPY200807P287,.15,D,0,30,1.96%,98.04%,3.88%,.00,0,-.05,.02,30,676,.125,.00,44.45%,0,,
SPY200807C288,38.61,A,+1.27,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,6,-1.41,.00,--,38.47,36.89,Q,37.23,Q,,,7 AUG 20,288,.13,W,.14,W,SPY200807P288,.16,D,+.02,60,2.13%,97.87%,4.20%,.00,0,-.06,.02,60,"1,373",.135,.00,43.94%,0,,
SPY200807C289,31.70,E,-4.52,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,90,-1.405,.00,--,37.47,35.89,Q,36.24,Q,,,7 AUG 20,289,.14,P,.15,W,SPY200807P289,.26,X,+.11,15,2.28%,97.72%,4.51%,.00,0,-.06,.02,15,"1,168",.145,.00,43.37%,0,,
SPY200807C290,35.52,C,+1.86,8,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,8,277,-1.395,.00,--,36.47,34.90,Q,35.25,Q,,,7 AUG 20,290,.14,W,.15,W,SPY200807P290,.15,X,0,"15,054",2.33%,97.67%,4.60%,.00,0,-.06,.02,"15,054","12,123",.145,.00,42.31%,0,,
SPY200807C291,33.43,E,+1.45,3,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,3,33,-1.385,.00,--,35.47,33.91,Q,34.26,Q,,,7 AUG 20,291,.15,W,.16,W,SPY200807P291,.20,M,+.01,22,2.49%,97.51%,4.93%,.00,0,-.06,.02,22,"1,231",.155,.00,41.70%,0,,
SPY200807C292,31.00,X,-.04,35,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,35,20,-1.375,.00,--,34.47,32.92,Q,33.27,Q,,,7 AUG 20,292,.16,W,.17,W,SPY200807P292,.21,C,0,64,2.66%,97.34%,5.25%,.00,0,-.07,.02,64,"1,244",.165,.00,41.02%,0,,
SPY200807C293,31.64,C,+2.78,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,36,-1.365,.00,--,33.47,31.93,Q,32.28,Q,,,7 AUG 20,293,.17,W,.18,W,SPY200807P293,.21,C,+.02,57,2.84%,97.16%,5.61%,.00,0,-.07,.03,57,"4,102",.175,.00,40.36%,0,,
SPY200807C294,31.73,E,+6.80,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,55,-1.355,.00,--,32.47,30.94,Q,31.29,Q,,,7 AUG 20,294,.18,W,.19,W,SPY200807P294,.23,C,+.01,26,3.02%,96.98%,5.96%,.00,0,-.07,.03,26,"2,362",.185,.00,39.65%,0,,
SPY200807C295,28.39,C,-.04,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,152,-1.34,.00,--,31.47,29.96,Q,30.30,Q,,,7 AUG 20,295,.19,W,.20,W,SPY200807P295,.23,I,+.01,"1,613",3.20%,96.80%,6.33%,.00,0,-.07,.03,"1,613","4,265",.195,.00,38.91%,0,,
SPY200807C296,28.31,M,+1.57,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,88,-1.33,.00,--,30.47,28.97,Q,29.31,Q,,,7 AUG 20,296,.20,W,.22,W,SPY200807P296,.25,I,+.02,296,3.45%,96.55%,6.82%,.00,0,-.08,.03,296,"1,348",.21,.00,38.31%,0,,
SPY200807C297,25.30,W,-1.35,17,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,17,360,-1.30,.00,--,29.47,27.99,Q,28.35,Q,,,7 AUG 20,297,.22,W,.23,W,SPY200807P297,.27,W,+.02,130,3.71%,96.29%,7.33%,.00,0,-.08,.03,130,"1,937",.225,.00,37.67%,0,,
SPY200807C298,24.89,C,-1.80,42,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,42,173,-1.29,.00,--,28.47,27.01,Q,27.35,Q,,,7 AUG 20,298,.23,W,.25,W,SPY200807P298,.27,C,-.01,86,3.97%,96.03%,7.86%,.00,0,-.09,.04,86,"1,633",.24,.00,36.99%,0,,
SPY200807C299,26.67,X,+3.90,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,89,-1.27,.00,--,27.47,26.03,Q,26.37,Q,,,7 AUG 20,299,.25,W,.27,W,SPY200807P299,.31,W,+.04,82,4.31%,95.69%,8.52%,.00,0,-.09,.04,82,"1,377",.26,.01,36.40%,0,,
SPY200807C300,24.53,A,-.97,57,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,57,352,-1.245,.00,--,26.47,25.05,Q,25.40,Q,,,7 AUG 20,300,.27,W,.29,W,SPY200807P300,.28,E,-.02,"20,532",4.65%,95.35%,9.19%,.00,0,-.10,.04,"20,532","12,499",.28,.01,35.77%,0,,
SPY200807C301,23.78,C,+1.94,4,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,4,155,-1.22,.00,--,25.47,24.08,Q,24.42,Q,,,7 AUG 20,301,.30,W,.31,Z,SPY200807P301,.39,W,+.08,128,5.06%,94.94%,10.00%,.00,0,-.10,.04,128,"1,083",.305,.01,35.21%,0,,
SPY200807C302,19.41,A,-2.31,3,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,3,377,-1.19,.00,--,24.47,23.10,Q,23.46,Q,,,7 AUG 20,302,.32,W,.34,W,SPY200807P302,.32,E,-.05,"1,524",5.48%,94.52%,10.84%,.00,0,-.11,.05,"1,524","2,978",.33,.01,34.59%,0,,
SPY200807C303,21.37,C,-1.22,11,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,11,179,-1.16,.00,--,23.47,22.14,Q,22.48,Q,,,7 AUG 20,303,.35,I,.37,P,SPY200807P303,.45,Q,+.03,"1,082",5.97%,94.03%,11.81%,.00,0,-.11,.05,"1,082","4,534",.36,.01,34.03%,0,,
SPY200807C304,20.63,I,+2.59,4,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,4,154,-1.12,.00,--,22.47,21.18,Q,21.52,Q,,,7 AUG 20,304,.39,W,.41,W,SPY200807P304,.50,P,+.07,582,6.58%,93.42%,13.02%,.00,0,-.12,.05,582,"1,501",.40,.01,33.59%,0,,
SPY200807C305,19.34,C,-.73,75,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,75,303,-1.075,.00,--,21.47,20.23,Q,20.56,Q,,,7 AUG 20,305,.43,W,.45,P,SPY200807P305,.44,M,-.08,"1,856",7.21%,92.79%,14.27%,.00,0,-.13,.06,"1,856","9,327",.44,.01,33.07%,0,,
SPY200807C306,18.34,A,+1.97,8,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,8,107,-1.025,.00,--,20.47,19.28,Q,19.61,Q,,,7 AUG 20,306,.48,W,.50,W,SPY200807P306,.53,I,+.01,332,7.97%,92.03%,15.75%,.00,0,-.14,.06,332,"5,970",.49,.01,32.64%,0,,
SPY200807C307,18.04,C,+1.92,45,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,45,260,-.975,.00,--,19.47,18.33,Q,18.66,Q,,,7 AUG 20,307,.53,W,.55,P,SPY200807P307,.66,W,+.07,560,8.74%,91.26%,17.27%,-.01,0,-.15,.07,560,"5,550",.54,.01,32.13%,0,,
SPY200807C308,16.88,I,+.72,6,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,6,135,-.895,.00,--,18.47,17.43,Q,17.72,Q,,,7 AUG 20,308,.59,W,.61,W,SPY200807P308,.59,Q,-.07,988,9.63%,90.37%,19.03%,-.01,0,-.16,.07,988,"4,684",.60,.01,31.68%,0,,
SPY200807C309,13.35,E,-2.66,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,389,-.87,.00,--,17.47,16.46,Q,16.74,Q,,,7 AUG 20,309,.66,P,.68,D,SPY200807P309,.75,W,+.01,729,10.64%,89.36%,21.03%,-.01,0,-.17,.08,729,"1,318",.67,.01,31.26%,0,,
SPY200807C310,15.75,M,-.01,64,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,64,293,-.77,.00,--,16.47,15.58,Q,15.82,Q,,,7 AUG 20,310,.73,W,.76,W,SPY200807P310,.73,C,-.07,"13,025",11.72%,88.28%,23.16%,-.01,0,-.18,.08,"13,025","8,705",.745,.01,30.81%,0,,
SPY200807C311,14.17,Z,-.83,15,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,15,306,-.695,.00,--,15.47,14.66,Q,14.89,Q,,,7 AUG 20,311,.82,P,.84,W,SPY200807P311,.84,J,-.07,"1,085",12.92%,87.08%,25.53%,-.01,0,-.19,.09,"1,085","1,496",.83,.01,30.38%,0,,
SPY200807C312,11.70,A,-1.46,75,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,75,400,-.595,.00,--,14.47,13.76,Q,13.99,Q,,,7 AUG 20,312,.91,Z,.94,W,SPY200807P312,.93,C,-.11,"2,036",14.24%,85.76%,28.13%,-.01,0,-.21,.10,"2,036","2,343",.925,.02,29.94%,0,,
SPY200807C313,12.12,A,-1.55,44,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,44,383,-.49,.00,--,13.47,12.87,Q,13.09,Q,,,7 AUG 20,313,1.02,P,1.05,W,SPY200807P313,1.03,A,-.11,604,15.71%,84.29%,31.05%,-.01,0,-.22,.10,604,"2,305",1.035,.02,29.55%,0,,
SPY200807C314,11.33,A,-.81,230,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,230,384,-.37,.00,--,12.47,11.99,Q,12.21,Q,,,7 AUG 20,314,1.13,Z,1.15,H,SPY200807P314,1.15,I,-.10,"1,171",17.19%,82.81%,33.95%,-.01,0,-.23,.11,"1,171","2,589",1.14,.02,29.00%,0,,
SPY200807C315,11.22,E,-.25,479,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,479,"1,024",-.24,.00,--,11.47,11.12,Q,11.34,Q,,,7 AUG 20,315,1.26,I,1.30,P,SPY200807P315,1.29,Z,-.06,"28,880",18.98%,81.02%,37.48%,-.01,0,-.24,.12,"28,880","12,317",1.28,.02,28.65%,0,,
SPY200807C316,9.75,C,-.65,401,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,401,"2,097",-.095,.00,--,10.47,10.27,P,10.48,Q,,,7 AUG 20,316,1.41,P,1.44,Z,SPY200807P316,1.41,E,-.10,733,20.84%,79.16%,41.15%,-.01,0,-.26,.13,733,"3,600",1.425,.02,28.20%,0,,
SPY200807C317,8.88,N,-.71,302,95.36%,4.64%,9.21%,.02,0,-.04,.05,302,"1,810",.06,.01,12.53%,9.47,9.44,Q,9.62,Q,,,7 AUG 20,317,1.57,W,1.61,Q,SPY200807P317,1.54,I,-.07,"3,714",22.89%,77.11%,45.19%,-.01,0,-.27,.13,"3,714","6,510",1.59,.02,27.79%,0,,
SPY200807C318,7.94,Z,-.85,332,90.56%,9.44%,18.73%,.04,0,-.07,.07,332,"1,227",.235,.02,14.27%,8.47,8.62,P,8.79,Q,,,7 AUG 20,318,1.75,Z,1.79,P,SPY200807P318,1.83,N,-.02,"3,207",25.08%,74.92%,49.51%,-.02,0,-.28,.14,"3,207","5,143",1.77,.03,27.35%,0,,
SPY200807C319,7.16,A,-1.06,565,86.27%,13.73%,27.24%,.04,0,-.10,.10,565,951,.42,.03,15.08%,7.47,7.85,Z,7.93,P,,,7 AUG 20,319,1.96,P,2.00,W,SPY200807P319,1.87,X,-.28,"4,585",27.51%,72.49%,54.28%,-.02,0,-.29,.15,"4,585","1,599",1.98,.03,26.98%,0,,
SPY200807C320,7.18,M,-.08,"5,325",81.65%,18.35%,36.36%,.04,0,-.13,.12,"5,325","1,857",.65,.04,15.73%,6.47,7.08,Z,7.16,P,,,7 AUG 20,320,2.18,Q,2.23,I,SPY200807P320,2.20,Z,0,"7,683",30.07%,69.93%,59.32%,-.02,0,-.30,.15,"7,683","9,273",2.205,.03,26.57%,0,,
SPY200807C321,6.51,P,-.28,"1,744",76.99%,23.01%,45.58%,.04,0,-.15,.13,"1,744","2,878",.91,.04,16.16%,5.47,6.34,Z,6.42,Q,,,7 AUG 20,321,2.44,P,2.49,Q,SPY200807P321,2.43,Z,-.13,"3,965",32.86%,67.14%,64.81%,-.02,0,-.31,.16,"3,965","2,259",2.465,.03,26.22%,0,,
SPY200807C322,5.77,P,+.12,"4,465",72.27%,27.73%,54.89%,.04,0,-.17,.15,"4,465","1,814",1.195,.04,16.38%,4.47,5.63,Z,5.70,P,,,7 AUG 20,322,2.72,Q,2.77,N,SPY200807P322,2.66,M,-.12,"7,053",35.80%,64.20%,70.57%,-.02,0,-.32,.17,"7,053","2,003",2.745,.03,25.83%,0,,
SPY200807C323,5.05,P,-.29,"8,039",67.38%,32.62%,64.51%,.04,0,-.19,.16,"8,039","5,178",1.515,.05,16.50%,3.47,4.95,Z,5.02,Q,,,7 AUG 20,323,3.04,Q,3.09,N,SPY200807P323,3.05,P,-.05,"5,338",38.93%,61.07%,76.72%,-.02,0,-.33,.17,"5,338","3,238",3.065,.03,25.52%,0,,
SPY200807C324,4.35,Z,-.31,"3,661",62.35%,37.65%,74.42%,.04,0,-.20,.17,"3,661","1,462",1.87,.05,16.53%,2.47,4.31,Z,4.37,P,,,7 AUG 20,324,3.40,P,3.45,N,SPY200807P324,3.43,A,+.04,"3,461",42.23%,57.77%,83.18%,-.03,0,-.33,.18,"3,461","1,766",3.425,.03,25.25%,0,,
SPY200807C325,3.78,X,-.29,"7,121",57.15%,42.85%,84.64%,.03,0,-.21,.18,"7,121","4,870",2.27,.05,16.52%,1.47,3.71,Q,3.77,Q,,,7 AUG 20,325,3.79,Q,3.85,N,SPY200807P325,3.82,W,+.05,"2,410",45.65%,54.35%,89.87%,-.03,0,-.33,.18,"2,410","3,602",3.82,.03,25.00%,0,,
SPY200807C326,3.31,M,-.16,"4,272",51.84%,48.16%,95.05%,.03,0,-.22,.18,"4,272","3,082",2.71,.05,16.44%,.47,3.15,W,3.21,Q,,,7 AUG 20,326,4.23,Q,4.29,N,SPY200807P326,4.28,M,+.06,719,49.16%,50.84%,96.74%,-.03,0,-.33,.18,719,"1,452",4.26,.04,24.81%,0,,
SPY200807C327,2.66,H,-.27,"2,273",46.46%,53.54%,94.16%,.03,0,-.22,.18,"2,273","1,951",2.67,.05,16.33%,0,2.64,W,2.70,Q,,,7 AUG 20,327,4.72,P,4.79,Q,SPY200807P327,5.45,I,+.62,735,52.72%,47.28%,96.13%,-.03,0,-.33,.18,735,951,4.225,.04,24.74%,.53,,
SPY200807C328,2.26,Z,-.25,924,41.08%,58.92%,83.20%,.03,0,-.21,.18,924,"5,598",2.21,.05,16.21%,0,2.19,W,2.23,P,,,7 AUG 20,328,5.26,P,5.33,Q,SPY200807P328,5.13,E,-.37,177,56.26%,43.74%,88.87%,-.04,0,-.33,.18,177,925,3.765,.04,24.71%,1.53,,
SPY200807C329,1.84,I,-.23,"4,693",35.81%,64.19%,72.46%,.02,0,-.20,.17,"4,693","1,200",1.805,.05,16.09%,0,1.78,W,1.83,Q,,,7 AUG 20,329,5.85,P,5.93,Q,SPY200807P329,6.55,X,+.62,76,59.71%,40.29%,81.81%,-.04,0,-.33,.18,76,655,3.36,.03,24.79%,2.53,,
SPY200807C330,1.45,Z,-.23,"3,255",30.75%,69.25%,62.18%,.02,0,-.19,.16,"3,255","7,518",1.455,.05,15.99%,0,1.44,W,1.47,P,,,7 AUG 20,330,6.50,P,6.58,Q,SPY200807P330,6.40,P,-.25,415,63.00%,37.00%,75.10%,-.04,0,-.32,.17,415,851,3.01,.03,25.00%,3.53,,
SPY200807C331,1.18,Z,-.19,682,25.98%,74.02%,52.51%,.02,0,-.17,.15,682,"1,983",1.155,.05,15.88%,0,1.14,Z,1.17,P,,,7 AUG 20,331,7.11,Q,7.32,Q,SPY200807P331,7.95,W,+.90,9,66.15%,33.85%,68.67%,-.04,0,-.32,.17,9,295,2.685,.03,25.17%,4.53,,
SPY200807C332,.92,M,-.17,875,21.62%,78.38%,43.66%,.01,0,-.15,.13,875,"2,178",.905,.04,15.79%,0,.89,W,.92,P,,,7 AUG 20,332,7.86,Q,8.08,Q,SPY200807P332,8.80,A,+.62,10,68.95%,31.05%,62.97%,-.04,0,-.31,.16,10,342,2.44,.03,25.65%,5.53,,
SPY200807C333,.74,A,-.14,686,17.83%,82.17%,35.99%,.01,0,-.14,.12,686,"2,303",.71,.04,15.81%,0,.70,W,.72,Q,,,7 AUG 20,333,8.65,Q,8.88,Q,SPY200807P333,10.22,I,+.64,7,71.47%,28.53%,57.86%,-.05,0,-.31,.16,7,500,2.235,.03,26.23%,6.53,,
SPY200807C334,.56,C,-.10,334,14.50%,85.50%,29.26%,.01,0,-.12,.11,334,"2,302",.55,.03,15.82%,0,.54,W,.56,I,,,7 AUG 20,334,9.49,Q,9.77,Q,SPY200807P334,10.91,M,+1.82,4,73.54%,26.46%,53.66%,-.05,0,-.30,.15,4,468,2.10,.03,27.14%,7.53,,
SPY200807C335,.43,M,-.11,"1,948",11.77%,88.23%,23.74%,.01,0,-.10,.09,"1,948","4,719",.43,.03,15.93%,0,.42,W,.44,W,,,7 AUG 20,335,10.33,Q,10.65,Q,SPY200807P335,11.45,Z,+.68,37,75.50%,24.50%,49.68%,-.05,0,-.30,.15,37,180,1.96,.03,27.91%,8.53,,
SPY200807C336,.28,P,-.07,128,9.41%,90.59%,18.96%,.01,0,-.09,.08,128,"1,763",.33,.02,16.00%,0,.32,W,.34,W,,,7 AUG 20,336,11.23,Q,11.56,Q,SPY200807P336,12.52,I,+.03,12,77.11%,22.89%,46.42%,-.05,0,-.30,.14,12,24,1.865,.02,28.90%,9.53,,
SPY200807C337,.27,N,-.06,113,7.50%,92.50%,15.12%,.00,0,-.07,.07,113,"1,230",.255,.02,16.12%,0,.25,W,.26,P,,,7 AUG 20,337,12.13,Q,12.50,Q,SPY200807P337,14.55,Z,-.23,1,78.53%,21.47%,43.54%,-.05,0,-.30,.14,1,2,1.785,.02,29.93%,10.53,,
SPY200807C338,.17,Q,-.06,93,6.02%,93.98%,12.14%,.00,0,-.06,.06,93,"1,544",.20,.02,16.33%,0,.19,W,.21,W,,,7 AUG 20,338,13.10,Q,13.43,Q,SPY200807P338,13.50,D,-1.32,77,79.69%,20.31%,41.20%,-.05,0,-.30,.13,77,44,1.735,.02,31.11%,11.53,,
SPY200807C339,.14,C,-.03,317,4.78%,95.22%,9.64%,.00,0,-.05,.05,317,"1,497",.155,.01,16.50%,0,.15,W,.16,W,,,7 AUG 20,339,14.06,Q,14.39,Q,SPY200807P339,14.03,Q,-.12,75,80.70%,19.30%,39.15%,-.05,0,-.30,.13,75,41,1.695,.02,32.32%,12.53,,
SPY200807C340,.13,W,-.01,"1,117",3.90%,96.10%,7.86%,.00,0,-.04,.04,"1,117","5,637",.125,.01,16.81%,0,.12,W,.13,W,,,7 AUG 20,340,14.99,Q,15.38,Q,SPY200807P340,15.50,Z,+.35,55,81.64%,18.36%,37.25%,-.05,0,-.31,.13,55,23,1.655,.02,33.49%,13.53,,
SPY200807C341,.08,E,-.03,21,3.15%,96.85%,6.34%,.00,0,-.04,.03,21,"1,110",.10,.01,17.07%,0,.09,W,.11,W,,,7 AUG 20,341,16.00,Q,16.34,Q,SPY200807P341,18.75,Q,-1.26,4,82.38%,17.62%,35.76%,-.05,0,-.31,.12,4,39,1.64,.02,34.82%,14.53,,
SPY200807C342,.06,C,-.01,69,2.66%,97.34%,5.35%,.00,0,-.03,.03,69,962,.085,.01,17.52%,0,.08,W,.09,W,,,7 AUG 20,342,16.98,Q,17.32,Q,SPY200807P342,0, ,0,<empty>,83.09%,16.91%,34.32%,-.05,0,-.31,.12,<empty>,<empty>,1.62,.02,36.08%,15.53,,
SPY200807C343,.06,C,-.01,20,2.07%,97.93%,4.18%,.00,0,-.03,.02,20,338,.065,.01,17.65%,0,.06,W,.07,W,,,7 AUG 20,343,17.96,Q,18.30,Q,SPY200807P343,17.85,Q,<empty>,2,83.75%,16.25%,32.99%,-.06,0,-.32,.12,2,0,1.60,.02,37.32%,16.53,,
SPY200807C344,.04,M,-.02,103,1.74%,98.26%,3.51%,.00,0,-.02,.02,103,582,.055,.01,18.06%,0,.05,W,.06,W,,,7 AUG 20,344,18.95,Q,19.29,Q,SPY200807P344,28.11,N,<empty>,2,84.32%,15.68%,31.86%,-.06,0,-.32,.11,2,0,1.59,.01,38.62%,17.53,,
SPY200807C345,.03,A,-.02,42,1.44%,98.56%,2.90%,.00,0,-.02,.02,42,"1,850",.045,.00,18.39%,0,.04,W,.05,W,,,7 AUG 20,345,19.94,Q,20.28,Q,SPY200807P345,21.84,E,-.39,4,84.84%,15.16%,30.80%,-.06,0,-.32,.11,4,57,1.58,.01,39.89%,18.53,,
SPY200807C346,.04,A,+.01,115,1.14%,98.86%,2.29%,.00,0,-.02,.01,115,644,.035,.00,18.57%,0,.03,W,.04,W,,,7 AUG 20,346,20.93,Q,21.28,Q,SPY200807P346,0, ,0,<empty>,85.31%,14.69%,29.86%,-.06,0,-.33,.11,<empty>,<empty>,1.575,.01,41.18%,19.53,,
SPY200807C347,.03,M,+.01,99,0.84%,99.16%,1.68%,.00,0,-.01,.01,99,125,.025,.00,18.55%,0,.02,X,.03,Q,,,7 AUG 20,347,21.93,Q,22.27,Q,SPY200807P347,0, ,0,<empty>,85.75%,14.25%,28.98%,-.06,0,-.33,.11,<empty>,<empty>,1.57,.01,42.46%,20.53,,
SPY200807C348,.03,A,+.02,209,0.80%,99.20%,1.62%,.00,0,-.01,.01,209,665,.025,.00,19.31%,0,.02,W,.03,W,,,7 AUG 20,348,22.92,Q,23.27,Q,SPY200807P348,0, ,0,<empty>,86.16%,13.84%,28.15%,-.06,0,-.34,.11,<empty>,<empty>,1.565,.01,43.73%,21.53,,
