Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY201007C323,14.64,I,+2.68,5,86.43%,13.57%,26.57%,.04,0,-.15,.09,5,430,.56,.02,26.44%,13.80,14.28,Q,14.44,Q,,,7 OCT 20,323,.59,W,.61,I,SPY201007P323,.61,C,-.65,204,11.50%,88.50%,22.52%,-.01,0,-.15,.09,204,"2,171",.60,.02,24.29%,0,,
SPY201007C324,13.74,C,+2.63,21,84.86%,15.14%,29.64%,.04,0,-.16,.10,21,351,.66,.02,26.08%,12.80,13.38,Q,13.54,Q,,,7 OCT 20,324,.69,Z,.71,Q,SPY201007P324,.64,Q,-.70,272,13.12%,86.88%,25.69%,-.01,0,-.17,.10,272,"1,208",.70,.02,24.04%,0,,
SPY201007C325,12.89,C,+2.32,16,82.97%,17.03%,33.30%,.04,0,-.18,.11,16,449,.79,.02,25.86%,11.80,12.53,I,12.65,Q,,,7 OCT 20,325,.80,Z,.82,I,SPY201007P325,.77,P,-.85,690,14.88%,85.12%,29.12%,-.01,0,-.18,.10,690,"1,862",.81,.02,23.74%,0,,
SPY201007C326,11.08,C,+1.53,42,81.27%,18.73%,36.60%,.04,0,-.19,.12,42,519,.895,.02,25.28%,10.80,11.65,P,11.74,I,,,7 OCT 20,326,.93,W,.95,I,SPY201007P326,.91,A,-.86,467,16.88%,83.12%,33.00%,-.01,0,-.20,.11,467,"1,596",.94,.02,23.48%,0,,
SPY201007C327,11.08,I,+2.44,103,79.11%,20.89%,40.80%,.04,0,-.20,.13,103,351,1.05,.02,24.99%,9.80,10.80,P,10.90,I,,,7 OCT 20,327,1.07,Z,1.09,P,SPY201007P327,.99,C,-.94,"1,940",19.01%,80.99%,37.14%,-.01,0,-.21,.12,"1,940","3,183",1.08,.02,23.15%,0,,
SPY201007C328,10.30,M,+2.38,29,76.80%,23.20%,45.27%,.04,0,-.22,.14,29,259,1.22,.03,24.65%,8.80,9.97,I,10.07,I,,,7 OCT 20,328,1.24,Z,1.26,Z,SPY201007P328,1.25,W,-1.12,424,21.44%,78.56%,41.85%,-.01,0,-.23,.13,424,962,1.25,.03,22.89%,0,,
SPY201007C329,9.39,C,+2.20,14,74.30%,25.70%,50.10%,.04,0,-.23,.15,14,581,1.41,.03,24.31%,7.80,9.16,I,9.26,Q,,,7 OCT 20,329,1.42,Z,1.44,P,SPY201007P329,1.33,I,-1.29,332,24.00%,76.00%,46.81%,-.02,0,-.24,.14,332,434,1.43,.03,22.55%,0,,
SPY201007C330,8.53,N,+1.10,359,71.74%,28.26%,55.05%,.04,0,-.24,.15,359,880,1.60,.03,23.81%,6.80,8.36,P,8.44,I,,,7 OCT 20,330,1.63,Z,1.65,P,SPY201007P330,1.63,Z,-1.27,"4,786",26.84%,73.16%,52.29%,-.02,0,-.26,.15,"4,786","3,555",1.64,.03,22.25%,0,,
SPY201007C331,7.58,I,+1.59,93,68.82%,31.18%,60.68%,.04,0,-.25,.16,93,657,1.84,.03,23.47%,5.80,7.60,I,7.68,I,,,7 OCT 20,331,1.86,W,1.89,N,SPY201007P331,1.78,A,-1.51,"1,267",29.90%,70.10%,58.18%,-.02,0,-.27,.16,"1,267","1,122",1.875,.03,21.94%,0,,
SPY201007C332,6.98,P,+1.78,184,65.77%,34.23%,66.55%,.04,0,-.26,.17,184,"1,627",2.09,.03,23.03%,4.80,6.86,I,6.92,I,,,7 OCT 20,332,2.11,I,2.14,P,SPY201007P332,1.99,A,-1.63,782,33.13%,66.87%,64.38%,-.02,0,-.28,.17,782,"1,187",2.125,.04,21.54%,0,,
SPY201007C333,6.29,W,+1.54,465,62.46%,37.54%,72.89%,.04,0,-.27,.17,465,945,2.38,.04,22.65%,3.80,6.15,P,6.21,I,,,7 OCT 20,333,2.40,W,2.43,P,SPY201007P333,2.43,E,-1.60,"1,572",36.64%,63.36%,71.11%,-.02,0,-.29,.17,"1,572","1,557",2.415,.04,21.19%,0,,
SPY201007C334,5.60,Z,+1.45,203,58.93%,41.07%,79.63%,.03,0,-.27,.18,203,923,2.71,.04,22.31%,2.80,5.48,I,5.54,I,,,7 OCT 20,334,2.72,W,2.75,P,SPY201007P334,2.70,M,-1.70,"1,877",40.36%,59.64%,78.23%,-.03,0,-.29,.18,"1,877",894,2.735,.04,20.83%,0,,
SPY201007C335,4.85,Z,+1.25,415,55.24%,44.76%,86.67%,.03,0,-.27,.18,415,"1,443",3.07,.04,21.94%,1.80,4.84,I,4.90,Q,,,7 OCT 20,335,3.08,W,3.11,P,SPY201007P335,3.09,I,-1.70,"5,342",44.31%,55.69%,85.73%,-.03,0,-.30,.18,"5,342","3,312",3.095,.04,20.48%,0,,
SPY201007C336,4.42,N,+1.30,"1,629",51.38%,48.62%,93.97%,.03,0,-.27,.19,"1,629",936,3.46,.04,21.54%,.80,4.24,I,4.28,P,,,7 OCT 20,336,3.48,Z,3.51,P,SPY201007P336,3.50,W,-1.90,"2,391",48.44%,51.56%,93.56%,-.03,0,-.30,.19,"2,391","1,124",3.495,.04,20.13%,0,,
SPY201007C337,3.67,M,+1.01,"2,393",47.39%,52.61%,98.29%,.03,0,-.27,.19,"2,393","1,252",3.70,.04,21.19%,0,3.68,I,3.72,I,,,7 OCT 20,337,3.92,Z,3.95,N,SPY201007P337,3.90,W,-2.10,"3,310",52.72%,47.28%,98.17%,-.03,0,-.29,.19,"3,310",509,3.735,.04,19.78%,.20,,
SPY201007C338,3.18,Z,+.85,"3,553",43.30%,56.70%,89.67%,.03,0,-.27,.18,"3,553","2,006",3.18,.04,20.84%,0,3.16,W,3.20,I,,,7 OCT 20,338,4.39,I,4.43,N,SPY201007P338,4.17,N,-1.45,576,57.12%,42.88%,88.89%,-.04,0,-.29,.18,576,368,3.21,.04,19.38%,1.20,,
SPY201007C339,2.79,M,+.94,985,39.17%,60.83%,81.01%,.02,0,-.26,.18,985,"3,780",2.71,.04,20.53%,0,2.70,P,2.72,Z,,,7 OCT 20,339,4.90,Q,4.97,I,SPY201007P339,5.11,M,-.80,312,61.59%,38.41%,79.50%,-.04,0,-.28,.18,312,239,2.735,.04,19.00%,2.20,,
SPY201007C340,2.42,E,+.84,"4,165",35.06%,64.94%,72.41%,.02,0,-.25,.17,"4,165","29,040",2.285,.04,20.23%,0,2.27,W,2.30,Z,,,7 OCT 20,340,5.47,Q,5.55,I,SPY201007P340,5.50,D,-.70,483,66.06%,33.94%,70.15%,-.04,0,-.27,.17,483,490,2.31,.04,18.64%,3.20,,
SPY201007C341,1.98,W,+.62,"1,031",31.04%,68.96%,64.03%,.02,0,-.23,.17,"1,031",691,1.91,.04,19.97%,0,1.90,P,1.92,P,,,7 OCT 20,341,6.11,I,6.19,P,SPY201007P341,5.90,A,-.91,786,70.36%,29.64%,61.17%,-.05,0,-.25,.16,786,221,1.95,.04,18.39%,4.20,,
SPY201007C342,1.59,A,+.50,"1,659",27.21%,72.79%,56.05%,.02,0,-.22,.16,"1,659","1,082",1.585,.04,19.76%,0,1.57,W,1.60,I,,,7 OCT 20,342,6.77,I,6.85,I,SPY201007P342,7.19,I,-.92,40,74.67%,25.33%,52.20%,-.05,0,-.23,.15,40,78,1.61,.04,17.97%,5.20,,
SPY201007C343,1.39,A,+.52,"1,045",23.57%,76.43%,48.48%,.02,0,-.20,.15,"1,045","1,007",1.30,.03,19.56%,0,1.29,W,1.31,P,,,7 OCT 20,343,7.47,Q,7.58,I,SPY201007P343,7.13,N,-3.02,133,78.73%,21.27%,43.78%,-.05,0,-.21,.14,133,167,1.325,.04,17.61%,6.20,,
SPY201007C344,1.10,A,+.34,273,20.21%,79.79%,41.54%,.01,0,-.18,.13,273,"1,047",1.06,.03,19.41%,0,1.05,W,1.07,P,,,7 OCT 20,344,8.26,I,8.38,Q,SPY201007P344,8.16,A,-1.97,16,82.13%,17.87%,36.75%,-.05,0,-.19,.12,16,19,1.12,.03,17.54%,7.20,,
SPY201007C345,.89,I,+.27,"1,870",17.19%,82.81%,35.28%,.01,0,-.16,.12,"1,870","3,028",.86,.03,19.31%,0,.85,Z,.87,I,,,7 OCT 20,345,9.04,I,9.19,Q,SPY201007P345,9.63,I,-.61,21,85.59%,14.41%,29.59%,-.06,0,-.17,.11,21,156,.915,.03,17.17%,8.20,,
SPY201007C346,.75,I,+.03,330,14.50%,85.50%,29.73%,.01,0,-.14,.11,330,941,.695,.03,19.25%,0,.69,W,.70,P,,,7 OCT 20,346,9.88,I,10.03,Q,SPY201007P346,10.33,Q,0,0,88.59%,11.41%,23.40%,-.06,0,-.15,.09,0,4,.755,.03,16.86%,9.20,,
SPY201007C347,.60,P,+.21,559,12.14%,87.86%,24.88%,.01,0,-.13,.10,559,"1,332",.56,.02,19.23%,0,.55,Z,.57,Z,,,7 OCT 20,347,10.62,Q,10.95,Q,SPY201007P347,11.82,J,0,0,91.94%,8.06%,16.51%,-.06,0,-.12,.07,0,108,.585,.02,15.97%,10.20,,
SPY201007C348,.47,I,+.14,875,10.19%,89.81%,20.84%,.01,0,-.11,.09,875,"1,149",.455,.02,19.30%,0,.45,P,.46,P,,,7 OCT 20,348,11.51,I,11.88,Q,SPY201007P348,10.50,H,-.86,10,94.10%,5.90%,12.08%,-.06,0,-.10,.06,10,53,.495,.02,15.64%,11.20,,
SPY201007C349,.38,W,+.13,642,8.45%,91.55%,17.27%,.01,0,-.10,.08,642,115,.365,.02,19.34%,0,.36,W,.37,P,,,7 OCT 20,349,12.41,Q,12.80,Q,SPY201007P349,13.54,J,0,0,96.41%,3.59%,7.35%,-.06,0,-.08,.04,0,95,.405,.01,14.72%,12.20,,
SPY201007C350,.30,M,+.09,"1,237",7.00%,93.00%,14.31%,.00,0,-.08,.07,"1,237","1,819",.295,.02,19.44%,0,.29,P,.30,P,,,7 OCT 20,350,13.33,Q,13.74,Q,SPY201007P350,12.99,P,0,0,98.55%,1.45%,2.96%,-.07,0,-.06,.02,0,156,.335,.01,13.06%,13.20,,
SPY201007C351,.26,P,0,125,5.82%,94.18%,11.89%,.00,0,-.07,.06,125,302,.24,.01,19.59%,0,.23,Z,.25,W,,,7 OCT 20,351,14.24,Q,14.68,I,SPY201007P351,21.30,X,<empty>,1,100.00%,0.00%,0.00%,-.07,0,-.04,.00,1,6,.26,.00,0.07%,14.20,,
SPY201007C352,.19,W,+.06,166,4.83%,95.17%,9.85%,.00,0,-.06,.05,166,594,.195,.01,19.74%,0,.19,W,.20,W,,,7 OCT 20,352,15.20,Q,15.64,I,SPY201007P352,15.97,N,-.98,3,100.00%,0.00%,0.00%,.00,0,.00,-162.00,3,5,.22,.00,0.07%,15.20,,
SPY201007C353,.15,N,-.02,360,3.94%,96.06%,8.02%,.00,0,-.05,.04,360,402,.155,.01,19.82%,0,.15,W,.16,P,,,7 OCT 20,353,16.17,Q,16.61,Q,SPY201007P353,21.14,C,+.32,1,100.00%,0.00%,0.00%,-.07,0,-.04,.00,1,10,.19,.00,0.07%,16.20,,
SPY201007C354,.15,D,+.06,66,3.33%,96.67%,6.78%,.00,0,-.05,.04,66,382,.13,.01,20.12%,0,.12,W,.14,I,,,7 OCT 20,354,17.14,Q,17.60,Q,SPY201007P354,23.40,I,+1.43,6,100.00%,0.00%,0.00%,-.07,0,-.04,.00,6,11,.17,.00,0.07%,17.20,,
SPY201007C355,.10,N,-.02,18,2.73%,97.27%,5.56%,.00,0,-.04,.03,18,"1,241",.105,.01,20.27%,0,.10,W,.11,Z,,,7 OCT 20,355,18.12,Q,18.57,I,SPY201007P355,18.44,Z,-2.91,50,100.00%,0.00%,0.00%,-.07,0,-.04,.00,50,65,.145,.00,0.08%,18.20,,
SPY201007C356,.09,P,-.04,75,2.24%,97.76%,4.56%,.00,0,-.03,.03,75,217,.085,.01,20.42%,0,.08,W,.09,Z,,,7 OCT 20,356,19.10,I,19.55,Q,SPY201007P356,23.85,I,+.99,24,100.00%,0.00%,0.00%,-.07,0,-.04,.00,24,18,.125,.00,0.07%,19.20,,
SPY201007C357,.07,D,-.01,88,1.96%,98.04%,3.99%,.00,0,-.03,.02,88,744,.075,.01,20.86%,0,.07,Z,.08,X,,,7 OCT 20,357,20.09,Q,20.55,Q,SPY201007P357,24.86,I,+1.03,24,100.00%,0.00%,0.00%,-.07,0,-.04,.00,24,18,.12,.00,0.08%,20.20,,
SPY201007C358,.05,E,-.02,5,1.59%,98.41%,3.24%,.00,0,-.03,.02,5,352,.06,.00,20.99%,0,.05,P,.07,I,,,7 OCT 20,358,21.07,I,21.53,Q,SPY201007P358,33.91,I,+4.40,1,100.00%,0.00%,0.00%,-.07,0,-.04,.00,1,1,.10,.00,0.07%,21.20,,
SPY201007C359,.05,P,+.01,27,1.23%,98.77%,2.49%,.00,0,-.02,.02,27,561,.045,.00,20.93%,0,.04,W,.05,Z,,,7 OCT 20,359,22.07,I,22.52,Q,SPY201007P359,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-232.00,<empty>,0,.095,.00,0.07%,22.20,,
SPY201007C360,.04,Q,0,50,0.98%,99.02%,1.99%,.00,0,-.02,.01,50,689,.035,.00,21.02%,0,.03,X,.04,Q,,,7 OCT 20,360,23.05,Q,23.52,Q,SPY201007P360,11.20,P,+.76,51,100.00%,0.00%,0.00%,-.07,0,-.04,.00,51,82,.085,.00,0.07%,23.20,,
SPY201007C361,.04,E,+.02,9,0.95%,99.05%,1.92%,.00,0,-.02,.01,9,487,.035,.00,21.77%,0,.03,W,.04,W,,,7 OCT 20,361,24.04,Q,24.51,Q,SPY201007P361,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.075,.00,0.07%,24.20,,
SPY201007C362,.04,C,+.01,6,0.91%,99.09%,1.84%,.00,0,-.02,.01,6,100,.035,.00,22.48%,0,.03,N,.04,X,,,7 OCT 20,362,25.04,Q,25.51,Q,SPY201007P362,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.075,.00,0.07%,25.20,,
SPY201007C363,.04,P,0,10,0.68%,99.32%,1.38%,.00,0,-.01,.01,10,41,.025,.00,22.32%,0,.02,W,.03,W,,,7 OCT 20,363,26.03,Q,26.51,Q,SPY201007P363,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.07,.00,0.07%,26.20,,
SPY201007C364,.02,W,<empty>,1,0.66%,99.34%,1.33%,.00,0,-.01,.01,1,1,.025,.00,23.03%,0,.02,P,.03,X,,,7 OCT 20,364,27.03,Q,27.50,Q,SPY201007P364,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.065,.00,0.07%,27.20,,
SPY201007C365,.02,D,0,42,0.42%,99.58%,0.86%,.00,0,-.01,.01,42,"5,366",.015,.00,22.43%,0,.01,W,.02,Q,,,7 OCT 20,365,28.02,Q,28.49,Q,SPY201007P365,26.93,A,0,0,100.00%,0.00%,0.00%,.00,0,.00,-292.00,0,5,.055,.00,0.08%,28.20,,
SPY201007C366,.02,W,0,2,0.41%,99.59%,0.83%,.00,0,-.01,.01,2,111,.015,.00,23.10%,0,.01,W,.02,X,,,7 OCT 20,366,29.02,Q,29.50,Q,SPY201007P366,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.06,.00,0.07%,29.20,,
SPY201007C367,.02,D,0,0,0.40%,99.60%,0.81%,.00,0,-.01,.01,0,102,.015,.00,23.76%,0,.01,W,.02,W,,,7 OCT 20,367,30.02,Q,30.50,Q,SPY201007P367,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.06,.00,0.07%,30.20,,
SPY201007C368,.02,E,<empty>,1,0.39%,99.61%,0.78%,.00,0,-.01,.01,1,0,.015,.00,24.42%,0,.01,W,.02,W,,,7 OCT 20,368,31.02,Q,31.49,Q,SPY201007P368,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-322.00,<empty>,0,.055,.00,0.08%,31.20,,
SPY201007C369,.01,D,<empty>,1,0.38%,99.62%,0.76%,.00,0,-.01,.01,1,0,.015,.00,25.08%,0,.01,P,.02,W,,,7 OCT 20,369,32.02,Q,32.49,Q,SPY201007P369,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-332.00,<empty>,0,.055,.00,0.08%,32.20,,
SPY201007C370,.01,I,0,1,0.15%,99.85%,0.30%,.00,0,.00,.00,1,532,.005,.00,23.17%,0,0,J,.01,W,,,7 OCT 20,370,33.02,Q,33.49,Q,SPY201007P370,32.97,C,-.33,2,100.00%,0.00%,0.00%,.00,0,.00,-342.00,2,1,.055,.00,0.08%,33.20,,
SPY201007C375,.01,C,0,2,0.13%,99.87%,0.26%,.00,0,.00,.00,2,513,.005,.00,26.13%,0,0,N,.01,Q,,,7 OCT 20,375,38.00,Q,38.48,Q,SPY201007P375,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.04,.00,0.07%,38.20,,
SPY201007C380,.01,D,0,11,0.12%,99.88%,0.23%,.00,0,.00,.00,11,"5,077",.005,.00,29.02%,0,0,J,.01,X,,,7 OCT 20,380,43.02,I,43.48,Q,SPY201007P380,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.05,.00,0.07%,43.20,,
SPY201007C385,.01,M,-.02,1,0.10%,99.90%,0.21%,.00,0,.00,.00,1,"2,748",.005,.00,31.85%,0,0,J,.01,X,,,7 OCT 20,385,48.01,Q,48.48,Q,SPY201007P385,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.045,.00,0.07%,48.20,,
SPY201007C390,.01,I,0,1,0.10%,99.90%,0.19%,.00,0,.00,.00,1,63,.005,.00,34.62%,0,0,J,.01,X,,,7 OCT 20,390,53.00,Q,53.48,Q,SPY201007P390,0, ,0,<empty>,100.00%,0.00%,0.00%,-.07,0,-.04,.00,<empty>,0,.04,.00,0.07%,53.20,,
SPY201007C395,.01,C,-.02,1,0.09%,99.91%,0.18%,.00,0,.00,.00,1,51,.005,.00,37.33%,0,0,J,.01,X,,,7 OCT 20,395,58.02,I,58.48,Q,SPY201007P395,0, ,0,<empty>,100.00%,0.00%,0.00%,-.08,0,-.04,.00,<empty>,0,.05,.00,0.07%,58.20,,
SPY201007C400,.01,M,-.01,1,0.08%,99.92%,0.17%,.00,0,.00,.00,1,111,.005,.00,40.00%,0,0,J,.01,X,,,7 OCT 20,400,63.00,Q,63.48,Q,SPY201007P400,65.57,A,-11.88,2,100.00%,0.00%,0.00%,-.08,0,-.04,.00,2,0,.04,.00,0.07%,63.20,,
SPY201007C405,.01,C,-.01,4,0.08%,99.92%,0.15%,.00,0,.00,.00,4,7,.005,.00,42.61%,0,0,J,.01,W,,,7 OCT 20,405,68.00,Q,68.48,Q,SPY201007P405,0, ,0,<empty>,100.00%,0.00%,0.00%,-.08,0,-.04,.00,<empty>,0,.04,.00,0.07%,68.20,,
SPY201007C410,.02,E,0,8,0.07%,99.93%,0.14%,.00,0,.00,.00,8,38,.005,.00,45.18%,0,0,J,.01,X,,,7 OCT 20,410,73.00,Q,73.48,Q,SPY201007P410,0, ,0,<empty>,100.00%,0.00%,0.00%,-.08,0,-.04,.00,<empty>,0,.04,.00,0.07%,73.20,,
SPY201007C415,.03,M,-.08,1,0.07%,99.93%,0.14%,.00,0,.00,.00,1,692,.005,.00,47.70%,0,0,J,.01,X,,,7 OCT 20,415,78.00,Q,78.48,Q,SPY201007P415,0, ,0,<empty>,100.00%,0.00%,0.00%,-.08,0,-.04,.00,<empty>,0,.04,.00,0.07%,78.20,,
SPY201007C420,.02,M,0,2,0.06%,99.94%,0.13%,.00,0,.00,.00,2,115,.005,.00,50.18%,0,0,J,.01,X,,,7 OCT 20,420,83.00,Q,83.48,Q,SPY201007P420,0, ,0,<empty>,100.00%,0.00%,0.00%,-.08,0,-.04,.00,<empty>,0,.04,.00,0.07%,83.20,,
SPY201007C425,.02,B,0,1,0.06%,99.94%,0.12%,.00,0,.00,.00,1,1,.005,.00,52.63%,0,0,J,.01,X,,,7 OCT 20,425,88.00,Q,88.48,Q,SPY201007P425,0, ,0,<empty>,100.00%,0.00%,0.00%,-.08,0,-.04,.00,<empty>,0,.04,.00,0.07%,88.20,,
SPY201009C180,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.04,.00,--,156.80,156.51,N,157.01,N,,,9 OCT 20,180,0,J,.01,W,SPY201009P180,.02,A,0,3,0.06%,99.94%,0.11%,.00,0,.00,.00,3,165,.005,.00,119.34%,0,,
SPY201009C185,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.04,.00,--,151.80,151.51,N,152.01,N,,,9 OCT 20,185,0,J,.01,P,SPY201009P185,.02,A,0,50,0.06%,99.94%,0.12%,.00,0,.00,.00,50,200,.005,.00,114.37%,0,,
SPY201009C190,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,146.80,146.50,N,147.00,N,,,9 OCT 20,190,0,J,.01,P,SPY201009P190,.02,P,0,100,0.06%,99.94%,0.12%,.00,0,.00,.00,100,366,.005,.00,109.52%,0,,
SPY201009C195,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,141.80,141.50,N,142.00,N,,,9 OCT 20,195,0,J,.01,P,SPY201009P195,.02,A,0,50,0.06%,99.94%,0.12%,.00,0,.00,.00,50,300,.005,.00,104.80%,0,,
SPY201009C200,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,136.80,136.50,N,137.00,N,,,9 OCT 20,200,0,J,.01,P,SPY201009P200,.01,Z,-.01,302,0.06%,99.94%,0.12%,.00,0,.00,.00,302,535,.005,.00,100.19%,0,,
SPY201009C205,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,131.80,131.50,N,132.00,N,,,9 OCT 20,205,0,J,.01,P,SPY201009P205,.02,A,-.10,50,0.06%,99.94%,0.12%,.00,0,.00,.00,50,50,.005,.00,95.69%,0,,
SPY201009C210,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,126.80,126.50,N,127.00,N,,,9 OCT 20,210,0,J,.01,P,SPY201009P210,.01,C,-.01,2,0.06%,99.94%,0.13%,.00,0,.00,.00,2,185,.005,.00,91.29%,0,,
SPY201009C215,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,121.80,121.50,N,122.00,N,,,9 OCT 20,215,0,J,.01,P,SPY201009P215,.02,C,-.01,11,0.07%,99.93%,0.13%,.00,0,.00,.00,11,28,.005,.00,86.98%,0,,
SPY201009C220,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,116.80,116.51,Q,116.99,Q,,,9 OCT 20,220,0,J,.01,P,SPY201009P220,.01,W,-.03,36,0.07%,99.93%,0.13%,.00,0,.00,.00,36,49,.005,.00,82.77%,0,,
SPY201009C225,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,111.80,111.51,Q,111.99,Q,,,9 OCT 20,225,0,J,.01,P,SPY201009P225,.01,C,0,0,0.07%,99.93%,0.14%,.00,0,.00,.00,0,207,.005,.00,78.65%,0,,
SPY201009C230,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,106.80,106.51,Q,106.99,Q,,,9 OCT 20,230,0,J,.01,W,SPY201009P230,.01,H,0,0,0.07%,99.93%,0.14%,.00,0,.00,.00,0,408,.005,.00,74.60%,0,,
SPY201009C235,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,101.80,101.51,Q,101.99,Q,,,9 OCT 20,235,0,J,.01,W,SPY201009P235,.01,X,0,0,0.07%,99.93%,0.14%,.00,0,.00,.00,0,287,.005,.00,70.64%,0,,
SPY201009C240,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.05,.00,--,96.80,96.51,Q,96.99,Q,,,9 OCT 20,240,0,J,.01,W,SPY201009P240,.09,H,+.02,2,0.08%,99.92%,0.15%,.00,0,.00,.00,2,418,.005,.00,66.75%,0,,
SPY201009C245,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.045,.00,--,91.80,91.52,Q,91.99,Q,,,9 OCT 20,245,0,J,.01,W,SPY201009P245,.01,P,-.02,10,0.08%,99.92%,0.15%,.00,0,.00,.00,10,392,.005,.00,62.93%,0,,
SPY201009C250,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.03,.00,--,86.80,86.53,Q,87.01,Q,,,9 OCT 20,250,0,J,.01,W,SPY201009P250,.01,A,0,0,0.08%,99.92%,0.16%,.00,0,.00,.00,0,527,.005,.00,59.18%,0,,
SPY201009C255,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.04,.00,--,81.80,81.52,Q,82.00,Q,,,9 OCT 20,255,0,J,.01,Z,SPY201009P255,.02,N,0,0,0.08%,99.92%,0.17%,.00,0,.00,.00,0,150,.005,.00,55.49%,0,,
SPY201009C260,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.04,.00,--,76.80,76.52,Q,77.00,Q,,,9 OCT 20,260,.01,W,.02,W,SPY201009P260,.02,D,-.01,50,0.23%,99.77%,0.45%,.00,0,-.01,.00,50,"18,439",.015,.00,57.09%,0,,
SPY201009C265,73.57,I,<empty>,5,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,5,5,-.04,.00,--,71.80,71.52,Q,72.00,Q,,,9 OCT 20,265,.01,W,.02,P,SPY201009P265,.02,N,0,30,0.24%,99.76%,0.47%,.00,0,-.01,.00,30,567,.015,.00,53.08%,0,,
SPY201009C270,54.35,B,<empty>,2,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,2,0,-.035,.00,--,66.80,66.53,Q,67.00,Q,,,9 OCT 20,270,.01,W,.02,P,SPY201009P270,.04,Z,0,0,0.25%,99.75%,0.49%,.00,0,-.01,.00,0,"6,793",.015,.00,49.25%,0,,
SPY201009C275,49.86,C,-4.64,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,1,-.03,.00,--,61.80,61.53,Q,62.01,Q,,,9 OCT 20,275,.01,W,.02,W,SPY201009P275,.02,Z,-.04,33,0.26%,99.74%,0.52%,.00,0,-.01,.00,33,"3,953",.015,.00,45.48%,0,,
SPY201009C280,50.59,A,-3.58,1,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,1,3,-.03,.00,--,56.80,56.53,Q,57.01,Q,,,9 OCT 20,280,.02,W,.03,P,SPY201009P280,.03,E,-.03,125,0.42%,99.58%,0.84%,.00,0,-.01,.01,125,"39,223",.025,.00,43.92%,0,,
