Strike,BID,ASK,LAST,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theta,Vega,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,expire_days,expire_price,target
286,0.33,0.34,0.32,-0.15,115,5.68,94.32,11.18,0.0,-0.1,0.05,537,0.335,0.01,33.3,0.0,7,312.7,0
287,0.36,0.37,0.32,-0.14,117,6.18,93.82,12.18,0.0,-0.1,0.05,1882,0.365,0.01,32.71,0.0,7,312.7,0
288,0.39,0.4,0.39,-0.21,86,6.71,93.29,13.21,0.0,-0.11,0.06,957,0.395,0.01,32.07,0.0,7,312.7,0
289,0.44,0.45,0.42,-0.18,56,7.47,92.53,14.7,0.0,-0.12,0.06,981,0.445,0.01,31.71,0.0,7,312.7,0
290,0.48,0.49,0.47,-0.24,162,8.14,91.86,16.02,-0.01,-0.12,0.06,11824,0.485,0.01,31.1,0.0,7,312.7,0
291,0.54,0.55,0.53,-0.14,7,9.04,90.96,17.8,-0.01,-0.13,0.07,5877,0.545,0.01,30.72,0.0,7,312.7,0
292,0.6,0.61,0.52,-0.37,18,9.97,90.03,19.61,-0.01,-0.14,0.08,497,0.605,0.01,30.24,0.0,7,312.7,0
293,0.66,0.68,0.58,-0.39,41,10.97,89.03,21.58,-0.01,-0.15,0.08,652,0.67,0.01,29.73,0.0,7,312.7,0
294,0.74,0.76,0.72,-0.27,92,12.14,87.86,23.88,-0.01,-0.16,0.09,860,0.75,0.01,29.31,0.0,7,312.7,0
295,0.82,0.83,0.81,-0.38,291,13.3,86.7,26.15,-0.01,-0.17,0.09,2054,0.825,0.02,28.74,0.0,7,312.7,0
296,0.93,0.94,0.83,-0.34,37,14.81,85.19,29.11,-0.01,-0.18,0.1,840,0.935,0.02,28.43,0.0,7,312.7,0
297,1.02,1.03,1.01,-0.46,217,16.19,83.81,31.8,-0.01,-0.19,0.11,3235,1.025,0.02,27.81,0.0,7,312.7,0
298,1.13,1.15,1.12,-0.48,125,17.83,82.17,35.01,-0.01,-0.2,0.12,736,1.14,0.02,27.32,0.0,7,312.7,0
299,1.27,1.29,1.25,-0.49,62,19.7,80.3,38.68,-0.01,-0.21,0.12,832,1.28,0.02,26.92,0.0,7,312.7,0
300,1.44,1.45,1.37,-0.56,1417,21.81,78.19,42.79,-0.01,-0.22,0.13,7514,1.445,0.02,26.58,0.0,7,312.7,0
301,1.57,1.58,1.53,-0.63,68,23.74,76.26,46.56,-0.02,-0.23,0.14,1056,1.575,0.03,25.85,0.0,7,312.7,0
302,1.74,1.76,1.76,-0.67,270,26.05,73.95,51.07,-0.02,-0.24,0.15,1046,1.75,0.03,25.33,0.0,7,312.7,0
303,1.94,1.96,1.93,-0.67,151,28.6,71.4,56.02,-0.02,-0.25,0.15,947,1.95,0.03,24.84,0.0,7,312.7,0
304,2.16,2.19,2.12,-0.65,244,31.36,68.64,61.39,-0.02,-0.26,0.16,1541,2.175,0.03,24.36,0.0,7,312.7,0
305,2.4,2.42,2.33,-0.8,623,34.28,65.72,67.06,-0.02,-0.26,0.17,1828,2.41,0.03,23.79,0.0,7,312.7,0
306,2.66,2.69,2.63,-0.74,354,37.44,62.56,73.19,-0.03,-0.26,0.17,1059,2.675,0.04,23.24,0.0,7,312.7,0
307,2.96,2.99,3.0,-0.75,167,40.85,59.15,79.79,-0.03,-0.27,0.18,597,2.975,0.04,22.71,0.0,7,312.7,0
308,3.3,3.33,3.2,-0.89,274,44.5,55.5,86.83,-0.03,-0.27,0.18,614,3.315,0.04,22.23,0.0,7,312.7,0
309,3.68,3.71,3.64,-0.9,481,48.36,51.64,94.24,-0.03,-0.27,0.18,766,3.695,0.04,21.76,0.0,7,312.7,0
155,0.0,0.01,0.01,-0.01,10,0.06,99.94,0.12,0.0,0.0,0.0,637,0.005,0.0,125.34,0.0,9,312.76,0
160,0.01,0.02,0.01,-0.01,2580,0.16,99.84,0.31,0.0,-0.01,0.0,693,0.015,0.0,130.63,0.0,9,312.76,0
175,0.01,0.02,0.02,-0.03,10,0.17,99.83,0.32,0.0,-0.01,0.0,333,0.015,0.0,113.79,0.0,9,312.76,0
180,0.01,0.02,0.04,-0.01,20,0.17,99.83,0.33,0.0,-0.01,0.0,94,0.015,0.0,108.55,0.0,9,312.76,0
185,0.01,0.02,0.04,-0.01,18,0.18,99.82,0.34,0.0,-0.01,0.0,319,0.015,0.0,103.58,0.0,9,312.76,0
190,0.01,0.02,0.02,-0.01,24,0.18,99.82,0.35,0.0,-0.01,0.0,1079,0.015,0.0,98.53,0.0,9,312.76,0
195,0.02,0.03,0.02,-0.01,18,0.28,99.72,0.54,0.0,-0.01,0.0,360,0.025,0.0,97.88,0.0,9,312.76,0
200,0.02,0.03,0.02,-0.01,3,0.28,99.72,0.55,0.0,-0.01,0.0,1925,0.025,0.0,92.87,0.0,9,312.76,0
210,0.02,0.03,0.03,-0.02,1,0.3,99.7,0.58,0.0,-0.01,0.0,2282,0.025,0.0,83.2,0.0,9,312.76,0
215,0.03,0.04,0.03,-0.04,10,0.41,99.59,0.8,0.0,-0.01,0.0,379,0.035,0.0,81.18,0.0,9,312.76,0
220,0.03,0.04,0.04,-0.02,303,0.42,99.58,0.82,0.0,-0.01,0.0,676,0.035,0.0,76.51,0.0,9,312.76,0
225,0.04,0.05,0.04,-0.02,6,0.54,99.46,1.05,0.0,-0.02,0.01,664,0.045,0.0,73.82,0.0,9,312.76,0
230,0.04,0.05,0.04,-0.04,1,0.55,99.45,1.09,0.0,-0.02,0.01,1627,0.045,0.0,69.14,0.0,9,312.76,0
235,0.05,0.06,0.05,-0.03,2,0.68,99.32,1.34,0.0,-0.02,0.01,778,0.055,0.0,66.07,0.0,9,312.76,0
240,0.06,0.07,0.06,-0.04,1,0.81,99.19,1.6,0.0,-0.02,0.01,1506,0.065,0.0,62.66,0.0,9,312.76,0
245,0.07,0.08,0.08,-0.03,1,0.96,99.04,1.88,0.0,-0.03,0.01,1933,0.075,0.0,59.12,0.0,9,312.76,0
250,0.09,0.1,0.1,-0.03,33,1.22,98.78,2.39,0.0,-0.03,0.01,15348,0.095,0.0,56.21,0.0,9,312.76,0
255,0.11,0.12,0.11,-0.05,3,1.5,98.5,2.94,0.0,-0.04,0.02,1758,0.115,0.0,52.92,0.0,9,312.76,0
260,0.14,0.15,0.14,-0.05,5,1.9,98.1,3.74,0.0,-0.05,0.02,2641,0.145,0.0,49.86,0.0,9,312.76,0
265,0.17,0.18,0.17,-0.05,26,2.35,97.65,4.63,0.0,-0.05,0.02,27461,0.175,0.0,46.42,0.0,9,312.76,0
270,0.21,0.22,0.2,-0.08,36,2.97,97.03,5.84,0.0,-0.06,0.03,2956,0.215,0.0,43.02,0.0,9,312.76,0
273,0.24,0.25,0.22,-0.07,4,3.44,96.56,6.76,0.0,-0.07,0.03,1344,0.245,0.0,40.98,0.0,9,312.76,0
274,0.26,0.27,0.26,-0.05,3,3.7,96.3,7.28,0.0,-0.07,0.04,1709,0.265,0.0,40.54,0.0,9,312.76,0
275,0.27,0.28,0.26,-0.09,154,3.87,96.13,7.62,0.0,-0.07,0.04,8403,0.275,0.0,39.8,0.0,9,312.76,0
276,0.29,0.3,0.26,-0.1,10,4.15,95.85,8.16,0.0,-0.08,0.04,1757,0.295,0.0,39.28,0.0,9,312.76,0
277,0.3,0.31,0.28,-0.1,22,4.33,95.67,8.52,0.0,-0.08,0.04,1294,0.305,0.0,38.5,0.0,9,312.76,0
278,0.33,0.34,0.3,-0.14,7,4.72,95.28,9.29,0.0,-0.08,0.05,1233,0.335,0.0,38.15,0.0,9,312.76,0
279,0.35,0.36,0.32,-0.11,3,5.02,94.98,9.87,0.0,-0.09,0.05,1053,0.355,0.0,37.53,0.0,9,312.76,0
280,0.37,0.38,0.38,-0.12,548,5.32,94.68,10.47,0.0,-0.09,0.05,19215,0.375,0.01,36.89,0.0,9,312.76,0
281,0.4,0.41,0.4,-0.09,17,5.73,94.27,11.27,0.0,-0.09,0.05,759,0.405,0.01,36.4,0.0,9,312.76,0
282,0.42,0.44,0.39,-0.08,55,6.1,93.9,12.0,0.0,-0.1,0.06,1763,0.43,0.01,35.78,0.0,9,312.76,0
283,0.46,0.47,0.42,-0.22,16,6.58,93.42,12.94,-0.01,-0.1,0.06,2472,0.465,0.01,35.29,0.0,9,312.76,0
284,0.5,0.51,0.44,-0.2,58,7.11,92.89,13.99,-0.01,-0.11,0.06,882,0.505,0.01,34.83,0.0,9,312.76,0
285,0.54,0.55,0.49,-0.22,156,7.66,92.34,15.06,-0.01,-0.11,0.07,10068,0.545,0.01,34.31,0.0,9,312.76,0
286,0.58,0.59,0.56,-0.23,163,8.22,91.78,16.16,-0.01,-0.12,0.07,12522,0.585,0.01,33.75,0.0,9,312.76,0
287,0.64,0.65,0.56,-0.3,20,8.97,91.03,17.64,-0.01,-0.13,0.08,1573,0.645,0.01,33.4,0.0,9,312.76,0
288,0.69,0.7,0.64,-0.3,24,9.65,90.35,18.98,-0.01,-0.13,0.08,1217,0.695,0.01,32.86,0.0,9,312.76,0
289,0.76,0.77,0.74,-0.28,25,10.52,89.48,20.68,-0.01,-0.14,0.09,5608,0.765,0.01,32.49,0.0,9,312.76,0
290,0.83,0.84,0.84,-0.25,821,11.41,88.59,22.42,-0.01,-0.15,0.09,27645,0.835,0.01,32.05,0.0,9,312.76,0
291,0.91,0.92,0.79,-0.39,47,12.39,87.61,24.35,-0.01,-0.16,0.1,1172,0.915,0.01,31.64,0.0,9,312.76,0
292,0.98,0.99,0.89,-0.41,229,13.32,86.68,26.17,-0.01,-0.16,0.1,924,0.985,0.01,31.07,0.0,9,312.76,0
293,1.08,1.1,0.97,-0.47,126,14.54,85.46,28.56,-0.01,-0.17,0.11,1254,1.09,0.01,30.75,0.0,9,312.76,0
294,1.17,1.19,1.17,-0.38,56,15.68,84.32,30.78,-0.01,-0.18,0.12,1850,1.18,0.01,30.21,0.0,9,312.76,0
295,1.3,1.32,1.34,-0.34,753,17.13,82.87,33.62,-0.01,-0.19,0.12,10763,1.31,0.02,29.93,0.0,9,312.76,0
296,1.42,1.43,1.39,-0.5,163,18.5,81.5,36.3,-0.01,-0.2,0.13,5244,1.425,0.02,29.43,0.0,9,312.76,0
297,1.55,1.57,1.59,-0.41,114,20.05,79.95,39.32,-0.02,-0.2,0.14,5258,1.56,0.02,29.01,0.0,9,312.76,0
298,1.7,1.71,1.65,-0.46,128,21.69,78.31,42.52,-0.02,-0.21,0.14,1477,1.705,0.02,28.55,0.0,9,312.76,0
299,1.86,1.87,1.8,-0.6,132,23.46,76.54,45.97,-0.02,-0.22,0.15,2004,1.865,0.02,28.11,0.0,9,312.76,0
300,2.01,2.02,2.06,-0.49,10606,25.23,74.77,49.43,-0.02,-0.22,0.16,41348,2.015,0.02,27.51,0.0,9,312.76,0
301,2.21,2.23,2.19,-0.6,193,27.34,72.66,53.54,-0.02,-0.23,0.17,10725,2.22,0.02,27.15,0.0,9,312.76,0
302,2.4,2.41,2.34,-0.69,244,29.41,70.59,57.57,-0.02,-0.24,0.17,4558,2.405,0.02,26.57,0.0,9,312.76,0
303,2.62,2.64,2.68,-0.57,446,31.73,68.27,62.09,-0.03,-0.24,0.18,6109,2.63,0.03,26.11,0.0,9,312.76,0
304,2.84,2.85,2.78,-0.8,1972,34.1,65.9,66.68,-0.03,-0.25,0.18,2980,2.845,0.03,25.49,0.0,9,312.76,0
305,3.1,3.12,3.19,-0.64,1846,36.73,63.27,71.79,-0.03,-0.25,0.19,4491,3.11,0.03,25.01,0.0,9,312.76,0
306,3.38,3.41,3.38,-0.81,343,39.51,60.49,77.17,-0.03,-0.25,0.19,2414,3.395,0.03,24.51,0.0,9,312.76,0
307,3.68,3.7,3.69,-0.86,1676,42.42,57.58,82.81,-0.04,-0.25,0.2,1672,3.69,0.03,23.93,0.0,9,312.76,0
308,4.03,4.05,4.07,-0.78,657,45.55,54.45,88.84,-0.04,-0.25,0.2,1910,4.04,0.03,23.48,0.0,9,312.76,0
309,4.39,4.42,4.34,-0.94,719,48.81,51.19,95.11,-0.04,-0.25,0.2,1782,4.405,0.03,22.96,0.0,9,312.76,0
155,0.01,0.02,0.02,-0.01,10,0.16,99.84,0.31,0.0,-0.01,0.0,232,0.015,0.0,119.98,0.0,12,314.13,0
170,0.01,0.02,0.04,-0.03,1,0.17,99.83,0.32,0.0,-0.01,0.0,668,0.015,0.0,104.73,0.0,12,314.13,0
175,0.01,0.02,0.04,-0.04,1,0.17,99.83,0.32,0.0,-0.01,0.0,330,0.015,0.0,99.8,0.0,12,314.13,0
180,0.01,0.02,0.04,0.0,51,0.17,99.83,0.33,0.0,-0.01,0.0,139,0.015,0.0,95.21,0.0,12,314.13,0
195,0.02,0.03,0.07,-0.06,2,0.28,99.72,0.54,0.0,-0.01,0.0,14,0.025,0.0,85.85,0.0,12,314.13,0
210,0.03,0.04,0.13,0.03,1,0.39,99.61,0.77,0.0,-0.01,0.0,133,0.035,0.0,75.41,0.0,12,314.13,0
215,0.04,0.05,0.1,-0.09,10,0.5,99.5,0.98,0.0,-0.01,0.01,296,0.045,0.0,73.07,0.0,12,314.13,0
220,0.05,0.06,0.05,-0.05,3,0.61,99.39,1.19,0.0,-0.02,0.01,1473,0.055,0.0,70.35,0.0,12,314.13,0
230,0.06,0.07,0.07,-0.03,2,0.75,99.25,1.47,0.0,-0.02,0.01,208,0.065,0.0,63.21,0.0,12,314.13,0
235,0.08,0.09,0.09,-0.01,240,0.97,99.03,1.89,0.0,-0.02,0.01,303,0.085,0.0,60.95,0.0,12,314.13,0
240,0.09,0.1,0.1,-0.03,111,1.1,98.9,2.17,0.0,-0.03,0.01,2704,0.095,0.0,57.59,0.0,12,314.13,0
245,0.11,0.12,0.1,-0.04,18,1.34,98.66,2.64,0.0,-0.03,0.02,1928,0.115,0.0,54.75,0.0,12,314.13,0
250,0.13,0.14,0.12,-0.04,629,1.6,98.4,3.14,0.0,-0.03,0.02,911,0.135,0.0,51.67,0.0,12,314.13,0
255,0.16,0.17,0.15,-0.06,1,1.98,98.02,3.88,0.0,-0.04,0.02,2100,0.165,0.0,48.85,0.0,12,314.13,0
260,0.19,0.2,0.18,-0.06,52,2.38,97.62,4.68,0.0,-0.05,0.03,4785,0.195,0.0,45.73,0.0,12,314.13,0
265,0.23,0.24,0.21,-0.07,8,2.93,97.07,5.76,0.0,-0.05,0.03,626,0.235,0.0,42.68,0.0,12,314.13,0
270,0.29,0.3,0.26,-0.08,45,3.74,96.26,7.34,0.0,-0.06,0.04,1350,0.295,0.0,39.85,0.0,12,314.13,0
271,0.3,0.31,0.27,-0.11,1,3.89,96.11,7.64,0.0,-0.06,0.04,87,0.305,0.0,39.18,0.0,12,314.13,0
272,0.32,0.33,0.34,-0.13,30,4.14,95.86,8.13,0.0,-0.07,0.05,294,0.325,0.0,38.73,0.0,12,314.13,0
274,0.35,0.36,0.33,-0.66,1,4.56,95.44,8.96,0.0,-0.07,0.05,173,0.355,0.0,37.53,0.0,12,314.13,0
275,0.37,0.38,0.36,-0.08,7,4.82,95.18,9.48,0.0,-0.07,0.05,588,0.375,0.0,37.0,0.0,12,314.13,0
279,0.48,0.49,0.47,-0.18,6,6.21,93.79,12.21,-0.01,-0.09,0.06,4150,0.485,0.01,35.11,0.0,12,314.13,0
280,0.51,0.52,0.47,-0.17,3036,6.6,93.4,12.97,-0.01,-0.09,0.07,785,0.515,0.01,34.6,0.0,12,314.13,0
281,0.54,0.55,0.48,-0.19,4,7.0,93.0,13.76,-0.01,-0.09,0.07,352,0.545,0.01,34.05,0.0,12,314.13,0
282,0.58,0.59,0.52,-0.11,39,7.49,92.51,14.72,-0.01,-0.1,0.08,637,0.585,0.01,33.61,0.0,12,314.13,0
283,0.63,0.64,0.56,-0.45,1,8.08,91.92,15.87,-0.01,-0.1,0.08,288,0.635,0.01,33.25,0.0,12,314.13,0
284,0.67,0.68,0.6,-0.33,1,8.59,91.41,16.88,-0.01,-0.1,0.08,1704,0.675,0.01,32.72,0.0,12,314.13,0
285,0.73,0.75,0.7,-0.23,14,9.32,90.68,18.31,-0.01,-0.11,0.09,548,0.74,0.01,32.44,0.0,12,314.13,0
286,0.78,0.79,0.71,-0.2,3,9.9,90.1,19.45,-0.01,-0.11,0.09,103,0.785,0.01,31.88,0.0,12,314.13,0
287,0.85,0.86,0.89,-0.32,1,10.69,89.31,21.0,-0.01,-0.12,0.1,414,0.855,0.01,31.54,0.0,12,314.13,0
288,0.92,0.94,0.83,-0.3,7,11.53,88.47,22.65,-0.01,-0.13,0.11,108,0.93,0.01,31.19,0.0,12,314.13,0
289,1.0,1.01,0.94,-0.53,2,12.39,87.61,24.32,-0.01,-0.13,0.11,225,1.005,0.01,30.78,0.0,12,314.13,0
290,1.08,1.09,0.96,-0.42,80,13.3,86.7,26.11,-0.01,-0.14,0.12,639,1.085,0.01,30.36,0.0,12,314.13,0
291,1.16,1.18,1.1,-0.6,41,14.27,85.73,28.0,-0.01,-0.14,0.12,424,1.17,0.01,29.92,0.0,12,314.13,0
292,1.25,1.27,1.25,-0.28,6,15.29,84.71,30.0,-0.02,-0.15,0.13,569,1.26,0.01,29.46,0.0,12,314.13,0
293,1.37,1.38,1.41,-0.29,9,16.5,83.5,32.37,-0.02,-0.16,0.14,364,1.375,0.01,29.14,0.0,12,314.13,0
294,1.47,1.49,1.43,-0.17,3,17.67,82.33,34.67,-0.02,-0.16,0.14,355,1.48,0.01,28.67,0.0,12,314.13,0
295,1.59,1.61,1.42,-0.61,38,18.97,81.03,37.2,-0.02,-0.17,0.15,3407,1.6,0.02,28.24,0.0,12,314.13,0
296,1.75,1.77,1.51,-0.67,200,20.53,79.47,40.24,-0.02,-0.17,0.16,160,1.76,0.02,28.0,0.0,12,314.13,0
297,1.87,1.89,1.7,-0.72,8,21.89,78.11,42.9,-0.02,-0.18,0.17,315,1.88,0.02,27.43,0.0,12,314.13,0
298,2.03,2.05,2.05,-0.48,76,23.51,76.49,46.06,-0.02,-0.18,0.17,857,2.04,0.02,27.04,0.0,12,314.13,0
299,2.21,2.23,2.08,-0.62,334,25.27,74.73,49.49,-0.03,-0.19,0.18,3301,2.22,0.02,26.67,0.0,12,314.13,0
300,2.38,2.41,2.34,-0.62,273,27.05,72.95,52.96,-0.03,-0.19,0.19,1171,2.395,0.02,26.2,0.0,12,314.13,0
301,2.6,2.63,2.47,-0.63,129,29.07,70.93,56.9,-0.03,-0.2,0.19,680,2.615,0.02,25.89,0.0,12,314.13,0
302,2.81,2.84,2.55,-0.88,16,31.1,68.9,60.85,-0.03,-0.2,0.2,556,2.825,0.02,25.43,0.0,12,314.13,0
303,3.0,3.03,2.6,-1.1,40,33.13,66.87,64.8,-0.04,-0.2,0.21,875,3.015,0.02,24.79,0.0,12,314.13,0
304,3.29,3.31,3.23,-0.71,61,35.55,64.45,69.49,-0.04,-0.21,0.21,502,3.3,0.03,24.51,0.0,12,314.13,0
305,3.55,3.59,3.37,-0.85,131,37.99,62.01,74.21,-0.04,-0.21,0.22,981,3.57,0.03,24.06,0.0,12,314.13,0
306,3.8,3.83,3.75,-0.75,79,40.45,59.55,78.99,-0.04,-0.21,0.22,166,3.815,0.03,23.39,0.0,12,314.13,0
307,4.14,4.17,3.83,-0.77,10,43.22,56.78,84.33,-0.05,-0.21,0.23,459,4.155,0.03,23.05,0.0,12,314.13,0
308,4.5,4.54,4.4,-0.87,70,46.09,53.91,89.87,-0.05,-0.21,0.23,279,4.52,0.03,22.69,0.0,12,314.13,0
309,4.85,4.88,4.75,-0.83,78,49.03,50.97,95.55,-0.05,-0.21,0.23,438,4.865,0.03,22.13,0.0,12,314.13,0
160,0.01,0.02,0.06,0.0,1,0.16,99.84,0.31,0.0,-0.01,0.0,2,0.015,0.0,106.67,0.0,14,319.265,0
165,0.01,0.02,0.02,-0.02,10,0.16,99.84,0.31,0.0,-0.01,0.0,523,0.015,0.0,101.91,0.0,14,319.265,0
170,0.02,0.03,0.06,0.0,10,0.26,99.74,0.5,0.0,-0.01,0.0,25,0.025,0.0,101.87,0.0,14,319.265,0
180,0.02,0.03,0.07,-0.01,5,0.26,99.74,0.51,0.0,-0.01,0.0,6,0.025,0.0,92.68,0.0,14,319.265,0
185,0.03,0.04,0.09,-0.01,2,0.35,99.65,0.68,0.0,-0.01,0.0,3,0.035,0.0,91.15,0.0,14,319.265,0
190,0.03,0.04,0.03,-0.02,1,0.36,99.64,0.7,0.0,-0.01,0.0,794,0.035,0.0,86.8,0.0,14,319.265,0
195,0.04,0.05,0.09,-0.01,1,0.45,99.55,0.88,0.0,-0.01,0.01,247,0.045,0.0,84.62,0.0,14,319.265,0
220,0.08,0.09,0.08,-0.02,16,0.87,99.13,1.69,0.0,-0.02,0.01,624,0.085,0.0,68.81,0.0,14,319.265,0
230,0.1,0.11,0.1,-0.03,5,1.1,98.9,2.15,0.0,-0.03,0.01,312,0.105,0.0,62.29,0.0,14,319.265,0
245,0.16,0.17,0.17,-0.03,247,1.78,98.22,3.48,0.0,-0.04,0.02,224,0.165,0.0,53.54,0.0,14,319.265,0
255,0.23,0.24,0.22,-0.03,1,2.58,97.42,5.06,0.0,-0.05,0.03,1089,0.235,0.0,47.98,0.0,14,319.265,0
260,0.27,0.28,0.26,-0.03,6,3.08,96.92,6.04,0.0,-0.05,0.04,2383,0.275,0.0,44.98,0.0,14,319.265,0
265,0.33,0.34,0.32,-0.08,4,3.8,96.2,7.46,0.0,-0.06,0.04,952,0.335,0.0,42.23,0.0,14,319.265,0
270,0.42,0.43,0.39,-0.08,3,4.85,95.15,9.51,-0.01,-0.07,0.06,1487,0.425,0.0,39.7,0.0,14,319.265,0
275,0.55,0.56,0.47,-0.14,37,6.32,93.68,12.4,-0.01,-0.08,0.07,1153,0.555,0.0,37.32,0.0,14,319.265,0
277,0.61,0.62,0.57,-0.19,1,7.02,92.98,13.77,-0.01,-0.09,0.08,372,0.615,0.01,36.31,0.0,14,319.265,0
279,0.7,0.71,0.61,-0.39,6,7.97,92.03,15.63,-0.01,-0.1,0.08,491,0.705,0.01,35.56,0.0,14,319.265,0
280,0.75,0.76,0.68,-0.26,185,8.49,91.51,16.65,-0.01,-0.1,0.09,1983,0.755,0.01,35.18,0.0,14,319.265,0
281,0.79,0.81,0.69,-0.36,11,8.98,91.02,17.62,-0.01,-0.11,0.09,991,0.8,0.01,34.71,0.0,14,319.265,0
282,0.85,0.86,0.78,-0.29,31,9.56,90.44,18.75,-0.01,-0.11,0.1,1080,0.855,0.01,34.31,0.0,14,319.265,0
283,0.91,0.93,0.82,-0.57,5,10.22,89.78,20.03,-0.01,-0.12,0.1,596,0.92,0.01,33.97,0.0,14,319.265,0
284,0.98,1.0,0.84,-0.34,2,10.91,89.09,21.4,-0.01,-0.12,0.11,253,0.99,0.01,33.63,0.0,14,319.265,0
285,1.05,1.06,1.02,-0.17,23,11.59,88.41,22.72,-0.01,-0.12,0.11,893,1.055,0.01,33.2,0.0,14,319.265,0
286,1.11,1.12,0.99,-0.34,5,12.25,87.75,24.01,-0.01,-0.13,0.12,206,1.115,0.01,32.69,0.0,14,319.265,0
287,1.2,1.21,1.15,-0.43,10,13.11,86.89,25.7,-0.02,-0.13,0.12,163,1.205,0.01,32.38,0.0,14,319.265,0
288,1.28,1.3,1.15,-0.31,6,13.96,86.04,27.36,-0.02,-0.14,0.13,273,1.29,0.01,31.99,0.0,14,319.265,0
289,1.39,1.4,1.25,-0.44,50,14.94,85.06,29.28,-0.02,-0.14,0.14,207,1.395,0.01,31.69,0.0,14,319.265,0
290,1.48,1.49,1.32,-0.49,149,15.85,84.15,31.06,-0.02,-0.15,0.14,2669,1.485,0.01,31.23,0.0,14,319.265,0
292,1.71,1.73,1.48,-0.83,23,18.04,81.96,35.34,-0.02,-0.16,0.16,595,1.72,0.01,30.54,0.0,14,319.265,0
293,1.82,1.84,1.67,-0.95,6,19.13,80.87,37.46,-0.02,-0.16,0.16,227,1.83,0.01,30.06,0.0,14,319.265,0
294,1.96,1.98,1.84,-0.49,41,20.4,79.6,39.94,-0.02,-0.17,0.17,186,1.97,0.01,29.71,0.0,14,319.265,0
295,2.09,2.11,1.92,-0.63,36,21.65,78.35,42.36,-0.03,-0.17,0.18,839,2.1,0.02,29.25,0.0,14,319.265,0
296,2.23,2.25,2.12,-0.59,131,22.97,77.03,44.95,-0.03,-0.18,0.18,862,2.24,0.02,28.78,0.0,14,319.265,0
297,2.42,2.43,2.18,-0.72,10,24.53,75.47,47.98,-0.03,-0.18,0.19,185,2.425,0.02,28.5,0.0,14,319.265,0
298,2.57,2.59,2.47,-0.6,11,25.99,74.01,50.83,-0.03,-0.19,0.2,329,2.58,0.02,27.99,0.0,14,319.265,0
299,2.78,2.79,2.45,-0.87,16,27.7,72.3,54.14,-0.03,-0.19,0.2,416,2.785,0.02,27.67,0.0,14,319.265,0
300,2.94,2.97,2.92,-0.57,149,29.31,70.69,57.28,-0.04,-0.19,0.21,1892,2.955,0.02,27.12,0.0,14,319.265,0
301,3.17,3.2,2.91,-0.46,10,31.18,68.82,60.92,-0.04,-0.2,0.22,457,3.185,0.02,26.77,0.0,14,319.265,0
302,3.37,3.4,3.21,-0.45,49,33.0,67.0,64.46,-0.04,-0.2,0.22,1428,3.385,0.02,26.22,0.0,14,319.265,0
303,3.64,3.67,3.23,-0.99,32,35.09,64.91,68.51,-0.04,-0.2,0.23,329,3.655,0.02,25.91,0.0,14,319.265,0
304,3.86,3.88,3.38,-0.64,200,37.09,62.91,72.4,-0.05,-0.2,0.23,483,3.87,0.02,25.28,0.0,14,319.265,0
305,4.18,4.21,3.93,-0.56,50,39.42,60.58,76.9,-0.05,-0.21,0.24,559,4.195,0.02,25.03,0.0,14,319.265,0
306,4.44,4.47,3.92,-1.32,15,41.68,58.32,81.27,-0.05,-0.2,0.24,459,4.455,0.03,24.43,0.0,14,319.265,0
307,4.79,4.82,4.53,-1.0,151,44.16,55.84,86.07,-0.06,-0.21,0.25,385,4.805,0.03,24.1,0.0,14,319.265,0
308,5.07,5.1,5.11,-0.5,65,46.65,53.35,90.87,-0.06,-0.2,0.25,564,5.085,0.03,23.4,0.0,14,319.265,0
309,5.45,5.48,5.57,-0.73,217,49.33,50.67,96.02,-0.06,-0.2,0.25,360,5.465,0.03,23.0,0.0,14,319.265,0
5,0.0,0.01,0.01,0.0,1,0.36,99.64,0.62,0.0,0.0,0.0,4233,0.005,0.0,577.55,0.0,16,319.735,0
10,0.0,0.01,0.01,0.0,1,0.22,99.78,0.38,0.0,0.0,0.0,919,0.005,0.0,472.97,0.0,16,319.735,0
15,0.0,0.01,0.01,-0.01,50,0.16,99.84,0.29,0.0,0.0,0.0,920,0.005,0.0,414.04,0.0,16,319.735,0
20,0.0,0.01,0.01,0.0,1,0.13,99.87,0.24,0.0,0.0,0.0,10632,0.005,0.0,373.1,0.0,16,319.735,0
25,0.0,0.01,0.01,0.0,10,0.12,99.88,0.21,0.0,0.0,0.0,35737,0.005,0.0,341.8,0.0,16,319.735,0
30,0.0,0.01,0.01,0.0,3,0.1,99.9,0.19,0.0,0.0,0.0,23828,0.005,0.0,316.49,0.0,16,319.735,0
35,0.0,0.01,0.01,0.0,7,0.1,99.9,0.18,0.0,0.0,0.0,19744,0.005,0.0,295.27,0.0,16,319.735,0
40,0.0,0.01,0.01,0.0,6,0.09,99.91,0.17,0.0,0.0,0.0,13925,0.005,0.0,277.01,0.0,16,319.735,0
45,0.0,0.01,0.01,0.0,722,0.08,99.92,0.16,0.0,0.0,0.0,15103,0.005,0.0,260.99,0.0,16,319.735,0
50,0.0,0.01,0.01,0.0,5505,0.08,99.92,0.15,0.0,0.0,0.0,15475,0.005,0.0,246.72,0.0,16,319.735,0
