,Exp,Strike,BID.1,ASK.1,Option Code.1,LAST.1,Net Chng.1,Volume.2,Prob.ITM.1,Prob.OTM.1,Prob.Touch.1,Rho.1,Theta.1,Vega.1,Volume.3,Open.Int.1,Extrinsic.1,Gamma.1,Impl Vol.1,Intrinsic.1
381,9 OCT 20,270.0,0.01,0.02,SPY201009P270,0.04,0,0,0.25%,99.75%,0.49%,0.0,-0.01,0.0,0,"6,793",0.015,0.0,49.25%,0.0
382,9 OCT 20,275.0,0.01,0.02,SPY201009P275,0.02,-.04,33,0.26%,99.74%,0.52%,0.0,-0.01,0.0,33,"3,953",0.015,0.0,45.48%,0.0
383,9 OCT 20,280.0,0.02,0.03,SPY201009P280,0.03,-.03,125,0.42%,99.58%,0.84%,0.0,-0.01,0.01,125,"39,223",0.025,0.0,43.92%,0.0
384,9 OCT 20,285.0,0.02,0.03,SPY201009P285,0.02,-.04,54,0.46%,99.54%,0.90%,0.0,-0.01,0.01,54,"1,830",0.025,0.0,40.09%,0.0
385,9 OCT 20,290.0,0.03,0.04,SPY201009P290,0.03,-.05,168,0.64%,99.36%,1.26%,0.0,-0.01,0.01,168,"2,799",0.035,0.0,37.59%,0.0
386,9 OCT 20,293.0,0.04,0.05,SPY201009P293,0.06,-.04,1,0.83%,99.17%,1.63%,0.0,-0.02,0.01,1,116,0.045,0.0,36.35%,0.0
387,9 OCT 20,294.0,0.04,0.05,SPY201009P294,0.04,-.07,10,0.84%,99.16%,1.66%,0.0,-0.02,0.01,10,396,0.045,0.0,35.56%,0.0
388,9 OCT 20,295.0,0.04,0.05,SPY201009P295,0.05,-.08,71,0.85%,99.15%,1.67%,0.0,-0.02,0.01,71,"2,768",0.045,0.0,34.72%,0.0
389,9 OCT 20,296.0,0.05,0.06,SPY201009P296,0.06,-.08,1,1.01%,98.99%,2.00%,0.0,-0.02,0.01,1,380,0.055,0.0,34.78%,0.0
390,9 OCT 20,297.0,0.05,0.06,SPY201009P297,0.05,-.10,32,1.03%,98.97%,2.03%,0.0,-0.02,0.01,32,"4,203",0.055,0.0,33.96%,0.0
391,9 OCT 20,298.0,0.06,0.07,SPY201009P298,0.1,-.06,70,1.20%,98.80%,2.37%,0.0,-0.02,0.01,70,"1,110",0.065,0.0,33.91%,0.0
392,9 OCT 20,299.0,0.06,0.07,SPY201009P299,0.12,-.06,1,1.23%,98.77%,2.42%,0.0,-0.02,0.01,1,972,0.065,0.0,33.09%,0.0
393,9 OCT 20,300.0,0.07,0.08,SPY201009P300,0.07,-.12,"1,102",1.40%,98.60%,2.76%,0.0,-0.03,0.02,"1,102","19,606",0.075,0.0,32.90%,0.0
394,9 OCT 20,301.0,0.08,0.09,SPY201009P301,0.1,-.05,56,1.57%,98.43%,3.10%,0.0,-0.03,0.02,56,560,0.085,0.0,32.62%,0.0
395,9 OCT 20,302.0,0.08,0.1,SPY201009P302,0.08,-.13,5,1.68%,98.32%,3.30%,0.0,-0.03,0.02,5,852,0.09,0.0,32.04%,0.0
396,9 OCT 20,303.0,0.09,0.1,SPY201009P303,0.09,-.08,9,1.78%,98.22%,3.51%,0.0,-0.03,0.02,9,665,0.095,0.0,31.43%,0.0
397,9 OCT 20,304.0,0.11,0.12,SPY201009P304,0.14,-.04,"1,003",2.11%,97.89%,4.15%,0.0,-0.04,0.02,"1,003","1,104",0.115,0.0,31.46%,0.0
398,9 OCT 20,305.0,0.12,0.13,SPY201009P305,0.12,-.15,371,2.29%,97.71%,4.52%,0.0,-0.04,0.03,371,"4,160",0.125,0.0,30.98%,0.0
399,9 OCT 20,306.0,0.13,0.14,SPY201009P306,0.15,-.19,37,2.48%,97.52%,4.89%,0.0,-0.04,0.03,37,853,0.135,0.0,30.47%,0.0
400,9 OCT 20,307.0,0.15,0.16,SPY201009P307,0.16,-.09,350,2.82%,97.18%,5.54%,0.0,-0.05,0.03,350,"3,996",0.155,0.0,30.25%,0.0
401,9 OCT 20,308.0,0.17,0.18,SPY201009P308,0.17,-.21,896,3.15%,96.85%,6.20%,0.0,-0.05,0.03,896,"5,500",0.175,0.0,29.95%,0.0
402,9 OCT 20,309.0,0.19,0.2,SPY201009P309,0.2,-.22,112,3.50%,96.50%,6.88%,0.0,-0.06,0.04,112,"1,984",0.195,0.0,29.58%,0.0
403,9 OCT 20,310.0,0.22,0.23,SPY201009P310,0.2,-.28,"1,125",3.97%,96.03%,7.81%,0.0,-0.06,0.04,"1,125","7,782",0.225,0.01,29.40%,0.0
404,9 OCT 20,311.0,0.25,0.26,SPY201009P311,0.29,-.19,28,4.45%,95.55%,8.75%,0.0,-0.07,0.05,28,"1,539",0.255,0.01,29.12%,0.0
405,9 OCT 20,312.0,0.28,0.29,SPY201009P312,0.27,-.31,190,4.93%,95.07%,9.70%,0.0,-0.08,0.05,190,"4,082",0.285,0.01,28.77%,0.0
406,9 OCT 20,313.0,0.32,0.33,SPY201009P313,0.38,-.27,288,5.55%,94.45%,10.90%,0.0,-0.08,0.06,288,"1,131",0.325,0.01,28.53%,0.0
407,9 OCT 20,314.0,0.36,0.37,SPY201009P314,0.36,-.29,311,6.17%,93.83%,12.12%,0.0,-0.09,0.06,311,"5,239",0.365,0.01,28.21%,0.0
408,9 OCT 20,315.0,0.41,0.42,SPY201009P315,0.39,-.40,"1,744",6.92%,93.08%,13.58%,-0.01,-0.1,0.07,"1,744","11,242",0.415,0.01,27.97%,0.0
409,9 OCT 20,316.0,0.46,0.48,SPY201009P316,0.49,-.31,171,7.73%,92.27%,15.17%,-0.01,-0.11,0.07,171,"2,213",0.47,0.01,27.70%,0.0
410,9 OCT 20,317.0,0.52,0.54,SPY201009P317,0.51,-.31,"4,424",8.60%,91.40%,16.88%,-0.01,-0.12,0.08,"4,424","3,603",0.53,0.01,27.41%,0.0
411,9 OCT 20,318.0,0.59,0.6,SPY201009P318,0.59,-.51,337,9.54%,90.46%,18.72%,-0.01,-0.13,0.08,337,"2,173",0.595,0.01,27.10%,0.0
412,9 OCT 20,319.0,0.67,0.69,SPY201009P319,0.67,-.28,819,10.70%,89.30%,20.97%,-0.01,-0.14,0.09,819,"2,927",0.68,0.01,26.92%,0.0
413,9 OCT 20,320.0,0.75,0.77,SPY201009P320,0.72,-.65,"2,134",11.82%,88.18%,23.16%,-0.01,-0.15,0.1,"2,134","11,116",0.76,0.01,26.58%,0.0
414,9 OCT 20,321.0,0.85,0.87,SPY201009P321,0.84,-.67,638,13.14%,86.86%,25.74%,-0.01,-0.16,0.11,638,"1,103",0.86,0.01,26.34%,0.0
415,9 OCT 20,322.0,0.95,0.98,SPY201009P322,0.9,-.76,297,14.52%,85.48%,28.44%,-0.01,-0.17,0.12,297,"1,024",0.965,0.02,26.04%,0.0
416,9 OCT 20,323.0,1.07,1.1,SPY201009P323,1.06,-.82,395,16.06%,83.94%,31.43%,-0.01,-0.18,0.12,395,"1,270",1.085,0.02,25.77%,0.0
417,9 OCT 20,324.0,1.21,1.23,SPY201009P324,1.22,-.75,958,17.74%,82.26%,34.69%,-0.01,-0.19,0.13,958,"4,432",1.22,0.02,25.50%,0.0
418,9 OCT 20,325.0,1.35,1.38,SPY201009P325,1.25,-.98,"2,536",19.51%,80.49%,38.14%,-0.02,-0.2,0.14,"2,536","5,335",1.365,0.02,25.20%,0.0
419,9 OCT 20,326.0,1.52,1.54,SPY201009P326,1.52,-.90,"9,085",21.46%,78.54%,41.93%,-0.02,-0.22,0.15,"9,085","1,793",1.53,0.02,24.93%,0.0
420,9 OCT 20,327.0,1.69,1.72,SPY201009P327,1.66,-1.05,"1,254",23.51%,76.49%,45.90%,-0.02,-0.23,0.16,"1,254","2,095",1.705,0.02,24.60%,0.0
421,9 OCT 20,328.0,1.89,1.91,SPY201009P328,1.85,-1.06,"1,373",25.72%,74.28%,50.18%,-0.02,-0.24,0.17,"1,373","3,350",1.9,0.02,24.29%,0.0
422,9 OCT 20,329.0,2.1,2.13,SPY201009P329,2.08,-1.14,"1,656",28.09%,71.91%,54.76%,-0.02,-0.24,0.17,"1,656","4,360",2.115,0.03,23.97%,0.0
423,9 OCT 20,330.0,2.33,2.37,SPY201009P330,2.32,-1.23,"12,891",30.61%,69.39%,59.62%,-0.02,-0.25,0.18,"12,891","13,969",2.35,0.03,23.64%,0.0
424,9 OCT 20,331.0,2.59,2.62,SPY201009P331,2.63,-1.31,487,33.28%,66.72%,64.76%,-0.03,-0.26,0.19,487,974,2.605,0.03,23.29%,0.0
425,9 OCT 20,332.0,2.87,2.91,SPY201009P332,2.79,-1.49,"1,536",36.12%,63.88%,70.23%,-0.03,-0.27,0.2,"1,536","1,336",2.89,0.03,22.97%,0.0
426,9 OCT 20,333.0,3.17,3.21,SPY201009P333,3.0,-1.67,"2,388",39.09%,60.91%,75.92%,-0.03,-0.27,0.2,"2,388","3,125",3.19,0.03,22.59%,0.0
427,9 OCT 20,334.0,3.51,3.55,SPY201009P334,3.39,-1.75,"1,677",42.24%,57.76%,81.95%,-0.03,-0.27,0.21,"1,677","2,045",3.53,0.03,22.26%,0.0
428,9 OCT 20,335.0,3.87,3.92,SPY201009P335,3.85,-1.78,"10,361",45.52%,54.48%,88.20%,-0.04,-0.28,0.21,"10,361","2,881",3.895,0.03,21.91%,0.0
429,9 OCT 20,336.0,4.27,4.31,SPY201009P336,4.13,-1.87,"3,230",48.92%,51.08%,94.68%,-0.04,-0.27,0.21,"3,230","1,523",4.29,0.03,21.54%,0.0
430,9 OCT 20,337.0,4.71,4.75,SPY201009P337,4.56,-2.16,"3,170",52.45%,47.55%,98.50%,-0.04,-0.27,0.21,"3,170","1,019",4.53,0.04,21.22%,0.2
431,9 OCT 20,338.0,5.16,5.22,SPY201009P338,5.2,-1.87,"2,069",56.06%,43.94%,90.90%,-0.05,-0.27,0.21,"2,069",915,3.99,0.04,20.83%,1.2
432,9 OCT 20,339.0,5.66,5.74,SPY201009P339,5.71,-.75,302,59.73%,40.27%,83.21%,-0.05,-0.26,0.21,302,883,3.5,0.04,20.50%,2.2
433,9 OCT 20,340.0,6.21,6.3,SPY201009P340,5.9,-2.60,"1,862",63.39%,36.61%,75.54%,-0.05,-0.25,0.2,"1,862","5,112",3.055,0.04,20.20%,3.2
434,9 OCT 20,341.0,6.8,6.89,SPY201009P341,6.78,-.44,218,67.05%,32.95%,67.91%,-0.06,-0.24,0.19,218,348,2.645,0.03,19.89%,4.2
435,9 OCT 20,342.0,7.43,7.53,SPY201009P342,7.61,-.80,31,70.62%,29.38%,60.48%,-0.06,-0.23,0.18,31,730,2.28,0.03,19.60%,5.2
436,9 OCT 20,343.0,8.1,8.23,SPY201009P343,8.21,-.85,28,74.02%,25.98%,53.43%,-0.06,-0.22,0.17,28,240,1.965,0.03,19.39%,6.2
437,9 OCT 20,344.0,8.81,8.92,SPY201009P344,9.46,-2.04,10,77.41%,22.59%,46.42%,-0.07,-0.2,0.16,10,546,1.665,0.03,19.05%,7.2
438,9 OCT 20,345.0,9.56,9.67,SPY201009P345,11.0,-1.10,39,80.52%,19.48%,39.97%,-0.07,-0.18,0.15,39,801,1.415,0.03,18.79%,8.2
439,9 OCT 20,346.0,10.34,10.48,SPY201009P346,10.26,-.46,21,83.32%,16.68%,34.19%,-0.07,-0.17,0.14,21,406,1.21,0.03,18.62%,9.2
440,9 OCT 20,347.0,11.14,11.31,SPY201009P347,11.0,-1.91,9,85.99%,14.01%,28.70%,-0.07,-0.15,0.12,9,174,1.025,0.02,18.38%,10.2
441,9 OCT 20,348.0,11.99,12.12,SPY201009P348,11.69,-.28,1,88.57%,11.43%,23.39%,-0.08,-0.13,0.11,1,104,0.855,0.02,18.00%,11.2
442,9 OCT 20,349.0,12.86,12.99,SPY201009P349,13.99,+1.39,4,90.74%,9.26%,18.94%,-0.08,-0.12,0.09,4,91,0.725,0.02,17.73%,12.2
443,9 OCT 20,350.0,13.59,14.02,SPY201009P350,13.76,-1.22,4,92.86%,7.14%,14.59%,-0.08,-0.1,0.07,4,"2,683",0.605,0.02,17.26%,13.2
444,9 OCT 20,351.0,14.65,14.79,SPY201009P351,14.34,0,0,94.53%,5.47%,11.18%,-0.08,-0.09,0.06,0,72,0.52,0.01,16.93%,14.2
445,9 OCT 20,352.0,15.4,15.86,SPY201009P352,16.21,0,0,96.38%,3.62%,7.37%,-0.08,-0.07,0.04,0,87,0.43,0.01,16.08%,15.2
446,9 OCT 20,353.0,16.36,16.81,SPY201009P353,16.45,-2.45,20,97.47%,2.53%,5.15%,-0.08,-0.06,0.03,20,89,0.385,0.01,15.69%,16.2
447,9 OCT 20,354.0,17.29,17.75,SPY201009P354,18.32,0,0,99.22%,0.78%,1.58%,-0.09,-0.04,0.01,0,55,0.32,0.0,13.41%,17.2
448,9 OCT 20,355.0,18.24,18.7,SPY201009P355,18.1,-.78,2,100.00%,0.00%,0.00%,0.0,0.0,-192.0,2,49,0.27,0.0,0.06%,18.2
449,9 OCT 20,356.0,19.21,19.67,SPY201009P356,23.33,+.23,12,100.00%,0.00%,0.00%,0.0,0.0,-202.0,12,30,0.24,0.0,0.06%,19.2
450,9 OCT 20,357.0,20.17,20.63,SPY201009P357,22.97,-9.26,1,100.00%,0.00%,0.00%,0.0,0.0,-212.0,1,18,0.2,0.0,0.07%,20.2
451,9 OCT 20,358.0,21.15,21.62,SPY201009P358,31.18,+7.57,9,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,9,63,0.185,0.0,0.07%,21.2
452,9 OCT 20,359.0,22.12,22.59,SPY201009P359,22.48,-13.85,2,100.00%,0.00%,0.00%,0.0,0.0,-232.0,2,15,0.155,0.0,0.07%,22.2
453,9 OCT 20,360.0,23.11,23.58,SPY201009P360,23.0,-1.04,5,100.00%,0.00%,0.00%,0.0,0.0,-242.0,5,96,0.145,0.0,0.06%,23.2
454,9 OCT 20,361.0,24.09,24.56,SPY201009P361,27.66,-6.44,5,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,5,4,0.125,0.0,0.06%,24.2
455,9 OCT 20,362.0,25.08,25.55,SPY201009P362,37.55,+8.01,1,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,1,2,0.115,0.0,0.06%,25.2
456,9 OCT 20,363.0,26.23,26.38,SPY201009P363,28.39,+3.26,3,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,3,18,0.105,0.0,0.07%,26.2
457,9 OCT 20,364.0,27.06,27.53,SPY201009P364,27.25,+13.60,5,100.00%,0.00%,0.00%,0.0,0.0,-282.0,5,4,0.095,0.0,0.06%,27.2
458,9 OCT 20,365.0,28.05,28.53,SPY201009P365,24.7,-.40,1,100.00%,0.00%,0.00%,0.0,0.0,-292.0,1,6,0.09,0.0,0.06%,28.2
459,9 OCT 20,366.0,29.04,29.52,SPY201009P366,28.8,0,0,100.00%,0.00%,0.00%,0.0,0.0,-302.0,0,1,0.08,0.0,0.06%,29.2
460,9 OCT 20,367.0,30.04,30.51,SPY201009P367,29.78,0,0,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,0,22,0.075,0.0,0.06%,30.2
461,9 OCT 20,368.0,31.02,31.5,SPY201009P368,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.06,0.0,0.07%,31.2
462,9 OCT 20,369.0,32.03,32.51,SPY201009P369,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.07,0.0,0.07%,32.2
463,9 OCT 20,370.0,33.03,33.5,SPY201009P370,36.77,0,0,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,0,2,0.065,0.0,0.07%,33.2
464,9 OCT 20,371.0,34.03,34.5,SPY201009P371,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.065,0.0,0.07%,34.2
465,9 OCT 20,372.0,35.02,35.5,SPY201009P372,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.06,0.0,0.07%,35.2
466,9 OCT 20,373.0,36.02,36.5,SPY201009P373,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.06,0.0,0.07%,36.2
467,9 OCT 20,374.0,37.02,37.5,SPY201009P374,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.06,0.0,0.07%,37.2
468,9 OCT 20,375.0,38.02,38.5,SPY201009P375,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.06,0.0,0.07%,38.2
469,9 OCT 20,376.0,39.02,39.5,SPY201009P376,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.06,0.0,0.07%,39.2
470,9 OCT 20,377.0,40.02,40.49,SPY201009P377,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-412.0,<empty>,0,0.055,0.0,0.07%,40.2
471,9 OCT 20,378.0,41.02,41.49,SPY201009P378,37.72,<empty>,1,100.00%,0.00%,0.00%,0.0,0.0,-422.0,1,1,0.055,0.0,0.07%,41.2
472,9 OCT 20,379.0,42.02,42.49,SPY201009P379,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-432.0,<empty>,0,0.055,0.0,0.07%,42.2
473,9 OCT 20,380.0,43.02,43.49,SPY201009P380,50.86,+19.68,12,100.00%,0.00%,0.00%,0.0,0.0,-442.0,12,2,0.055,0.0,0.07%,43.2
474,9 OCT 20,381.0,44.0,44.48,SPY201009P381,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-452.0,<empty>,0,0.04,0.0,0.07%,44.2
475,9 OCT 20,382.0,45.0,45.48,SPY201009P382,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-462.0,<empty>,0,0.04,0.0,0.07%,45.2
476,9 OCT 20,383.0,46.01,46.49,SPY201009P383,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,46.2
477,9 OCT 20,384.0,47.01,47.49,SPY201009P384,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,47.2
478,9 OCT 20,385.0,48.01,48.49,SPY201009P385,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.09,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,48.2
479,9 OCT 20,386.0,49.01,49.49,SPY201009P386,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,49.2
480,9 OCT 20,387.0,50.01,50.49,SPY201009P387,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,50.2
481,9 OCT 20,388.0,51.01,51.49,SPY201009P388,53.02,<empty>,10,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,10,0,0.05,0.0,0.06%,51.2
482,9 OCT 20,389.0,52.0,52.48,SPY201009P389,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-532.0,<empty>,0,0.04,0.0,0.07%,52.2
483,9 OCT 20,390.0,53.01,53.49,SPY201009P390,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,53.2
484,9 OCT 20,391.0,54.01,54.49,SPY201009P391,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,54.2
485,9 OCT 20,392.0,55.01,55.49,SPY201009P392,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,<empty>,0,0.05,0.0,0.06%,55.2
486,9 OCT 20,393.0,56.0,56.48,SPY201009P393,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-572.0,<empty>,0,0.04,0.0,0.07%,56.2
487,9 OCT 20,395.0,58.01,58.49,SPY201009P395,60.62,+2.78,9,100.00%,0.00%,0.00%,-0.1,-0.03,0.0,9,2,0.05,0.0,0.06%,58.2
488,9 OCT 20,400.0,63.0,63.48,SPY201009P400,61.31,+10.65,1,100.00%,0.00%,0.00%,0.0,0.0,-642.0,1,0,0.04,0.0,0.07%,63.2
489,9 OCT 20,405.0,68.0,68.48,SPY201009P405,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-692.0,<empty>,0,0.04,0.0,0.07%,68.2
490,9 OCT 20,410.0,73.0,73.48,SPY201009P410,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-742.0,<empty>,0,0.04,0.0,0.07%,73.2
491,9 OCT 20,415.0,78.0,78.48,SPY201009P415,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-792.0,<empty>,0,0.04,0.0,0.07%,78.2
492,9 OCT 20,420.0,83.0,83.48,SPY201009P420,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-842.0,<empty>,0,0.04,0.0,0.07%,83.2
493,9 OCT 20,425.0,88.0,88.48,SPY201009P425,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-892.0,<empty>,0,0.04,0.0,0.07%,88.2
494,12 OCT 20,170.0,0.0,0.01,SPY201012P170,0.01,-.04,480,0.06%,99.94%,0.11%,0.0,0.0,0.0,480,722,0.005,0.0,112.33%,0.0
495,12 OCT 20,175.0,0.0,0.01,SPY201012P175,0.01,<empty>,"1,200",0.06%,99.94%,0.11%,0.0,0.0,0.0,"1,200","1,680",0.005,0.0,107.78%,0.0
496,12 OCT 20,180.0,0.0,0.01,SPY201012P180,0.02,0,1,0.06%,99.94%,0.11%,0.0,0.0,0.0,1,17,0.005,0.0,103.36%,0.0
497,12 OCT 20,185.0,0.0,0.01,SPY201012P185,0.02,-.01,500,0.06%,99.94%,0.12%,0.0,0.0,0.0,500,500,0.005,0.0,99.05%,0.0
498,12 OCT 20,190.0,0.0,0.01,SPY201012P190,0.03,-.06,5,0.06%,99.94%,0.12%,0.0,0.0,0.0,5,5,0.005,0.0,94.86%,0.0
499,12 OCT 20,195.0,0.0,0.01,SPY201012P195,0.05,+.01,6,0.06%,99.94%,0.12%,0.0,0.0,0.0,6,7,0.005,0.0,90.77%,0.0
500,12 OCT 20,200.0,0.0,0.01,SPY201012P200,0.01,-.01,1,0.06%,99.94%,0.12%,0.0,0.0,0.0,1,31,0.005,0.0,86.77%,0.0
501,12 OCT 20,205.0,0.0,0.01,SPY201012P205,0.03,-.04,10,0.06%,99.94%,0.12%,0.0,0.0,0.0,10,19,0.005,0.0,82.87%,0.0
502,12 OCT 20,210.0,0.0,0.01,SPY201012P210,0.05,+.02,10,0.06%,99.94%,0.13%,0.0,0.0,0.0,10,217,0.005,0.0,79.06%,0.0
503,12 OCT 20,215.0,0.0,0.01,SPY201012P215,0.01,-.04,11,0.07%,99.93%,0.13%,0.0,0.0,0.0,11,22,0.005,0.0,75.34%,0.0
504,12 OCT 20,220.0,0.0,0.01,SPY201012P220,0.02,-.01,111,0.07%,99.93%,0.13%,0.0,0.0,0.0,111,157,0.005,0.0,71.69%,0.0
505,12 OCT 20,225.0,0.0,0.01,SPY201012P225,0.02,-.03,2,0.07%,99.93%,0.14%,0.0,0.0,0.0,2,3,0.005,0.0,68.12%,0.0
506,12 OCT 20,230.0,0.0,0.01,SPY201012P230,0.01,0,0,0.07%,99.93%,0.14%,0.0,0.0,0.0,0,20,0.005,0.0,64.62%,0.0
507,12 OCT 20,235.0,0.0,0.01,SPY201012P235,0.03,-.04,2,0.07%,99.93%,0.14%,0.0,0.0,0.0,2,41,0.005,0.0,61.18%,0.0
508,12 OCT 20,240.0,0.0,0.01,SPY201012P240,0.02,0,0,0.08%,99.92%,0.15%,0.0,0.0,0.0,0,459,0.005,0.0,57.81%,0.0
509,12 OCT 20,245.0,0.0,0.01,SPY201012P245,0.03,0,0,0.08%,99.92%,0.15%,0.0,0.0,0.0,0,91,0.005,0.0,54.51%,0.0
510,12 OCT 20,250.0,0.01,0.02,SPY201012P250,0.01,-.02,1,0.21%,99.79%,0.41%,0.0,-0.01,0.0,1,69,0.015,0.0,56.22%,0.0
511,12 OCT 20,255.0,0.01,0.02,SPY201012P255,0.05,-.03,7,0.22%,99.78%,0.43%,0.0,-0.01,0.0,7,9,0.015,0.0,52.80%,0.0
512,12 OCT 20,260.0,0.01,0.02,SPY201012P260,0.02,-.19,2,0.23%,99.77%,0.45%,0.0,-0.01,0.0,2,436,0.015,0.0,49.44%,0.0
513,12 OCT 20,265.0,0.01,0.02,SPY201012P265,0.09,-.13,1,0.24%,99.76%,0.47%,0.0,-0.01,0.0,1,779,0.015,0.0,45.97%,0.0
514,12 OCT 20,270.0,0.02,0.03,SPY201012P270,0.06,0,0,0.38%,99.62%,0.75%,0.0,-0.01,0.01,0,353,0.025,0.0,44.82%,0.0
515,12 OCT 20,275.0,0.02,0.03,SPY201012P275,0.07,0,0,0.40%,99.60%,0.79%,0.0,-0.01,0.01,0,339,0.025,0.0,41.41%,0.0
516,12 OCT 20,280.0,0.03,0.04,SPY201012P280,0.06,-.03,5,0.56%,99.44%,1.10%,0.0,-0.01,0.01,5,"1,260",0.035,0.0,39.43%,0.0
517,12 OCT 20,285.0,0.04,0.05,SPY201012P285,0.06,-.05,38,0.73%,99.27%,1.44%,0.0,-0.01,0.01,38,678,0.045,0.0,37.04%,0.0
518,12 OCT 20,290.0,0.06,0.07,SPY201012P290,0.07,-.07,34,1.05%,98.95%,2.08%,0.0,-0.02,0.01,34,923,0.065,0.0,35.10%,0.0
519,12 OCT 20,295.0,0.08,0.1,SPY201012P295,0.1,-.09,13,1.47%,98.53%,2.90%,0.0,-0.03,0.02,13,"1,016",0.09,0.0,32.91%,0.0
520,12 OCT 20,300.0,0.13,0.14,SPY201012P300,0.14,-.06,136,2.19%,97.81%,4.31%,0.0,-0.03,0.03,136,655,0.135,0.0,31.00%,0.0
521,12 OCT 20,305.0,0.21,0.22,SPY201012P305,0.21,-.19,107,3.42%,96.58%,6.73%,0.0,-0.05,0.04,107,302,0.215,0.0,29.35%,0.0
522,12 OCT 20,309.0,0.32,0.33,SPY201012P309,0.47,+.02,2,5.02%,94.98%,9.86%,-0.01,-0.07,0.06,2,174,0.325,0.01,28.20%,0.0
523,12 OCT 20,310.0,0.35,0.37,SPY201012P310,0.34,-.14,403,5.51%,94.49%,10.83%,-0.01,-0.07,0.06,403,934,0.36,0.01,27.91%,0.0
524,12 OCT 20,311.0,0.39,0.41,SPY201012P311,0.54,+.02,9,6.07%,93.93%,11.92%,-0.01,-0.08,0.07,9,23,0.4,0.01,27.63%,0.0
525,12 OCT 20,312.0,0.44,0.46,SPY201012P312,0.42,-.34,22,6.73%,93.27%,13.22%,-0.01,-0.08,0.07,22,282,0.45,0.01,27.44%,0.0
526,12 OCT 20,313.0,0.48,0.51,SPY201012P313,0.47,-.37,74,7.35%,92.65%,14.44%,-0.01,-0.09,0.08,74,247,0.495,0.01,27.10%,0.0
527,12 OCT 20,314.0,0.54,0.56,SPY201012P314,0.63,-.31,2,8.08%,91.92%,15.87%,-0.01,-0.09,0.09,2,366,0.55,0.01,26.83%,0.0
528,12 OCT 20,315.0,0.6,0.63,SPY201012P315,0.62,-.41,"1,067",8.92%,91.08%,17.51%,-0.01,-0.1,0.09,"1,067","2,224",0.615,0.01,26.61%,0.0
529,12 OCT 20,316.0,0.67,0.7,SPY201012P316,0.67,-.46,31,9.81%,90.19%,19.25%,-0.01,-0.11,0.1,31,173,0.685,0.01,26.36%,0.0
530,12 OCT 20,317.0,0.74,0.77,SPY201012P317,0.75,-.39,161,10.71%,89.29%,21.02%,-0.01,-0.12,0.11,161,311,0.755,0.01,26.04%,0.0
