,Exp,Strike,BID.1,ASK.1,Option Code.1,LAST.1,Net Chng.1,Volume.2,Prob.ITM.1,Prob.OTM.1,Prob.Touch.1,Rho.1,Theta.1,Vega.1,Volume.3,Open.Int.1,Extrinsic.1,Gamma.1,Impl Vol.1,Intrinsic.1
415,8 JUL 20,301,1.57,1.58,SPY200708P301,1.53,-.63,68,23.74%,76.26%,46.56%,-0.02,-0.23,0.14,68,"1,056",1.575,0.03,25.85%,0.0
416,8 JUL 20,302,1.74,1.76,SPY200708P302,1.76,-.67,270,26.05%,73.95%,51.07%,-0.02,-0.24,0.15,270,"1,046",1.75,0.03,25.33%,0.0
417,8 JUL 20,303,1.94,1.96,SPY200708P303,1.93,-.67,151,28.60%,71.40%,56.02%,-0.02,-0.25,0.15,151,947,1.95,0.03,24.84%,0.0
418,8 JUL 20,304,2.16,2.19,SPY200708P304,2.12,-.65,244,31.36%,68.64%,61.39%,-0.02,-0.26,0.16,244,"1,541",2.175,0.03,24.36%,0.0
419,8 JUL 20,305,2.4,2.42,SPY200708P305,2.33,-.80,623,34.28%,65.72%,67.06%,-0.02,-0.26,0.17,623,"1,828",2.41,0.03,23.79%,0.0
420,8 JUL 20,306,2.66,2.69,SPY200708P306,2.63,-.74,354,37.44%,62.56%,73.19%,-0.03,-0.26,0.17,354,"1,059",2.675,0.04,23.24%,0.0
421,8 JUL 20,307,2.96,2.99,SPY200708P307,3.0,-.75,167,40.85%,59.15%,79.79%,-0.03,-0.27,0.18,167,597,2.975,0.04,22.71%,0.0
422,8 JUL 20,308,3.3,3.33,SPY200708P308,3.2,-.89,274,44.50%,55.50%,86.83%,-0.03,-0.27,0.18,274,614,3.315,0.04,22.23%,0.0
423,8 JUL 20,309,3.68,3.71,SPY200708P309,3.64,-.90,481,48.36%,51.64%,94.24%,-0.03,-0.27,0.18,481,766,3.695,0.04,21.76%,0.0
424,8 JUL 20,310,4.09,4.12,SPY200708P310,4.12,-.93,884,52.38%,47.62%,97.87%,-0.04,-0.26,0.18,884,"1,132",3.855,0.04,21.25%,0.25
425,8 JUL 20,311,4.53,4.57,SPY200708P311,4.46,-.43,257,56.58%,43.42%,89.14%,-0.04,-0.25,0.18,257,573,3.3,0.04,20.70%,1.25
426,8 JUL 20,312,5.04,5.08,SPY200708P312,4.85,-1.25,411,60.85%,39.15%,80.27%,-0.04,-0.25,0.18,411,671,2.81,0.04,20.28%,2.25
427,8 JUL 20,313,5.65,5.7,SPY200708P313,4.83,-1.44,102,64.93%,35.07%,71.82%,-0.04,-0.24,0.17,102,390,2.425,0.04,20.19%,3.25
428,8 JUL 20,314,6.18,6.21,SPY200708P314,5.8,-2.45,757,69.57%,30.43%,62.25%,-0.05,-0.22,0.16,757,212,1.945,0.04,19.28%,4.25
429,8 JUL 20,315,6.84,6.89,SPY200708P315,6.35,-.84,55,73.65%,26.35%,53.85%,-0.05,-0.2,0.15,55,227,1.615,0.04,18.99%,5.25
430,8 JUL 20,316,7.58,7.63,SPY200708P316,7.18,-.75,237,77.32%,22.68%,46.31%,-0.05,-0.19,0.14,237,246,1.355,0.04,18.89%,6.25
431,8 JUL 20,317,8.35,8.48,SPY200708P317,7.59,-1.97,56,80.38%,19.62%,40.01%,-0.06,-0.17,0.13,56,252,1.165,0.03,19.05%,7.25
432,8 JUL 20,318,9.07,9.21,SPY200708P318,7.88,-3.75,81,84.35%,15.65%,31.88%,-0.06,-0.15,0.11,81,355,0.89,0.03,18.23%,8.25
433,8 JUL 20,319,9.9,10.03,SPY200708P319,9.49,-3.47,1,87.39%,12.61%,25.67%,-0.06,-0.13,0.1,1,152,0.715,0.03,17.91%,9.25
434,8 JUL 20,320,10.76,10.93,SPY200708P320,10.15,-2.72,503,89.76%,10.24%,20.84%,-0.06,-0.11,0.08,503,326,0.595,0.02,17.84%,10.25
435,8 JUL 20,321,11.62,11.8,SPY200708P321,10.5,-7.76,8,92.42%,7.58%,15.40%,-0.06,-0.09,0.07,8,222,0.46,0.02,17.23%,11.25
436,8 JUL 20,322,12.59,12.76,SPY200708P322,12.32,-2.79,4,93.43%,6.57%,13.35%,-0.07,-0.09,0.06,4,164,0.425,0.02,17.79%,12.25
437,8 JUL 20,323,13.46,13.69,SPY200708P323,13.97,0,0,95.62%,4.38%,8.88%,-0.07,-0.07,0.04,0,26,0.325,0.01,16.92%,13.25
438,8 JUL 20,324,14.31,14.6,SPY200708P324,17.64,0,0,98.84%,1.16%,2.34%,-0.07,-0.03,0.01,0,39,0.205,0.01,13.61%,14.25
439,8 JUL 20,325,15.42,15.66,SPY200708P325,25.0,+3.88,2,96.74%,3.26%,6.61%,-0.07,-0.06,0.04,2,34,0.29,0.01,17.95%,15.25
440,8 JUL 20,326,16.36,16.64,SPY200708P326,20.7,0,0,97.77%,2.23%,4.53%,-0.07,-0.05,0.03,0,5,0.25,0.01,17.51%,16.25
441,8 JUL 20,327,17.37,17.56,SPY200708P327,25.82,<empty>,2,98.72%,1.28%,2.59%,-0.07,-0.04,0.02,2,2,0.215,0.0,16.66%,17.25
442,8 JUL 20,328,18.31,18.47,SPY200708P328,11.86,<empty>,5,100.00%,0.00%,0.00%,-0.07,-0.02,0.0,5,5,0.14,0.0,0.07%,18.25
443,8 JUL 20,329,19.31,19.46,SPY200708P329,18.6,-2.74,5,100.00%,0.00%,0.00%,0.0,0.0,-202.5,5,5,0.135,0.0,0.07%,19.25
444,8 JUL 20,330,20.28,20.52,SPY200708P330,19.31,-6.81,2,100.00%,0.00%,0.00%,-0.07,-0.02,0.0,2,80,0.15,0.0,0.07%,20.25
445,8 JUL 20,331,21.31,21.42,SPY200708P331,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-222.5,<empty>,0,0.115,0.0,0.07%,21.25
446,8 JUL 20,332,22.23,22.52,SPY200708P332,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-232.5,<empty>,0,0.125,0.0,0.07%,22.25
447,8 JUL 20,333,23.31,23.48,SPY200708P333,23.29,+7.53,1,100.00%,0.00%,0.00%,-0.07,-0.02,0.0,1,1,0.145,0.0,0.06%,23.25
448,8 JUL 20,334,24.28,24.46,SPY200708P334,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-252.5,<empty>,0,0.12,0.0,0.07%,24.25
449,8 JUL 20,335,25.26,25.61,SPY200708P335,35.29,+7.49,1,99.79%,0.21%,0.43%,-0.07,-0.03,0.0,1,155,0.185,0.0,18.74%,25.25
450,8 JUL 20,336,26.27,26.6,SPY200708P336,29.67,+12.50,1,99.79%,0.21%,0.42%,-0.07,-0.03,0.0,1,4,0.185,0.0,19.39%,26.25
451,8 JUL 20,337,27.24,27.61,SPY200708P337,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-282.5,<empty>,0,0.175,0.0,0.07%,27.25
452,8 JUL 20,338,28.24,28.6,SPY200708P338,28.6,<empty>,6,100.00%,0.00%,0.00%,0.0,0.0,-292.5,6,3,0.17,0.0,0.07%,28.25
453,8 JUL 20,339,29.26,29.59,SPY200708P339,21.63,<empty>,1,100.00%,0.00%,0.00%,0.0,0.0,-302.5,1,0,0.175,0.0,0.07%,29.25
454,8 JUL 20,340,30.26,30.59,SPY200708P340,34.91,0,0,100.00%,0.00%,0.00%,0.0,0.0,-312.5,0,148,0.175,0.0,0.07%,30.25
455,8 JUL 20,341,31.24,31.6,SPY200708P341,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-322.5,<empty>,0,0.17,0.0,0.07%,31.25
456,8 JUL 20,342,32.34,32.59,SPY200708P342,0.0,0,<empty>,99.24%,0.76%,1.55%,-0.07,-0.04,0.01,<empty>,0,0.215,0.0,27.99%,32.25
457,8 JUL 20,343,33.14,33.5,SPY200708P343,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.08,-0.02,0.0,<empty>,0,0.07,0.0,0.07%,33.25
458,8 JUL 20,344,34.14,34.5,SPY200708P344,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.08,-0.02,0.0,<empty>,0,0.07,0.0,0.07%,34.25
459,8 JUL 20,345,35.25,35.58,SPY200708P345,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-362.5,<empty>,0,0.165,0.0,0.07%,35.25
460,8 JUL 20,346,36.25,36.57,SPY200708P346,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-372.5,<empty>,0,0.16,0.0,0.07%,36.25
461,8 JUL 20,347,37.23,37.59,SPY200708P347,33.45,-5.88,2,100.00%,0.00%,0.00%,0.0,0.0,-382.5,2,0,0.16,0.0,0.07%,37.25
462,8 JUL 20,348,38.25,38.58,SPY200708P348,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-392.5,<empty>,0,0.165,0.0,0.07%,38.25
463,8 JUL 20,349,39.24,39.59,SPY200708P349,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-402.5,<empty>,0,0.165,0.0,0.07%,39.25
464,8 JUL 20,350,40.23,40.59,SPY200708P350,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-412.5,<empty>,0,0.16,0.0,0.07%,40.25
465,8 JUL 20,351,41.23,41.59,SPY200708P351,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-422.5,<empty>,0,0.16,0.0,0.07%,41.25
466,8 JUL 20,352,42.23,42.55,SPY200708P352,44.21,<empty>,1,100.00%,0.00%,0.00%,-0.08,-0.02,0.0,1,0,0.14,0.0,0.07%,42.25
467,8 JUL 20,355,45.23,45.59,SPY200708P355,44.56,+6.96,1,100.00%,0.00%,0.00%,0.0,0.0,-462.5,1,0,0.16,0.0,0.07%,45.25
468,8 JUL 20,360,50.25,50.58,SPY200708P360,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-512.5,<empty>,0,0.165,0.0,0.07%,50.25
469,8 JUL 20,365,55.23,55.58,SPY200708P365,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.08,-0.02,0.0,<empty>,0,0.155,0.0,0.07%,55.25
470,8 JUL 20,370,60.1,60.5,SPY200708P370,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-612.5,<empty>,0,0.05,0.0,0.07%,60.25
471,8 JUL 20,375,65.22,65.57,SPY200708P375,0.0,0,<empty>,100.00%,0.00%,0.00%,-0.08,-0.02,0.0,<empty>,0,0.145,0.0,0.06%,65.25
472,8 JUL 20,380,70.2,70.63,SPY200708P380,77.79,<empty>,4,100.00%,0.00%,0.00%,0.0,0.0,-712.5,4,0,0.165,0.0,0.07%,70.25
473,10 JUL 20,155,0.0,0.01,SPY200710P155,0.01,-.01,10,0.06%,99.94%,0.12%,0.0,0.0,0.0,10,637,0.005,0.0,125.34%,0.0
474,10 JUL 20,160,0.01,0.02,SPY200710P160,0.01,-.01,"2,580",0.16%,99.84%,0.31%,0.0,-0.01,0.0,"2,580",693,0.015,0.0,130.63%,0.0
475,10 JUL 20,165,0.01,0.02,SPY200710P165,0.02,0,0,0.16%,99.84%,0.31%,0.0,-0.01,0.0,0,718,0.015,0.0,124.81%,0.0
476,10 JUL 20,170,0.01,0.02,SPY200710P170,0.02,0,0,0.17%,99.83%,0.32%,0.0,-0.01,0.0,0,712,0.015,0.0,119.40%,0.0
477,10 JUL 20,175,0.01,0.02,SPY200710P175,0.02,-.03,10,0.17%,99.83%,0.32%,0.0,-0.01,0.0,10,333,0.015,0.0,113.79%,0.0
478,10 JUL 20,180,0.01,0.02,SPY200710P180,0.04,-.01,20,0.17%,99.83%,0.33%,0.0,-0.01,0.0,20,94,0.015,0.0,108.55%,0.0
479,10 JUL 20,185,0.01,0.02,SPY200710P185,0.04,-.01,18,0.18%,99.82%,0.34%,0.0,-0.01,0.0,18,319,0.015,0.0,103.58%,0.0
480,10 JUL 20,190,0.01,0.02,SPY200710P190,0.02,-.01,24,0.18%,99.82%,0.35%,0.0,-0.01,0.0,24,"1,079",0.015,0.0,98.53%,0.0
481,10 JUL 20,195,0.02,0.03,SPY200710P195,0.02,-.01,18,0.28%,99.72%,0.54%,0.0,-0.01,0.0,18,360,0.025,0.0,97.88%,0.0
482,10 JUL 20,200,0.02,0.03,SPY200710P200,0.02,-.01,3,0.28%,99.72%,0.55%,0.0,-0.01,0.0,3,"1,925",0.025,0.0,92.87%,0.0
483,10 JUL 20,205,0.02,0.03,SPY200710P205,0.04,0,0,0.29%,99.71%,0.57%,0.0,-0.01,0.0,0,"1,963",0.025,0.0,88.04%,0.0
484,10 JUL 20,210,0.02,0.03,SPY200710P210,0.03,-.02,1,0.30%,99.70%,0.58%,0.0,-0.01,0.0,1,"2,282",0.025,0.0,83.20%,0.0
485,10 JUL 20,215,0.03,0.04,SPY200710P215,0.03,-.04,10,0.41%,99.59%,0.80%,0.0,-0.01,0.0,10,379,0.035,0.0,81.18%,0.0
486,10 JUL 20,220,0.03,0.04,SPY200710P220,0.04,-.02,303,0.42%,99.58%,0.82%,0.0,-0.01,0.0,303,676,0.035,0.0,76.51%,0.0
487,10 JUL 20,225,0.04,0.05,SPY200710P225,0.04,-.02,6,0.54%,99.46%,1.05%,0.0,-0.02,0.01,6,664,0.045,0.0,73.82%,0.0
488,10 JUL 20,230,0.04,0.05,SPY200710P230,0.04,-.04,1,0.55%,99.45%,1.09%,0.0,-0.02,0.01,1,"1,627",0.045,0.0,69.14%,0.0
489,10 JUL 20,235,0.05,0.06,SPY200710P235,0.05,-.03,2,0.68%,99.32%,1.34%,0.0,-0.02,0.01,2,778,0.055,0.0,66.07%,0.0
490,10 JUL 20,240,0.06,0.07,SPY200710P240,0.06,-.04,1,0.81%,99.19%,1.60%,0.0,-0.02,0.01,1,"1,506",0.065,0.0,62.66%,0.0
491,10 JUL 20,245,0.07,0.08,SPY200710P245,0.08,-.03,1,0.96%,99.04%,1.88%,0.0,-0.03,0.01,1,"1,933",0.075,0.0,59.12%,0.0
492,10 JUL 20,250,0.09,0.1,SPY200710P250,0.1,-.03,33,1.22%,98.78%,2.39%,0.0,-0.03,0.01,33,"15,348",0.095,0.0,56.21%,0.0
493,10 JUL 20,255,0.11,0.12,SPY200710P255,0.11,-.05,3,1.50%,98.50%,2.94%,0.0,-0.04,0.02,3,"1,758",0.115,0.0,52.92%,0.0
494,10 JUL 20,260,0.14,0.15,SPY200710P260,0.14,-.05,5,1.90%,98.10%,3.74%,0.0,-0.05,0.02,5,"2,641",0.145,0.0,49.86%,0.0
495,10 JUL 20,265,0.17,0.18,SPY200710P265,0.17,-.05,26,2.35%,97.65%,4.63%,0.0,-0.05,0.02,26,"27,461",0.175,0.0,46.42%,0.0
496,10 JUL 20,270,0.21,0.22,SPY200710P270,0.2,-.08,36,2.97%,97.03%,5.84%,0.0,-0.06,0.03,36,"2,956",0.215,0.0,43.02%,0.0
497,10 JUL 20,271,0.22,0.23,SPY200710P271,0.27,0,0,3.12%,96.88%,6.14%,0.0,-0.06,0.03,0,43,0.225,0.0,42.36%,0.0
498,10 JUL 20,272,0.23,0.24,SPY200710P272,0.29,0,0,3.27%,96.73%,6.44%,0.0,-0.06,0.03,0,"1,625",0.235,0.0,41.68%,0.0
499,10 JUL 20,273,0.24,0.25,SPY200710P273,0.22,-.07,4,3.44%,96.56%,6.76%,0.0,-0.07,0.03,4,"1,344",0.245,0.0,40.98%,0.0
500,10 JUL 20,274,0.26,0.27,SPY200710P274,0.26,-.05,3,3.70%,96.30%,7.28%,0.0,-0.07,0.04,3,"1,709",0.265,0.0,40.54%,0.0
501,10 JUL 20,275,0.27,0.28,SPY200710P275,0.26,-.09,154,3.87%,96.13%,7.62%,0.0,-0.07,0.04,154,"8,403",0.275,0.0,39.80%,0.0
502,10 JUL 20,276,0.29,0.3,SPY200710P276,0.26,-.10,10,4.15%,95.85%,8.16%,0.0,-0.08,0.04,10,"1,757",0.295,0.0,39.28%,0.0
503,10 JUL 20,277,0.3,0.31,SPY200710P277,0.28,-.10,22,4.33%,95.67%,8.52%,0.0,-0.08,0.04,22,"1,294",0.305,0.0,38.50%,0.0
504,10 JUL 20,278,0.33,0.34,SPY200710P278,0.3,-.14,7,4.72%,95.28%,9.29%,0.0,-0.08,0.05,7,"1,233",0.335,0.0,38.15%,0.0
505,10 JUL 20,279,0.35,0.36,SPY200710P279,0.32,-.11,3,5.02%,94.98%,9.87%,0.0,-0.09,0.05,3,"1,053",0.355,0.0,37.53%,0.0
506,10 JUL 20,280,0.37,0.38,SPY200710P280,0.38,-.12,548,5.32%,94.68%,10.47%,0.0,-0.09,0.05,548,"19,215",0.375,0.01,36.89%,0.0
507,10 JUL 20,281,0.4,0.41,SPY200710P281,0.4,-.09,17,5.73%,94.27%,11.27%,0.0,-0.09,0.05,17,759,0.405,0.01,36.40%,0.0
508,10 JUL 20,282,0.42,0.44,SPY200710P282,0.39,-.08,55,6.10%,93.90%,12.00%,0.0,-0.1,0.06,55,"1,763",0.43,0.01,35.78%,0.0
509,10 JUL 20,283,0.46,0.47,SPY200710P283,0.42,-.22,16,6.58%,93.42%,12.94%,-0.01,-0.1,0.06,16,"2,472",0.465,0.01,35.29%,0.0
510,10 JUL 20,284,0.5,0.51,SPY200710P284,0.44,-.20,58,7.11%,92.89%,13.99%,-0.01,-0.11,0.06,58,882,0.505,0.01,34.83%,0.0
511,10 JUL 20,285,0.54,0.55,SPY200710P285,0.49,-.22,156,7.66%,92.34%,15.06%,-0.01,-0.11,0.07,156,"10,068",0.545,0.01,34.31%,0.0
512,10 JUL 20,286,0.58,0.59,SPY200710P286,0.56,-.23,163,8.22%,91.78%,16.16%,-0.01,-0.12,0.07,163,"12,522",0.585,0.01,33.75%,0.0
513,10 JUL 20,287,0.64,0.65,SPY200710P287,0.56,-.30,20,8.97%,91.03%,17.64%,-0.01,-0.13,0.08,20,"1,573",0.645,0.01,33.40%,0.0
514,10 JUL 20,288,0.69,0.7,SPY200710P288,0.64,-.30,24,9.65%,90.35%,18.98%,-0.01,-0.13,0.08,24,"1,217",0.695,0.01,32.86%,0.0
515,10 JUL 20,289,0.76,0.77,SPY200710P289,0.74,-.28,25,10.52%,89.48%,20.68%,-0.01,-0.14,0.09,25,"5,608",0.765,0.01,32.49%,0.0
516,10 JUL 20,290,0.83,0.84,SPY200710P290,0.84,-.25,821,11.41%,88.59%,22.42%,-0.01,-0.15,0.09,821,"27,645",0.835,0.01,32.05%,0.0
517,10 JUL 20,291,0.91,0.92,SPY200710P291,0.79,-.39,47,12.39%,87.61%,24.35%,-0.01,-0.16,0.1,47,"1,172",0.915,0.01,31.64%,0.0
518,10 JUL 20,292,0.98,0.99,SPY200710P292,0.89,-.41,229,13.32%,86.68%,26.17%,-0.01,-0.16,0.1,229,924,0.985,0.01,31.07%,0.0
519,10 JUL 20,293,1.08,1.1,SPY200710P293,0.97,-.47,126,14.54%,85.46%,28.56%,-0.01,-0.17,0.11,126,"1,254",1.09,0.01,30.75%,0.0
520,10 JUL 20,294,1.17,1.19,SPY200710P294,1.17,-.38,56,15.68%,84.32%,30.78%,-0.01,-0.18,0.12,56,"1,850",1.18,0.01,30.21%,0.0
521,10 JUL 20,295,1.3,1.32,SPY200710P295,1.34,-.34,753,17.13%,82.87%,33.62%,-0.01,-0.19,0.12,753,"10,763",1.31,0.02,29.93%,0.0
522,10 JUL 20,296,1.42,1.43,SPY200710P296,1.39,-.50,163,18.50%,81.50%,36.30%,-0.01,-0.2,0.13,163,"5,244",1.425,0.02,29.43%,0.0
523,10 JUL 20,297,1.55,1.57,SPY200710P297,1.59,-.41,114,20.05%,79.95%,39.32%,-0.02,-0.2,0.14,114,"5,258",1.56,0.02,29.01%,0.0
524,10 JUL 20,298,1.7,1.71,SPY200710P298,1.65,-.46,128,21.69%,78.31%,42.52%,-0.02,-0.21,0.14,128,"1,477",1.705,0.02,28.55%,0.0
525,10 JUL 20,299,1.86,1.87,SPY200710P299,1.8,-.60,132,23.46%,76.54%,45.97%,-0.02,-0.22,0.15,132,"2,004",1.865,0.02,28.11%,0.0
526,10 JUL 20,300,2.01,2.02,SPY200710P300,2.06,-.49,"10,606",25.23%,74.77%,49.43%,-0.02,-0.22,0.16,"10,606","41,348",2.015,0.02,27.51%,0.0
527,10 JUL 20,301,2.21,2.23,SPY200710P301,2.19,-.60,193,27.34%,72.66%,53.54%,-0.02,-0.23,0.17,193,"10,725",2.22,0.02,27.15%,0.0
528,10 JUL 20,302,2.4,2.41,SPY200710P302,2.34,-.69,244,29.41%,70.59%,57.57%,-0.02,-0.24,0.17,244,"4,558",2.405,0.02,26.57%,0.0
529,10 JUL 20,303,2.62,2.64,SPY200710P303,2.68,-.57,446,31.73%,68.27%,62.09%,-0.03,-0.24,0.18,446,"6,109",2.63,0.03,26.11%,0.0
530,10 JUL 20,304,2.84,2.85,SPY200710P304,2.78,-.80,"1,972",34.10%,65.90%,66.68%,-0.03,-0.25,0.18,"1,972","2,980",2.845,0.03,25.49%,0.0
531,10 JUL 20,305,3.1,3.12,SPY200710P305,3.19,-.64,"1,846",36.73%,63.27%,71.79%,-0.03,-0.25,0.19,"1,846","4,491",3.11,0.03,25.01%,0.0
532,10 JUL 20,306,3.38,3.41,SPY200710P306,3.38,-.81,343,39.51%,60.49%,77.17%,-0.03,-0.25,0.19,343,"2,414",3.395,0.03,24.51%,0.0
533,10 JUL 20,307,3.68,3.7,SPY200710P307,3.69,-.86,"1,676",42.42%,57.58%,82.81%,-0.04,-0.25,0.2,"1,676","1,672",3.69,0.03,23.93%,0.0
534,10 JUL 20,308,4.03,4.05,SPY200710P308,4.07,-.78,657,45.55%,54.45%,88.84%,-0.04,-0.25,0.2,657,"1,910",4.04,0.03,23.48%,0.0
535,10 JUL 20,309,4.39,4.42,SPY200710P309,4.34,-.94,719,48.81%,51.19%,95.11%,-0.04,-0.25,0.2,719,"1,782",4.405,0.03,22.96%,0.0
536,10 JUL 20,310,4.78,4.82,SPY200710P310,4.86,-.89,"3,586",52.22%,47.78%,98.19%,-0.04,-0.24,0.2,"3,586","7,222",4.55,0.03,22.42%,0.25
537,10 JUL 20,311,5.23,5.26,SPY200710P311,5.01,-.78,"1,795",55.75%,44.25%,90.83%,-0.05,-0.24,0.2,"1,795","1,549",3.995,0.04,21.95%,1.25
538,10 JUL 20,312,5.75,5.78,SPY200710P312,5.63,-1.07,157,59.31%,40.69%,83.43%,-0.05,-0.23,0.2,157,986,3.515,0.04,21.68%,2.25
539,10 JUL 20,313,6.23,6.26,SPY200710P313,5.63,-1.17,72,63.08%,36.92%,75.62%,-0.05,-0.22,0.2,72,616,2.995,0.04,21.01%,3.25
540,10 JUL 20,314,6.8,6.83,SPY200710P314,6.5,-1.37,61,66.77%,33.23%,68.00%,-0.06,-0.21,0.19,61,269,2.565,0.03,20.60%,4.25
541,10 JUL 20,315,7.48,7.51,SPY200710P315,7.58,-.97,297,70.10%,29.90%,61.12%,-0.06,-0.2,0.18,297,"2,017",2.245,0.03,20.58%,5.25
542,10 JUL 20,316,8.14,8.18,SPY200710P316,7.85,-1.24,28,73.54%,26.46%,54.05%,-0.06,-0.19,0.17,28,244,1.91,0.03,20.27%,6.25
543,10 JUL 20,317,8.76,8.8,SPY200710P317,9.48,0,0,77.41%,22.59%,46.09%,-0.07,-0.17,0.16,0,171,1.53,0.03,19.46%,7.25
544,10 JUL 20,318,9.46,9.6,SPY200710P318,9.2,-.41,10,80.55%,19.45%,39.65%,-0.07,-0.15,0.14,10,283,1.28,0.03,19.19%,8.25
545,10 JUL 20,319,10.3,10.56,SPY200710P319,10.1,-6.09,28,82.43%,17.57%,35.79%,-0.07,-0.15,0.14,28,518,1.18,0.03,19.80%,9.25
546,10 JUL 20,320,11.15,11.27,SPY200710P320,10.92,-1.48,68,85.34%,14.66%,29.84%,-0.07,-0.13,0.12,68,"2,692",0.96,0.02,19.34%,10.25
547,10 JUL 20,321,11.98,12.24,SPY200710P321,15.41,0,0,87.08%,12.92%,26.28%,-0.08,-0.12,0.11,0,287,0.86,0.02,19.66%,11.25
548,10 JUL 20,322,12.86,13.14,SPY200710P322,12.57,-2.52,8,88.88%,11.12%,22.62%,-0.08,-0.11,0.1,8,154,0.75,0.02,19.76%,12.25
549,10 JUL 20,323,13.76,14.05,SPY200710P323,17.28,0,0,90.49%,9.51%,19.34%,-0.08,-0.1,0.09,0,52,0.655,0.02,19.84%,13.25
550,10 JUL 20,324,14.69,14.97,SPY200710P324,17.03,0,0,91.82%,8.18%,16.62%,-0.08,-0.1,0.08,0,37,0.58,0.02,20.00%,14.25
551,10 JUL 20,325,15.63,15.91,SPY200710P325,17.0,0,0,92.94%,7.06%,14.33%,-0.08,-0.09,0.07,0,68,0.52,0.01,20.20%,15.25
552,10 JUL 20,326,16.54,16.86,SPY200710P326,25.8,+8.74,13,94.18%,5.82%,11.82%,-0.08,-0.08,0.06,13,36,0.45,0.01,20.12%,16.25
553,10 JUL 20,327,17.53,17.83,SPY200710P327,14.2,-2.20,1,94.69%,5.31%,10.77%,-0.08,-0.07,0.06,1,23,0.43,0.01,20.70%,17.25
554,10 JUL 20,328,18.5,18.79,SPY200710P328,17.94,-.36,10,95.39%,4.61%,9.35%,-0.09,-0.07,0.05,10,33,0.395,0.01,20.97%,18.25
555,10 JUL 20,329,19.47,19.77,SPY200710P329,21.57,+.87,1,95.92%,4.08%,8.27%,-0.09,-0.07,0.05,1,1,0.37,0.01,21.33%,19.25
556,10 JUL 20,330,20.45,20.75,SPY200710P330,20.09,-.71,5,96.36%,3.64%,7.38%,-0.09,-0.06,0.04,5,88,0.35,0.01,21.74%,20.25
557,10 JUL 20,331,21.3,21.63,SPY200710P331,28.04,+1.45,5,98.86%,1.14%,2.31%,-0.09,-0.03,0.02,5,24,0.215,0.0,17.89%,21.25
558,10 JUL 20,332,22.29,22.6,SPY200710P332,0.0,0,<empty>,99.37%,0.63%,1.28%,-0.09,-0.02,0.01,<empty>,1,0.195,0.0,17.04%,22.25
559,10 JUL 20,333,23.4,23.7,SPY200710P333,24.75,0,0,97.43%,2.57%,5.21%,-0.09,-0.05,0.03,0,23,0.3,0.01,22.85%,23.25
560,10 JUL 20,334,24.39,24.69,SPY200710P334,0.0,0,<empty>,97.66%,2.34%,4.74%,-0.09,-0.05,0.03,<empty>,0,0.29,0.0,23.31%,24.25
561,10 JUL 20,335,25.38,25.68,SPY200710P335,26.77,0,0,97.88%,2.12%,4.29%,-0.09,-0.05,0.03,0,7,0.28,0.0,23.72%,25.25
562,10 JUL 20,336,26.24,26.59,SPY200710P336,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-272.5,<empty>,1,0.165,0.0,0.06%,26.25
563,10 JUL 20,337,27.24,27.57,SPY200710P337,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-282.5,<empty>,0,0.155,0.0,0.06%,27.25
564,10 JUL 20,338,28.36,28.66,SPY200710P338,0.0,0,<empty>,98.35%,1.65%,3.34%,-0.09,-0.04,0.02,<empty>,0,0.26,0.0,25.14%,28.25
565,10 JUL 20,339,29.36,29.66,SPY200710P339,33.4,+13.85,1,98.40%,1.60%,3.25%,-0.09,-0.04,0.02,1,2,0.26,0.0,25.86%,29.25
566,10 JUL 20,340,30.34,30.65,SPY200710P340,34.54,0,0,98.66%,1.34%,2.72%,-0.09,-0.04,0.02,0,39,0.245,0.0,25.84%,30.25
567,10 JUL 20,341,31.34,31.65,SPY200710P341,23.05,<empty>,50,98.70%,1.30%,2.63%,-0.09,-0.04,0.02,50,50,0.245,0.0,26.51%,31.25
568,10 JUL 20,342,32.18,32.56,SPY200710P342,0.0,0,<empty>,100.00%,0.00%,0.00%,0.0,0.0,-332.5,<empty>,1,0.12,0.0,0.06%,32.25
